Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Maurice Jones-Drew,JAC,RB,234.1,14,16.7,14.3,3.8,10.9,26.1,11.3,8.5,23.1,16.8,,26.3,27.0,16.2,20.0,21.0,8.8,,
Joe Flacco,BAL,QB,231.2,16,14.5,6.1,3.1,22.1,12.3,15.8,19.9,19.9,,19.3,19.9,14.0,17.4,14.1,17.4,15.1,11.7,3.1
Eli Manning,NYG,QB,230.9,16,14.4,16.3,9.0,11.6,3.6,20.8,15.0,22.1,,23.5,20.6,8.1,16.9,4.3,7.5,25.6,13.2,12.8
Matt Cassel,KC,QB,229.0,15,15.3,7.1,3.5,20.7,,6.3,20.8,15.7,11.4,16.0,33.1,15.7,28.1,12.3,,11.1,26.6,0.6
Miles Austin,DAL,WR,228.4,16,14.3,30.6,24.2,4.0,,32.0,3.2,6.8,18.7,3.6,14.8,14.7,17.5,9.3,6.8,12.8,22.1,7.3
Marques Colston,NO,WR,228.4,15,15.2,11.2,11.7,6.5,7.6,16.7,10.3,27.2,19.6,14.5,,31.3,16.5,15.5,21.6,14.1,4.1,
Jeremy Maclin,PHI,WR,228.0,16,14.3,14.9,11.6,24.3,2.5,15.5,34.9,10.6,,8.8,19.0,21.0,14.7,11.8,2.1,22.9,13.4,0.0
Michael Turner,ATL,RB,225.6,16,14.1,5.9,7.5,20.5,10.8,14.0,5.9,28.4,,22.7,3.9,19.7,18.4,14.8,31.4,8.2,2.8,10.7
Terrell Owens,CIN,WR,224.3,13,17.3,12.3,8.7,8.2,38.2,23.2,,23.8,23.5,36.1,10.4,15.3,4.7,16.7,3.2,,,
Carson Palmer,CIN,QB,223.9,16,14.0,20.7,6.6,8.6,18.8,10.7,,28.5,13.5,15.9,13.7,14.4,5.9,16.0,5.1,8.3,26.7,10.5
Mike Williams,TB,WR,223.4,16,14.0,14.0,13.4,8.5,7.2,20.9,22.3,25.7,20.5,18.9,25.5,16.9,4.0,18.8,2.5,21.6,19.4,14.0
David Garrard,JAC,QB,221.4,14,15.8,19.8,2.8,5.4,24.9,16.0,0.0,,30.6,,25.2,11.1,12.6,12.9,19.6,18.6,21.9,
LaDainian Tomlinson,NYJ,RB,216.2,15,14.4,9.8,14.2,17.8,30.5,15.7,20.7,,14.1,16.2,17.0,17.7,8.3,8.1,7.4,6.5,12.2,
Wes Welker,NE,WR,212.8,15,14.2,26.4,15.8,8.5,15.0,,12.3,6.5,5.4,7.6,16.9,16.8,29.0,21.0,19.5,7.2,4.9,
Jay Cutler,CHI,QB,210.2,15,14.0,21.1,23.4,14.5,-2.3,,13.5,5.2,,19.4,19.9,7.0,27.6,12.6,2.2,17.7,24.9,3.5
Kyle Orton,DEN,QB,209.9,13,16.2,15.0,19.8,22.1,20.7,20.6,14.6,14.0,16.6,,27.7,11.1,25.9,2.7,-0.9,,,
Ben Roethlisberger,PIT,QB,209.6,12,17.5,,,,,,20.8,18.2,5.7,9.8,26.7,34.5,11.6,12.0,12.6,17.1,19.0,21.6
Mario Manningham,NYG,WR,206.6,16,12.9,12.5,17.7,13.8,0.0,0.0,15.1,13.0,,9.6,25.1,5.4,15.1,5.6,1.1,29.3,23.2,20.1
Percy Harvin,MIN,WR,204.5,14,14.6,2.4,8.2,19.5,,26.7,6.9,21.6,18.4,19.6,16.4,5.0,9.6,,,18.1,17.6,14.5
Brandon Marshall,MIA,WR,203.7,14,14.6,13.3,11.1,32.9,10.0,,22.7,10.7,11.4,8.0,6.4,7.1,,,9.6,25.6,20.2,14.7
DeSean Jackson,PHI,WR,203.0,14,14.5,7.0,24.0,27.1,5.1,5.2,20.8,,,25.9,18.3,10.3,4.9,11.4,31.6,6.2,5.2,
Frank Gore,SF,RB,202.5,11,18.4,14.3,35.8,23.5,20.7,13.3,14.9,19.9,19.5,,24.4,11.0,5.2,,,,,
Mark Sanchez,NYJ,QB,202.0,16,12.6,3.5,23.0,22.1,14.4,7.6,7.8,,8.4,21.5,24.4,24.8,8.2,2.6,6.6,14.3,12.8,0.0
BenJarvus Green-Ellis,NE,RB,199.3,16,12.5,2.2,1.9,17.4,13.6,,8.0,8.4,25.3,1.4,16.3,17.0,17.9,20.9,8.7,13.0,11.7,15.6
Ryan Fitzpatrick,BUF,QB,198.8,13,15.3,,,15.7,20.5,21.2,,29.3,15.2,12.9,9.7,25.7,13.0,4.8,12.6,16.8,1.4,
Cedric Benson,CIN,RB,196.9,16,12.3,10.4,7.8,23.0,6.0,20.3,,6.6,11.1,15.4,8.1,21.6,5.1,20.3,7.5,21.0,3.2,9.5
Jahvid Best,DET,RB,196.2,16,12.3,20.6,50.2,5.9,11.4,13.6,10.7,,12.9,13.8,7.9,5.7,0.0,10.7,5.2,1.2,14.7,11.7
Knowshon Moreno,DEN,RB,196.1,13,15.1,13.4,21.8,,,,2.8,24.0,9.9,,24.6,25.0,21.8,18.5,22.3,1.6,5.1,5.3
Vernon Davis,SF,TE,191.4,16,12.0,15.3,13.8,5.2,13.6,21.4,13.5,17.4,2.2,,11.9,1.3,5.2,22.6,18.0,1.4,10.0,18.6
Sam Bradford,LAR,QB,190.6,16,11.9,8.1,12.7,11.6,18.4,4.6,12.7,11.2,15.8,,15.1,17.0,24.2,6.2,11.7,3.4,13.7,4.2
Lance Moore,NO,WR,188.3,16,11.8,5.3,0.0,32.9,12.7,1.8,13.7,9.3,18.4,13.7,,7.3,14.9,9.6,18.0,10.6,8.8,11.3
Antonio Gates,LAC,TE,188.2,10,18.8,18.6,22.7,23.9,33.4,20.2,3.2,15.0,23.3,,,,8.6,19.3,,,,
Anquan Boldin,BAL,WR,187.7,16,11.7,18.0,8.5,40.0,14.1,1.8,16.2,21.2,,4.8,16.0,3.9,5.7,22.8,7.1,1.2,3.5,2.9
Davone Bess,MIA,WR,186.7,16,11.7,11.1,2.2,14.6,23.3,,14.7,18.6,10.3,10.0,6.9,1.9,17.1,12.7,1.6,16.8,12.4,12.5
Braylon Edwards,NYJ,WR,185.8,16,11.6,2.3,17.5,16.7,18.6,12.0,14.6,,4.2,14.8,9.9,18.6,4.0,5.9,2.7,18.0,13.8,12.2
Marcedes Lewis,JAC,TE,184.0,16,11.5,17.1,12.0,4.5,10.2,21.4,5.9,7.4,19.1,,10.3,17.6,6.6,6.6,15.7,12.3,6.7,10.6
Fred Jackson,BUF,RB,183.2,16,11.5,3.9,9.9,0.8,2.1,7.6,,8.7,10.5,12.6,33.0,27.9,27.3,5.8,12.5,3.6,11.2,5.8
Derrick Mason,BAL,WR,183.2,16,11.5,4.1,10.1,7.0,14.0,7.7,18.0,6.8,,14.2,14.8,7.2,22.7,4.2,25.8,5.2,15.0,6.4
Felix Jones,DAL,RB,183.0,16,11.4,8.4,3.9,4.3,,16.6,19.3,9.2,6.6,1.6,22.6,9.6,18.3,12.1,18.3,13.7,9.8,8.7
Pierre Garcon,IND,WR,182.0,14,13.0,7.3,2.1,,,11.7,20.3,,14.8,3.5,8.7,11.2,12.2,20.7,27.3,9.4,12.0,20.8
Pittsburgh Steelers,PIT,DST,181.0,16,11.3,8.0,22.0,18.0,6.0,,16.0,5.0,7.0,9.0,-1.0,19.0,7.0,10.0,25.0,1.0,15.0,14.0
Mike Tolbert,LAC,RB,180.1,15,12.0,2.6,22.5,10.0,18.3,9.5,6.3,8.8,19.0,4.4,,23.3,19.8,12.3,14.9,10.6,-2.2,
Chris Cooley,WAS,TE,179.9,16,11.2,14.0,15.4,10.3,11.7,13.9,8.7,12.2,8.8,,5.3,16.1,9.9,10.1,4.2,19.2,9.8,10.3
Danny Amendola,LAR,WR,178.0,16,11.1,12.7,7.9,11.6,9.6,19.5,4.9,14.0,14.8,,19.3,14.3,12.9,2.7,4.6,13.0,13.3,2.9
Mike Thomas,JAC,WR,177.4,16,11.1,14.9,8.2,2.7,13.7,12.4,16.8,-2.0,15.0,,30.7,14.6,10.6,7.1,-0.8,7.3,22.0,4.2
Green Bay Packers,GB,DST,177.0,16,11.1,9.0,12.0,6.0,15.0,8.0,2.0,13.0,18.0,28.0,,12.0,3.0,7.0,10.0,3.0,14.0,17.0
Deion Branch,Multi,WR,176.8,15,11.8,10.1,7.1,9.0,2.0,,24.8,7.9,3.1,4.1,14.1,14.0,26.3,15.4,29.1,5.3,4.5,
Johnny Knox,CHI,WR,175.2,16,11.0,8.2,12.6,13.6,3.6,2.4,17.0,20.6,,7.9,14.0,10.5,15.8,6.4,1.6,15.8,25.2,0.0
Chad Johnson,CIN,WR,174.1,14,12.4,33.9,8.4,7.4,8.9,5.0,,26.8,6.4,2.5,21.6,11.8,8.1,14.6,13.1,5.6,,
Donovan McNabb,WAS,QB,173.9,13,13.4,8.5,21.0,13.9,10.9,17.3,9.9,7.8,14.9,,13.8,17.4,11.1,10.3,17.1,,,
Kenny Britt,TEN,WR,173.5,12,14.5,0.0,11.1,10.6,11.3,18.6,11.3,47.5,0.0,,,,,,5.9,18.8,18.9,19.5
New England Patriots,NE,DST,172.0,16,10.8,11.0,2.0,4.0,25.0,,4.0,11.0,4.0,1.0,13.0,5.0,6.0,14.0,20.0,15.0,24.0,13.0
Tony Gonzalez,ATL,TE,171.6,16,10.7,5.5,3.9,25.0,11.1,9.1,16.9,4.7,,15.2,7.8,8.6,17.1,6.8,12.8,6.6,3.2,17.3
Brandon Jackson,GB,RB,171.5,16,10.7,9.5,10.9,7.9,4.4,19.0,11.2,19.4,9.2,22.8,,10.6,6.6,11.6,5.8,11.2,5.9,5.5
Kellen Winslow,TB,TE,169.0,16,10.6,7.2,12.3,5.4,,13.5,11.3,9.4,1.5,6.1,18.5,7.4,14.4,5.6,13.2,8.6,28.8,5.8
Austin Collie,IND,WR,168.9,9,18.8,31.3,12.5,41.1,14.9,9.8,18.7,,,0.9,,11.0,,,,28.7,,
Brandon Pettigrew,DET,TE,167.2,16,10.5,1.6,17.8,10.4,17.1,12.6,13.1,,8.8,10.8,9.0,15.5,11.7,8.6,3.4,4.5,17.4,4.9
Michael Crabtree,SF,WR,165.1,16,10.3,3.2,4.2,6.7,10.8,25.5,15.7,7.1,14.3,,16.1,2.5,12.8,7.5,1.1,4.7,24.2,8.7
Jabar Gaffney,DEN,WR,164.5,16,10.3,12.4,3.5,26.0,10.1,17.7,14.1,9.4,9.4,,14.7,6.3,8.9,4.8,7.8,4.2,13.0,2.2
Hines Ward,PIT,WR,162.3,16,10.1,16.8,1.9,12.2,3.4,,16.4,26.1,4.5,8.0,0.0,5.8,17.7,2.3,19.5,5.4,6.8,15.5
Benjamin Watson,CLE,TE,162.2,16,10.1,4.5,10.2,15.7,12.0,9.5,20.8,2.8,,3.4,12.4,0.0,8.0,26.0,1.8,16.2,5.2,13.7
Danny Woodhead,Multi,RB,160.6,15,10.7,0.0,,10.2,11.7,,16.5,8.2,16.8,11.2,5.3,19.0,6.5,15.5,10.2,8.1,21.5,-0.1
Santonio Holmes,NYJ,WR,160.3,12,13.4,,,,,7.1,8.1,,7.3,16.4,18.6,31.6,15.4,14.2,7.7,10.0,15.2,8.7
Shaun Hill,DET,QB,159.7,11,14.5,-0.9,21.0,9.9,22.5,22.0,7.6,,,,15.0,17.6,13.7,,,,17.9,13.4
Zach Miller,LV,TE,158.5,15,10.6,8.3,7.9,16.4,29.2,18.2,6.8,15.5,1.8,,17.9,5.7,1.6,7.3,10.8,7.9,21.6,8.1
Jason Campbell,LV,QB,157.8,13,12.1,10.7,3.4,,,11.1,1.4,17.7,20.8,11.2,,0.8,,18.4,21.0,13.6,14.2,13.5
Nate Burleson,DET,WR,157.6,14,11.3,2.9,1.4,,,15.6,14.3,,9.7,24.3,10.4,24.2,6.5,5.7,2.1,15.3,2.9,22.3
Jon Kitna,DAL,QB,157.4,10,15.7,,,,,,,15.5,12.4,7.3,23.3,27.9,12.5,15.5,16.4,21.3,5.3,
Ronnie Brown,MIA,RB,156.6,16,9.8,16.5,7.3,7.3,9.6,,8.5,5.4,7.8,20.9,7.1,5.9,8.5,9.7,3.5,11.2,19.1,8.3
Chad Henne,MIA,QB,155.2,15,10.4,7.2,8.6,20.6,14.2,,16.1,12.3,6.0,4.5,11.9,,17.9,6.7,2.9,13.0,12.5,0.8
Rob Gronkowski,NE,TE,154.6,16,9.7,7.1,2.4,13.3,1.4,,3.4,9.0,1.5,6.7,30.2,3.5,11.5,2.2,15.3,3.5,21.4,22.2
Jacob Tamme,IND,TE,154.1,16,9.6,0.0,0.0,0.0,0.0,0.0,0.0,,18.4,27.8,14.3,13.0,19.4,8.7,7.6,10.4,20.8,13.7
Dustin Keller,NYJ,TE,153.7,16,9.6,3.3,24.5,27.8,18.8,3.4,10.5,,6.5,9.9,5.5,2.7,8.9,5.7,6.4,4.9,14.9,0.0
Mike Williams,SEA,WR,152.1,13,11.7,14.0,13.4,8.5,7.2,20.9,22.3,25.7,20.5,18.9,25.5,16.9,4.0,18.8,2.5,21.6,19.4,14.0
Michael Bush,LV,RB,150.9,14,10.8,,,1.3,13.6,22.5,7.9,13.5,17.6,1.7,,7.1,0.1,15.5,2.2,14.4,6.4,27.1
Thomas Jones,KC,RB,149.8,16,9.4,3.9,9.8,16.6,,1.9,18.0,18.5,9.2,3.2,3.2,19.1,11.2,14.7,0.1,14.8,3.1,2.5
Matt Hasselbeck,SEA,QB,148.0,14,10.6,19.2,15.4,11.3,3.9,,13.4,10.8,4.5,,17.3,19.8,13.1,5.1,9.9,-2.8,7.1,
Anthony Armstrong,WAS,WR,147.1,15,9.8,2.1,5.6,,6.7,17.4,9.6,6.2,12.2,,11.3,7.1,7.3,19.7,7.0,15.0,3.5,16.4
Chicago Bears,CHI,DST,146.0,16,9.1,9.0,7.0,6.0,9.0,18.0,0.0,18.0,,9.0,13.0,18.0,6.0,3.0,2.0,15.0,3.0,10.0
James Jones,GB,WR,145.9,16,9.1,3.0,12.2,8.5,2.5,10.5,0.0,14.7,0.0,26.3,,14.1,9.4,2.8,6.0,20.5,13.6,1.8
Nate Washington,TEN,WR,145.9,16,9.1,17.8,13.4,6.0,8.2,9.4,1.9,1.7,21.7,,11.6,16.7,1.2,7.0,7.8,10.0,6.7,4.8
Brandon Jacobs,NYG,RB,145.2,16,9.1,8.5,0.8,2.8,13.6,10.1,15.5,11.5,,7.8,4.8,4.2,8.7,22.3,17.6,3.4,2.7,10.9
New York Jets,NYJ,DST,145.0,16,9.1,12.0,8.0,5.0,8.0,17.0,6.0,,6.0,3.0,8.0,3.0,15.0,-1.0,15.0,6.0,6.0,28.0
Malcom Floyd,LAC,WR,144.7,11,13.2,7.8,18.5,21.7,6.5,35.3,3.5,,,,,10.4,0.0,12.2,21.1,,,7.7
Darren Sproles,LAC,RB,143.7,16,9.0,2.2,14.0,1.6,-0.3,6.3,10.7,16.7,17.7,1.9,,18.4,8.1,-0.3,15.4,8.1,14.3,8.9
Kevin Walter,HOU,WR,143.1,16,8.9,10.9,31.4,12.4,7.5,4.4,0.0,,0.0,0.0,21.0,3.6,2.2,7.3,10.7,20.9,2.4,8.4
Aaron Hernandez,NE,TE,142.0,14,10.1,5.5,16.1,13.8,7.9,,11.9,10.4,5.3,21.8,0.0,7.8,2.8,14.1,3.9,20.7,,
New York Giants,NYG,DST,142.0,16,8.9,15.0,2.0,0.0,23.0,11.0,9.0,3.0,,10.0,3.0,8.0,9.0,20.0,13.0,5.0,0.0,11.0
Eddie Royal,DEN,WR,141.8,16,8.9,17.8,17.5,6.3,25.3,7.1,8.0,4.6,7.4,,10.9,3.2,19.4,2.7,7.4,0.0,4.2,0.0
Cadillac Williams,TB,RB,141.2,16,8.8,11.8,6.9,9.6,,3.3,13.1,18.6,6.6,3.2,16.5,12.8,11.0,3.4,8.0,8.4,7.3,0.7
Ryan Mathews,LAC,RB,140.3,12,11.7,7.0,5.5,,13.8,6.9,10.6,4.2,14.4,6.0,,,,,14.1,5.6,17.3,34.9
David Akers,PHI,K,140.0,16,8.8,9.0,5.0,4.0,7.0,6.0,7.0,8.0,,15.0,12.0,10.0,15.0,10.0,14.0,8.0,2.0,8.0
Robert Meachem,NO,WR,139.2,16,8.7,6.3,0.0,1.5,4.3,15.7,17.1,5.3,13.6,3.5,,20.8,6.5,19.6,0.0,3.7,20.1,1.2
Mike Sims-Walker,JAC,WR,139.2,14,9.9,0.0,24.5,5.4,0.0,14.6,3.6,12.8,29.3,,5.6,,8.8,,10.3,20.2,4.1,0.0
Ryan Torain,WAS,RB,138.7,10,13.9,,,4.6,13.0,10.7,23.9,10.5,11.9,,,,,,20.2,21.1,14.9,7.9
Marshawn Lynch,Multi,RB,138.2,16,8.6,1.3,6.4,9.6,-1.2,,14.3,8.9,0.7,4.8,14.2,5.5,5.3,29.0,13.6,14.7,5.3,5.8
LeGarrette Blount,TB,RB,137.1,13,10.6,,,8.7,,0.3,,7.2,24.9,4.6,15.1,8.2,5.5,16.3,4.8,17.0,17.7,6.8
Jason Snelling,ATL,RB,136.7,14,9.8,1.8,41.6,8.0,5.6,4.0,4.7,5.9,,8.9,18.7,5.8,7.9,,,12.1,4.4,7.3
Dez Bryant,DAL,WR,135.1,12,11.3,13.6,7.2,9.0,,5.2,10.1,21.4,15.4,21.6,19.4,9.8,0.0,2.4,,,,
Atlanta Falcons,ATL,DST,135.0,16,8.4,6.0,12.0,8.0,11.0,19.0,2.0,5.0,,5.0,6.0,3.0,4.0,3.0,13.0,15.0,12.0,11.0
Arizona Cardinals,ARI,DST,135.0,16,8.4,15.0,-1.0,5.0,5.0,22.0,,7.0,13.0,15.0,0.0,-1.0,4.0,5.0,17.0,5.0,23.0,1.0
Alex Smith,SF,QB,134.8,11,12.3,5.0,15.8,11.3,7.6,20.0,15.6,9.2,,,,,,,23.4,5.2,2.8,18.9
Tim Hightower,ARI,RB,130.2,16,8.1,15.4,20.4,5.0,2.4,0.6,,5.3,2.1,3.9,14.2,11.6,0.0,9.6,24.8,5.8,3.9,5.2
New Orleans Saints,NO,DST,130.0,16,8.1,8.0,10.0,4.0,6.0,7.0,10.0,2.0,11.0,21.0,,5.0,7.0,2.0,19.0,2.0,9.0,7.0
Jordan Shipley,CIN,WR,130.0,15,8.7,13.2,9.2,6.7,4.9,,,25.1,5.8,8.7,3.3,12.1,14.8,6.5,5.6,3.4,7.3,3.4
Detroit Lions,DET,DST,130.0,16,8.1,13.0,1.0,8.0,10.0,20.0,3.0,,17.0,5.0,4.0,2.0,-3.0,6.0,17.0,4.0,14.0,9.0
Todd Heap,BAL,TE,129.9,13,10.0,13.2,7.5,8.6,6.5,3.2,13.9,20.9,,4.3,15.7,11.9,15.9,0.0,,,,8.3
Brandon Gibson,LAR,WR,129.8,14,9.3,,,6.3,14.0,5.4,6.3,2.1,12.7,,15.2,15.2,5.9,11.4,12.0,5.9,11.4,6.0
Donald Driver,GB,WR,129.5,15,8.6,14.0,13.8,15.1,17.9,9.8,6.1,0.0,0.0,,,7.1,4.6,17.3,3.2,6.1,7.4,7.1
Steve Breaston,ARI,WR,129.0,13,9.9,20.2,4.0,14.5,,,,,24.1,6.5,13.8,14.2,4.2,9.2,5.5,6.2,0.0,6.6
Las Vegas Raiders,LV,DST,129.0,16,8.1,0.0,6.0,8.0,-1.0,25.0,3.0,17.0,17.0,8.0,,0.0,4.0,12.0,0.0,6.0,3.0,21.0
Baltimore Ravens,BAL,DST,129.0,16,8.1,8.0,2.0,3.0,5.0,4.0,7.0,8.0,,12.0,2.0,23.0,4.0,9.0,11.0,5.0,12.0,14.0
Philadelphia Eagles,PHI,DST,129.0,16,8.1,7.0,5.0,16.0,4.0,18.0,8.0,8.0,,7.0,13.0,11.0,3.0,6.0,5.0,5.0,5.0,8.0
Mike Goodson,CAR,RB,128.2,16,8.0,6.1,7.3,8.7,0.0,0.0,,0.5,5.7,7.7,12.3,20.1,27.6,7.9,14.6,6.8,2.6,0.3
Jacoby Jones,HOU,WR,127.9,15,8.5,4.9,17.3,10.1,2.2,,8.5,,2.6,8.1,1.5,1.0,3.3,10.0,18.2,12.0,16.2,12.0
Josh Morgan,SF,WR,125.5,16,7.8,6.2,13.0,8.2,4.0,5.1,7.9,5.8,4.0,,7.5,7.1,7.1,0.0,17.2,17.6,5.9,8.9
Keiland Williams,WAS,RB,124.0,15,8.3,0.0,5.5,3.4,,2.0,13.1,0.0,14.3,,35.9,15.5,6.6,3.1,10.6,2.7,2.2,9.1
Jermaine Gresham,CIN,TE,123.1,15,8.2,14.5,4.5,9.9,8.5,12.4,,6.6,4.7,3.1,21.5,5.3,5.6,9.3,0.0,1.6,15.6,
Kansas City Chiefs,KC,DST,123.0,16,7.7,5.0,12.0,11.0,,4.0,-2.0,14.0,9.0,10.0,-4.0,6.0,9.0,13.0,5.0,11.0,14.0,6.0
Justin Forsett,SEA,RB,122.5,16,7.7,9.0,6.2,12.4,9.5,,14.6,9.2,6.7,1.4,18.5,9.3,2.0,6.0,2.4,3.6,3.7,8.0
Earl Bennett,CHI,WR,121.0,14,8.6,,7.9,5.1,6.6,1.4,8.5,11.6,,15.7,5.5,2.3,21.6,17.4,8.3,6.7,2.4,
