Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Marvin Harrison,IND,WR,277.5,15,18.5,13.4,14.9,7.1,39.8,40.6,20.2,,18.0,10.0,10.0,,10.7,21.8,22.4,28.7,14.5,5.4
Hines Ward,PIT,WR,277.4,16,17.3,30.1,24.1,14.8,16.6,7.5,17.0,,26.3,22.0,24.4,8.2,2.3,33.9,10.7,11.8,24.6,3.1
Fred Taylor,JAC,RB,276.2,16,17.3,17.2,13.1,14.7,17.4,31.4,15.9,,10.9,16.8,27.2,6.5,9.9,16.0,22.3,12.9,30.5,13.5
Derrick Mason,TEN,WR,274.4,16,17.2,25.9,19.8,8.7,1.4,18.6,41.7,5.9,5.9,,15.8,14.8,8.7,30.3,18.4,22.7,8.8,27.0
Daunte Culpepper,MIN,QB,273.4,14,19.5,20.8,16.3,17.8,,,,19.2,18.4,23.7,33.0,22.0,9.9,20.2,23.7,12.5,22.0,13.9
Ricky Williams,MIA,RB,272.3,16,17.0,21.9,26.2,21.9,17.4,28.4,11.5,12.3,12.5,15.9,11.9,15.9,25.7,16.5,8.3,18.8,14.6,24.5
Peyton Manning,IND,QB,269.9,16,16.9,4.4,10.9,14.3,36.7,21.4,14.3,,23.2,12.4,17.9,19.7,10.7,23.2,11.6,31.6,6.3,11.3
Edgerrin James,IND,RB,266.1,13,20.5,14.6,20.9,13.4,,,,,11.9,21.8,13.0,40.0,30.7,21.8,25.0,13.2,10.2,29.6
Trent Green,KC,QB,252.0,16,15.8,12.3,4.8,11.1,10.8,12.2,28.7,12.8,19.6,,26.7,20.5,14.9,10.2,26.0,27.0,5.0,9.4
Matt Hasselbeck,SEA,QB,250.1,16,15.6,14.6,21.2,19.0,,7.7,12.0,11.8,20.9,12.9,11.7,19.8,33.9,23.1,4.7,11.8,8.7,16.3
Moe Williams,MIN,RB,249.9,16,15.6,8.0,25.8,20.9,7.9,22.6,,19.2,10.8,12.9,40.1,17.9,11.0,16.7,8.7,9.5,7.2,10.7
Keenan McCardell,TB,WR,247.4,16,15.5,7.1,16.3,8.1,,26.6,12.7,20.9,12.8,18.0,26.8,16.5,15.3,15.4,14.5,10.9,24.2,1.3
Santana Moss,NYJ,WR,247.2,16,15.5,5.1,24.1,2.7,10.0,,10.6,23.1,19.5,41.2,29.1,15.7,9.8,12.0,11.1,9.4,10.2,13.6
Steve Smith,CAR,WR,245.2,16,15.3,14.4,5.7,,9.6,2.3,23.3,30.9,20.0,20.4,23.6,8.8,12.5,18.8,13.6,18.9,18.8,3.6
Tiki Barber,NYG,RB,244.7,16,15.3,16.5,6.8,18.4,,19.9,18.0,16.3,23.2,14.9,21.8,22.1,13.9,3.4,15.6,12.0,15.2,6.7
Terrell Owens,SF,WR,244.0,15,16.3,18.1,15.2,17.3,10.5,18.9,7.6,27.2,11.3,9.7,,29.5,15.5,5.3,28.2,26.7,3.0,
Laveranues Coles,WAS,WR,242.3,16,15.1,15.6,35.0,19.8,11.4,11.4,12.0,7.7,,12.7,24.9,7.5,16.5,14.8,10.0,-0.1,28.4,14.7
Steve McNair,TEN,QB,241.7,14,17.3,16.7,7.5,16.8,18.9,28.2,27.0,22.0,9.5,,16.3,8.7,10.7,14.8,27.4,,17.2,
Travis Henry,BUF,RB,237.4,15,15.8,27.6,21.8,-1.3,,23.9,15.8,31.0,14.4,,8.0,16.3,13.8,18.9,22.5,12.1,6.3,6.3
Joe Horn,NO,WR,237.4,15,15.8,21.3,21.3,1.5,10.5,15.6,12.0,27.3,26.0,7.9,,5.1,11.6,4.3,20.8,46.3,5.9,
Darrell Jackson,SEA,WR,233.7,16,14.6,8.3,28.3,13.0,,9.8,10.5,5.1,13.8,19.5,8.1,9.6,33.6,30.2,12.6,21.9,0.0,9.4
Los Angeles Chargers,LAC,DST,233.0,16,14.6,17.0,11.0,13.0,17.0,15.0,,23.0,13.0,14.0,17.0,17.0,13.0,15.0,10.0,12.0,9.0,17.0
Aaron Brooks,NO,QB,229.3,16,14.3,8.5,16.0,12.9,-0.5,11.9,15.5,27.5,11.8,9.2,,8.8,12.2,21.9,7.9,30.9,20.4,14.4
Chris Chambers,MIA,WR,227.3,16,14.2,32.0,13.1,16.1,,4.9,3.7,10.0,18.6,14.6,5.0,7.4,8.7,32.6,7.2,13.6,9.3,30.5
Domanick Williams,HOU,RB,227.2,14,16.2,3.6,6.9,,11.1,,19.9,28.9,30.6,8.1,18.5,13.1,8.5,26.8,,7.8,12.0,31.4
Jeff Garcia,SF,QB,225.7,13,17.4,24.8,17.9,9.9,0.0,23.2,13.1,15.8,16.5,,,,,-3.5,41.3,30.9,18.4,17.4
Tony Gonzalez,KC,TE,222.6,16,13.9,3.8,2.8,8.2,10.3,13.7,22.1,11.7,18.5,,20.0,21.6,7.6,18.8,13.3,27.3,11.5,11.4
Brett Favre,GB,QB,222.0,16,13.9,7.9,11.3,11.8,17.2,15.5,17.0,16.7,,17.6,5.2,5.7,7.7,11.8,12.5,25.1,32.0,7.0
Marshall Faulk,LAR,RB,221.8,11,20.2,12.5,19.0,4.7,,,,,,,20.4,15.4,24.3,34.3,20.5,18.8,32.4,19.5
Jon Kitna,CIN,QB,221.0,16,13.8,9.1,12.1,9.7,20.5,6.9,,23.7,19.7,8.9,11.6,17.6,24.3,24.6,4.6,15.7,6.1,5.9
New England Patriots,NE,DST,221.0,16,13.8,6.0,30.0,9.0,4.0,9.0,25.0,12.0,13.0,2.0,,17.0,8.0,5.0,29.0,9.0,21.0,22.0
Michael Pittman,TB,RB,219.8,16,13.7,8.1,14.1,29.4,,18.1,12.5,18.9,12.7,20.3,14.7,8.0,9.7,8.6,7.2,8.6,19.5,9.4
Donovan McNabb,PHI,QB,218.4,16,13.7,9.4,4.8,,11.6,8.1,7.0,0.5,9.4,18.7,20.5,20.6,19.8,9.9,23.7,14.8,10.0,29.6
Marc Bulger,LAR,QB,217.3,15,14.5,,13.4,15.2,22.8,,24.5,20.5,19.8,13.1,0.3,13.6,9.0,18.2,11.8,15.3,15.0,4.8
Peter Warrick,CIN,WR,216.6,15,14.4,8.2,25.1,12.6,10.1,14.8,,14.6,15.1,19.2,8.2,24.5,5.1,10.4,24.0,18.0,,6.7
Stephen Davis,CAR,RB,216.3,14,15.5,13.2,14.2,,29.1,21.2,11.6,3.9,32.5,15.3,,19.2,13.6,11.5,14.1,11.2,,5.7
Brad Johnson,TB,QB,215.4,16,13.5,15.5,15.5,15.3,,23.5,27.0,7.7,10.0,15.6,18.4,4.2,12.4,4.8,14.2,9.6,23.9,-2.2
Tom Brady,NE,QB,215.1,16,13.4,-3.1,22.9,11.1,13.8,13.0,4.5,18.3,10.2,21.9,,8.8,18.2,13.3,6.3,17.8,13.6,24.5
Baltimore Ravens,BAL,DST,212.0,16,13.3,3.0,19.0,11.0,4.0,,22.0,3.0,13.0,14.0,12.0,6.0,15.0,21.0,20.0,1.0,29.0,19.0
Curtis Martin,NYJ,RB,207.0,16,12.9,6.1,5.0,12.7,14.5,,7.7,9.9,14.7,10.9,7.1,15.2,17.8,15.0,13.4,26.8,15.0,15.2
Kevan Barlow,SF,RB,202.1,16,12.6,7.5,17.0,3.7,7.2,7.7,4.0,7.5,6.5,13.7,,15.8,1.8,8.4,24.7,29.1,33.7,13.8
Isaac Bruce,LAR,WR,201.4,15,13.4,20.0,12.3,18.2,9.8,,13.7,21.9,10.3,13.3,3.3,14.4,22.9,16.9,12.1,12.3,,0.0
David Boston,LAC,WR,199.8,14,14.3,4.0,,15.6,,43.4,,3.0,13.2,6.9,21.2,3.4,34.9,19.5,10.6,6.9,2.9,14.3
Amani Toomer,NYG,WR,199.2,16,12.5,11.8,25.6,18.1,,6.8,8.0,9.4,12.6,24.7,7.3,11.7,7.4,20.0,5.0,4.0,12.1,14.7
Reggie Wayne,IND,WR,193.8,16,12.1,6.9,4.2,36.1,5.6,9.9,17.1,,27.6,4.0,10.6,23.1,7.9,12.0,3.9,18.7,0.0,6.2
Brian Westbrook,PHI,RB,193.5,15,12.9,0.5,2.6,,17.1,17.9,9.7,16.8,6.1,,0.1,33.8,18.9,12.6,16.1,25.4,11.8,4.1
Quincy Carter,DAL,QB,189.6,16,11.9,11.8,18.5,,8.4,17.7,6.9,20.9,3.1,9.8,9.0,5.7,16.7,15.7,3.7,14.2,16.2,11.3
Rod Smith,DEN,WR,189.2,15,12.6,11.6,12.1,1.2,11.1,23.9,19.6,5.4,7.2,9.8,,18.4,23.6,3.0,18.7,8.1,15.5,
Shannon Sharpe,DEN,TE,187.0,15,12.5,3.3,14.7,8.8,20.4,7.0,17.5,14.9,3.5,7.4,,35.1,8.0,10.4,13.3,17.7,5.0,
Andre Johnson,HOU,WR,186.6,16,11.7,13.6,12.1,29.2,17.7,,6.9,11.1,6.9,10.4,7.1,18.8,14.0,4.0,2.1,6.8,15.8,10.1
Rudi Johnson,CIN,RB,185.3,13,14.3,,,,10.2,14.9,,0.5,19.7,9.4,34.0,19.7,9.6,4.3,2.4,32.2,6.7,21.7
Miami Dolphins,MIA,DST,180.0,16,11.3,0.0,7.0,17.0,,13.0,24.0,6.0,18.0,8.0,0.0,15.0,6.0,21.0,12.0,2.0,27.0,4.0
Tampa Bay Buccaneers,TB,DST,179.0,16,11.2,17.0,9.0,16.0,,13.0,22.0,7.0,20.0,7.0,12.0,3.0,17.0,3.0,18.0,12.0,2.0,1.0
Richie Anderson,DAL,RB,178.9,15,11.9,0.8,7.4,,12.3,16.0,5.7,8.5,8.9,,5.4,16.2,9.6,20.6,14.2,17.3,9.1,26.9
Koren Robinson,SEA,WR,178.1,15,11.9,14.6,,22.9,,15.6,7.8,7.5,5.5,8.1,13.8,6.2,16.4,18.2,7.1,9.7,4.6,20.1
Tommy Maddox,PIT,QB,171.7,16,10.7,22.4,11.4,11.5,9.2,-0.6,7.3,,8.8,13.5,18.3,15.1,6.9,14.9,12.9,5.5,18.3,-3.7
Eddie George,TEN,RB,171.4,16,10.7,9.5,4.6,17.4,2.8,6.8,9.2,5.1,25.1,,11.6,7.3,20.2,8.9,6.6,9.6,9.5,17.2
Jake Delhomme,CAR,QB,170.5,16,10.7,13.0,0.0,,10.4,4.8,9.3,19.4,6.5,9.9,15.6,14.5,9.0,15.9,4.1,9.7,17.5,10.9
Eddie Kennison,KC,WR,170.2,16,10.6,10.1,8.2,14.4,4.7,3.4,13.7,5.3,10.7,,24.5,14.7,7.1,4.2,17.3,8.0,11.9,12.0
Justin McCareins,TEN,WR,169.6,16,10.6,7.3,3.9,15.4,19.1,9.2,10.1,2.7,1.8,,14.3,11.5,17.2,20.2,9.6,13.7,10.2,3.4
Plaxico Burress,PIT,WR,169.3,16,10.6,17.6,24.5,9.9,10.4,2.9,11.0,,1.6,12.5,1.6,15.2,3.6,19.2,12.8,4.2,20.0,2.3
Jake Plummer,DEN,QB,167.8,11,15.3,-0.7,16.0,26.7,21.1,15.0,,,,,,19.5,11.9,7.0,14.5,11.1,25.7,
Shawn Bryson,DET,RB,166.6,16,10.4,7.9,14.1,15.8,12.0,3.9,,4.9,12.8,12.5,9.1,11.5,5.7,17.5,15.0,18.2,1.7,4.0
Peerless Price,ATL,WR,166.1,16,10.4,5.0,4.8,10.5,8.0,34.8,1.8,6.8,,14.4,6.7,3.8,19.7,8.6,9.7,2.5,11.6,17.4
Charlie Garner,LV,RB,165.9,14,11.9,27.4,15.2,1.7,14.8,10.5,16.9,18.3,,14.2,0.9,,7.4,7.4,5.7,10.9,14.6,
Warrick Dunn,ATL,RB,165.8,11,15.1,14.1,13.6,6.7,3.3,19.8,7.1,17.0,,9.8,24.6,20.5,29.3,,,,,
Javon Walker,GB,WR,164.7,16,10.3,19.4,4.5,6.4,15.2,3.4,3.5,3.6,,19.2,2.9,1.6,13.6,16.3,15.0,4.6,28.4,7.1
Tennessee Titans,TEN,DST,164.0,16,10.3,7.0,1.0,11.0,19.0,2.0,14.0,19.0,9.0,,24.0,12.0,5.0,6.0,1.0,6.0,14.0,14.0
Terry Glenn,DAL,WR,162.9,16,10.2,0.0,19.3,,0.0,20.8,9.1,31.5,6.0,24.0,2.9,1.8,12.4,13.7,0.0,3.8,11.4,6.2
T.J. Duckett,ATL,RB,160.3,16,10.0,2.1,15.5,3.9,13.1,9.9,6.7,4.2,,13.1,15.3,6.7,6.8,13.5,11.6,15.0,7.3,15.6
Jerry Rice,LV,WR,159.9,16,10.0,8.3,8.0,10.1,19.6,8.1,3.9,12.1,,13.1,8.1,3.0,13.1,4.7,4.7,13.8,25.9,3.4
Rod Gardner,WAS,WR,158.8,16,9.9,8.2,26.8,11.5,3.9,5.5,17.8,10.8,,2.4,26.5,4.4,2.3,6.2,14.4,5.4,10.3,2.4
Jimmy Smith,JAC,WR,158.5,12,13.2,,,,,21.7,12.5,,15.0,12.2,18.7,1.5,12.3,29.6,14.8,9.3,3.6,7.3
Duce Staley,PHI,RB,158.5,16,9.9,11.0,10.3,,5.0,4.2,18.4,1.9,4.7,15.2,11.8,6.0,12.3,10.2,12.0,5.8,18.4,11.3
Johnnie Morton,KC,WR,157.4,16,9.8,11.0,8.4,6.0,15.9,12.5,22.9,3.0,1.8,,13.9,16.6,0.0,9.0,7.8,8.9,6.2,13.5
Deion Branch,NE,WR,156.4,15,10.4,1.8,20.9,4.5,7.9,11.8,,12.2,6.0,19.7,,8.9,10.2,18.4,15.3,2.6,4.4,11.8
Ike Hilliard,NYG,WR,154.7,13,11.9,5.2,21.8,25.4,,13.3,10.8,2.1,31.0,16.5,3.8,3.8,8.3,9.2,3.5,,,
Todd Heap,BAL,TE,154.4,16,9.7,13.5,1.7,16.0,9.7,,1.2,23.9,8.4,15.3,11.4,14.4,3.9,7.8,2.4,21.3,2.4,1.1
Joey Harrington,DET,QB,153.6,16,9.6,23.7,5.4,5.3,15.0,8.0,,-2.8,10.6,7.4,9.3,15.7,6.1,5.5,14.3,9.9,0.7,19.5
Muhsin Muhammad,CAR,WR,153.5,15,10.2,8.3,10.1,,4.5,9.2,3.0,9.0,,4.9,8.6,25.9,7.8,19.9,8.3,2.1,12.9,19.0
Dennis Northcutt,CLE,WR,153.2,15,10.2,10.6,11.2,,5.3,8.8,11.2,16.4,4.9,,7.0,19.0,6.2,11.1,7.9,14.5,13.7,5.4
Minnesota Vikings,MIN,DST,153.0,16,9.6,11.0,9.0,12.0,14.0,12.0,,18.0,3.0,2.0,-2.0,7.0,24.0,-1.0,19.0,5.0,9.0,11.0
Bobby Shaw,BUF,WR,151.2,15,10.1,8.1,17.1,6.4,21.2,5.6,11.8,5.3,3.4,,2.8,14.2,4.7,18.7,2.4,15.7,13.8,
Anthony Thomas,CHI,RB,151.0,13,11.6,2.9,5.3,,19.4,12.3,9.6,,,23.1,6.1,15.2,6.0,,2.2,16.9,23.2,8.8
Dallas Cowboys,DAL,DST,149.0,16,9.3,4.0,14.0,,11.0,15.0,4.0,22.0,3.0,6.0,14.0,9.0,6.0,2.0,-2.0,23.0,12.0,6.0
Tai Streets,SF,WR,148.5,16,9.3,14.8,15.3,7.4,18.1,6.1,12.7,12.4,4.1,11.6,,0.0,5.6,0.0,8.8,20.9,7.6,3.1
Troy Hambrick,DAL,RB,148.1,16,9.3,9.9,6.0,,20.3,7.7,14.0,14.9,4.6,18.0,3.3,7.7,3.6,1.7,10.1,18.9,3.6,3.8
Green Bay Packers,GB,DST,148.0,16,9.3,5.0,20.0,3.0,10.0,10.0,0.0,5.0,,2.0,2.0,13.0,10.0,4.0,20.0,10.0,15.0,19.0
Kansas City Chiefs,KC,DST,148.0,16,9.3,8.0,19.0,16.0,15.0,2.0,12.0,14.0,24.0,,8.0,2.0,3.0,9.0,-4.0,5.0,0.0,15.0
Eric Moulds,BUF,WR,148.0,13,11.4,12.1,26.3,5.0,19.4,18.9,,,11.3,,8.2,,6.8,11.6,3.1,7.8,5.0,12.5
Kevin Faulk,NE,RB,147.8,15,9.9,12.7,12.2,11.1,0.9,,10.3,9.9,21.4,12.2,,6.3,26.8,10.8,2.5,7.3,0.8,2.6
Bobby Engram,SEA,WR,147.7,16,9.2,1.1,4.8,6.5,,7.5,5.3,19.3,9.0,2.9,18.5,14.9,20.6,2.8,13.3,0.0,16.5,4.7
Byron Leftwich,JAC,QB,147.5,15,9.8,,7.7,5.3,6.3,19.3,10.6,,4.3,6.3,17.8,2.1,4.9,17.3,11.6,12.5,7.5,14.0
Marty Booker,CHI,WR,146.8,13,11.3,10.9,3.0,,6.4,19.4,1.7,,,,7.6,11.0,8.3,15.4,22.1,7.8,18.0,15.2
Carolina Panthers,CAR,DST,143.0,16,8.9,10.0,10.0,,15.0,6.0,7.0,2.0,10.0,3.0,12.0,8.0,3.0,7.0,8.0,16.0,7.0,19.0
Garrison Hearst,SF,RB,142.9,12,11.9,24.7,11.4,4.8,14.7,9.4,11.6,24.5,7.8,8.2,,9.9,8.9,7.0,,,,
Kerry Collins,NYG,QB,141.3,13,10.9,6.3,18.5,22.7,,5.0,5.0,11.8,21.1,22.0,4.1,12.4,0.6,11.3,0.5,,,
Kevin Johnson,Multi,WR,139.4,15,9.3,5.6,15.4,21.9,13.9,11.0,3.7,10.3,8.0,,1.3,,12.7,3.0,5.9,19.7,3.7,3.3
Jerome Bettis,PIT,RB,138.7,16,8.7,1.4,0.7,11.9,0.6,6.8,11.1,,2.2,5.0,5.2,13.4,11.2,13.7,19.5,10.5,20.1,5.4
Jeff Blake,ARI,QB,135.5,13,10.4,23.5,-1.8,19.6,1.5,5.0,16.8,,12.8,15.7,21.3,3.1,14.8,1.3,1.9,,,
Seattle Seahawks,SEA,DST,132.0,16,8.3,14.0,30.0,12.0,,-3.0,7.0,8.0,2.0,4.0,4.0,6.0,6.0,17.0,0.0,5.0,14.0,6.0
San Francisco 49ers,SF,DST,132.0,16,8.3,26.0,13.0,11.0,-2.0,5.0,7.0,14.0,4.0,15.0,,7.0,8.0,1.0,10.0,-2.0,8.0,7.0
Donald Driver,GB,WR,131.2,15,8.8,4.8,,3.2,9.0,20.7,12.9,10.0,,8.1,3.8,3.2,7.1,8.0,1.4,25.2,10.8,3.0
Patrick Ramsey,WAS,QB,130.8,11,11.9,10.1,18.2,23.8,6.4,17.6,6.4,6.5,,15.9,13.2,12.4,0.3,,,,,
Josh Reed,BUF,WR,130.6,16,8.2,1.5,12.1,5.7,1.9,3.0,7.2,24.9,11.9,,7.8,13.5,5.6,13.5,13.0,0.0,0.0,9.0
Buffalo Bills,BUF,DST,130.0,16,8.1,26.0,4.0,14.0,2.0,6.0,1.0,8.0,-1.0,,5.0,14.0,4.0,12.0,14.0,11.0,7.0,3.0
Drew Bledsoe,BUF,QB,129.4,16,8.1,9.2,20.6,0.8,21.8,12.4,4.1,10.5,-1.9,,0.2,5.6,9.9,18.0,5.4,12.7,0.5,-0.4
Andre Davis,CLE,WR,128.4,16,8.0,2.8,2.3,19.6,7.0,12.2,2.7,1.8,6.6,,6.5,24.7,7.8,2.4,3.4,10.5,5.9,12.2
New Orleans Saints,NO,DST,128.0,16,8.0,3.0,19.0,6.0,-3.0,3.0,11.0,4.0,2.0,23.0,,8.0,2.0,7.0,5.0,18.0,7.0,13.0
Chad Pennington,NYJ,QB,127.8,10,12.8,,,,,,,,4.2,21.3,20.8,21.0,11.4,14.8,4.6,3.7,13.2,12.8
Correll Buckhalter,PHI,RB,127.5,15,8.5,0.0,3.1,,8.5,0.3,12.4,-0.1,20.0,12.0,2.3,9.9,10.8,3.0,22.4,6.9,,16.0
Dez White,CHI,WR,126.6,15,8.4,5.8,9.7,,4.7,8.8,20.1,9.5,6.6,12.8,3.8,13.9,2.5,15.5,4.7,2.1,6.1,
Travis Taylor,BAL,WR,126.4,16,7.9,14.3,4.8,0.5,8.6,,6.6,29.9,1.5,9.2,8.6,2.1,8.7,5.1,10.5,9.2,1.7,5.1
Amos Zereoue,PIT,RB,126.3,16,7.9,12.5,8.5,10.8,21.9,16.5,4.4,,4.0,8.0,2.2,8.5,1.8,6.2,5.8,5.4,5.8,4.0
Marcel Shipp,ARI,RB,125.4,16,7.8,5.7,0.6,3.5,1.3,3.1,15.8,,18.9,16.5,16.3,5.1,11.7,5.4,5.4,6.9,4.6,4.6
Indianapolis Colts,IND,DST,125.0,16,7.8,11.0,19.0,8.0,16.0,3.0,7.0,,6.0,10.0,3.0,2.0,5.0,4.0,9.0,12.0,7.0,3.0
Philadelphia Eagles,PHI,DST,125.0,16,7.8,3.0,2.0,,8.0,12.0,3.0,11.0,8.0,8.0,11.0,9.0,10.0,5.0,13.0,6.0,3.0,13.0
Freddie Jones,ARI,TE,124.7,16,7.8,18.5,6.5,5.2,0.0,7.9,19.0,,5.2,14.8,10.6,3.7,3.1,12.2,4.4,5.5,3.1,5.0
Az-Zahir Hakim,DET,WR,123.8,14,8.8,,,4.6,2.9,6.4,,2.2,10.8,1.5,4.6,18.0,19.1,12.5,0.0,19.2,2.9,19.1
Jerome Pathon,NO,WR,123.8,16,7.7,3.7,2.4,18.9,12.1,1.7,9.5,10.5,6.4,1.5,,7.7,6.5,3.4,1.8,13.5,16.5,7.7
Keyshawn Johnson,TB,WR,123.0,10,12.3,14.3,19.2,4.5,,10.2,18.0,1.4,7.7,22.3,19.0,6.4,,,,,,
Jay Fiedler,MIA,QB,122.4,12,10.2,17.3,19.1,7.5,,5.9,4.2,9.7,,,,,2.1,27.3,-1.6,13.2,2.0,15.7
New York Giants,NYG,DST,122.0,16,7.6,24.0,11.0,5.0,,4.0,6.0,8.0,9.0,11.0,2.0,1.0,15.0,4.0,3.0,-1.0,4.0,16.0
Curtis Conway,NYJ,WR,122.0,16,7.6,4.8,13.1,12.0,4.4,,6.1,1.3,5.2,5.7,9.4,11.8,5.6,18.8,8.1,1.2,7.8,6.7
Pittsburgh Steelers,PIT,DST,121.0,16,7.6,7.0,7.0,10.0,1.0,6.0,9.0,,1.0,5.0,8.0,-1.0,20.0,1.0,14.0,9.0,14.0,10.0
Randy McMichael,MIA,TE,120.8,16,7.6,2.6,11.1,9.7,,7.7,4.7,18.2,11.4,14.8,4.7,1.9,4.5,4.4,0.0,16.5,1.6,7.0
Tim Brown,LV,WR,120.7,16,7.5,17.4,1.7,2.1,23.0,7.3,3.4,8.2,,10.9,6.3,3.5,12.0,3.2,4.9,8.1,7.0,1.7
Cleveland Browns,CLE,DST,120.0,16,7.5,9.0,10.0,8.0,0.0,19.0,5.0,6.0,5.0,,4.0,16.0,6.0,11.0,6.0,5.0,4.0,6.0
Itula Mili,SEA,TE,119.2,16,7.5,1.2,2.9,5.4,,7.1,8.5,1.7,25.0,4.1,3.9,6.9,9.4,7.2,1.3,11.9,13.0,9.7
David Givens,NE,WR,119.0,11,10.8,,,0.0,15.7,,3.1,12.4,,17.7,,8.7,,5.1,3.7,11.5,20.1,21.0
Thomas Jones,TB,RB,118.7,15,7.9,6.0,0.8,-2.1,,3.2,5.4,1.8,,3.9,2.2,16.5,8.7,11.2,12.3,22.1,12.7,14.0
Detroit Lions,DET,DST,118.0,16,7.4,14.0,4.0,4.0,6.0,4.0,,8.0,3.0,15.0,9.0,-4.0,17.0,15.0,5.0,-4.0,11.0,11.0
Onterrio Smith,MIN,RB,117.8,15,7.9,,6.6,1.9,11.4,12.6,,8.9,5.9,0.0,0.0,0.0,0.0,0.0,4.0,17.8,40.3,8.4
David Carr,HOU,QB,117.6,12,9.8,14.8,11.9,7.7,19.2,,16.8,8.4,6.5,,13.9,0.5,,2.0,,,13.7,2.2
Ashley Lelie,DEN,WR,116.1,16,7.3,1.2,6.5,20.7,18.2,6.6,1.5,7.3,5.8,5.2,,9.7,1.2,-0.4,1.7,11.1,16.5,3.3
James Thrash,PHI,WR,116.0,16,7.3,14.3,14.0,,8.1,4.6,4.5,-0.3,6.7,10.9,7.5,10.8,3.9,11.7,7.4,6.8,2.3,2.8
Joey Galloway,DAL,WR,115.4,15,7.7,26.9,7.3,,15.3,7.3,7.6,0.0,4.6,2.4,5.0,,14.0,6.3,0.2,0.0,7.4,11.1
Alge Crumpler,ATL,TE,115.2,16,7.2,20.4,15.4,6.1,10.6,7.1,3.0,5.7,,2.0,4.1,2.0,3.8,8.8,10.7,2.2,7.6,5.7
Boo Williams,NO,TE,114.6,15,7.6,0.0,,1.1,1.7,1.7,4.1,13.2,2.8,2.3,,0.0,26.0,13.3,15.9,9.7,16.4,6.4
Troy Brown,NE,WR,113.9,12,9.5,2.0,11.3,3.3,14.0,14.4,3.0,25.1,3.3,-0.5,,,,,,14.3,7.5,16.2
Robert Ferguson,GB,WR,113.2,15,7.6,11.3,11.9,6.4,0.0,1.5,5.6,3.5,,0.0,3.6,8.6,10.1,5.5,14.9,18.8,11.5,
Jamel White,CLE,RB,112.9,16,7.1,6.6,1.8,3.3,12.0,-0.3,6.0,4.0,5.4,,6.5,4.2,9.5,11.9,24.0,5.5,7.1,5.4
Dane Looker,LAR,WR,112.9,16,7.1,3.7,15.7,5.5,12.7,,6.3,11.1,5.7,6.2,6.8,5.7,3.2,5.1,8.0,6.0,4.7,6.5
Marcus Robinson,BAL,WR,112.1,15,7.5,2.4,2.0,2.0,1.9,,1.7,,0.0,1.5,1.8,3.3,44.1,15.1,14.4,0.0,5.7,16.2
Marcus Pollard,IND,TE,112.1,13,8.6,5.8,3.2,,10.3,6.4,5.7,,13.2,8.8,18.2,,,13.6,5.0,5.4,9.5,7.0
