Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Los Angeles Chargers,LAC,DST,279.0,16,17.4,16.0,31.0,28.0,16.0,12.0,15.0,15.0,,13.0,30.0,13.0,11.0,20.0,11.0,14.0,15.0,19.0
Peerless Price,BUF,WR,269.9,16,16.9,14.3,43.5,13.7,10.5,25.6,26.1,6.5,20.1,24.8,,8.0,11.0,23.3,17.5,6.1,8.2,10.7
Fred Taylor,JAC,RB,269.2,16,16.8,21.8,25.9,,32.7,10.3,7.4,33.7,13.6,1.9,23.9,5.6,13.9,17.3,23.7,17.4,4.4,15.7
Ahman Green,GB,RB,268.3,14,19.2,23.7,17.4,,9.1,16.8,30.7,29.0,,32.3,10.0,24.9,13.6,17.3,,18.0,15.3,10.2
Peyton Manning,IND,QB,265.1,16,16.6,20.9,10.1,18.9,,22.0,15.1,11.2,18.7,20.3,25.9,16.5,7.4,11.4,10.9,19.5,24.6,11.7
Amani Toomer,NYG,WR,264.5,16,16.5,22.4,13.4,14.0,7.2,20.8,4.0,,3.6,7.6,19.3,23.5,25.3,15.4,16.0,15.9,48.4,7.7
Joe Horn,NO,WR,263.4,16,16.5,18.8,18.0,16.2,14.7,12.0,18.5,30.9,17.1,,16.1,22.4,7.7,21.6,15.7,13.0,12.4,8.3
Eddie George,TEN,RB,262.0,16,16.4,26.0,11.6,20.4,11.9,7.0,29.0,,10.2,14.1,8.6,22.3,9.2,16.3,19.9,13.7,21.8,20.0
Duce Staley,PHI,RB,258.0,16,16.1,17.5,18.2,9.5,22.2,19.7,,18.4,18.3,7.8,9.4,30.7,8.7,8.4,17.6,24.6,17.3,9.7
Marty Booker,CHI,WR,257.7,16,16.1,33.8,9.8,23.7,12.2,32.1,,8.4,18.0,8.7,16.3,13.5,25.7,11.2,15.6,15.2,7.0,6.5
Aaron Brooks,NO,QB,256.3,16,16.0,17.3,14.0,30.1,19.7,12.2,17.9,30.8,17.5,,17.0,17.8,5.6,12.7,10.0,20.7,10.4,2.6
Trent Green,KC,QB,256.1,16,16.0,14.7,9.4,14.7,37.9,17.8,19.9,8.7,11.5,,8.4,15.8,22.4,16.4,8.0,21.3,24.8,4.4
Jerry Rice,LV,WR,255.1,16,15.9,4.5,20.4,,28.1,17.7,20.3,23.6,8.7,13.4,31.3,12.5,24.0,16.7,18.3,6.0,5.5,4.1
Steve McNair,TEN,QB,253.5,16,15.8,19.2,13.3,14.0,16.5,16.4,15.2,,23.4,8.6,13.0,18.7,6.7,29.2,18.4,20.3,14.4,6.2
Plaxico Burress,PIT,WR,252.5,16,15.8,2.1,0.0,,21.4,15.9,22.9,13.9,22.5,10.9,46.3,8.1,7.8,14.5,14.3,24.0,17.7,10.2
Jamal Lewis,BAL,RB,251.9,16,15.7,13.7,14.1,,17.9,24.3,31.6,12.0,11.4,7.9,25.5,8.3,9.8,13.5,27.6,10.1,11.3,12.9
Laveranues Coles,NYJ,WR,251.3,16,15.7,7.2,0.0,3.4,17.6,19.6,,21.3,17.1,11.0,13.0,20.4,21.2,25.8,24.9,12.6,18.8,17.4
Jeff Garcia,SF,QB,251.1,16,15.7,10.7,15.5,3.5,,19.8,22.9,15.4,27.5,23.9,5.5,21.6,20.7,3.8,34.0,13.4,10.7,2.2
Drew Bledsoe,BUF,QB,251.0,16,15.7,10.8,30.5,19.3,29.5,20.4,18.0,11.9,17.1,14.3,,11.7,1.2,30.4,14.2,4.3,-0.6,18.0
Tom Brady,NE,QB,245.6,16,15.4,23.8,17.3,30.6,18.4,11.6,5.9,,9.7,22.5,24.7,5.0,22.0,7.6,14.8,10.4,9.7,11.6
Torry Holt,LAR,WR,245.0,16,15.3,14.1,14.8,25.9,19.6,6.8,18.0,10.1,,7.7,18.8,10.8,12.9,12.0,8.5,27.1,24.2,13.7
Corey Dillon,CIN,RB,241.9,16,15.1,6.2,25.5,11.1,5.9,36.5,15.6,,19.8,9.2,18.0,13.0,19.5,21.8,12.5,5.9,13.2,8.2
Curtis Martin,NYJ,RB,238.6,16,14.9,9.1,5.0,8.3,4.4,26.4,,19.2,14.4,18.1,19.2,18.0,20.8,5.7,15.6,20.0,11.9,22.5
Koren Robinson,SEA,WR,237.6,16,14.9,8.9,13.8,1.7,9.6,,4.4,25.1,4.3,17.9,18.6,5.0,31.4,19.5,14.4,24.3,13.4,25.3
Donald Driver,GB,WR,235.4,16,14.7,14.8,15.1,20.4,28.2,21.3,7.8,8.4,,9.0,24.0,22.1,13.8,11.8,6.2,14.4,16.2,1.9
Los Angeles Rams,LAR,DST,235.0,16,14.7,18.0,11.0,10.0,16.0,8.0,20.0,19.0,,16.0,12.0,17.0,10.0,18.0,8.0,15.0,14.0,23.0
Michael Bennett,MIN,RB,231.7,16,14.5,5.3,4.5,12.6,17.5,,23.8,3.6,19.6,23.1,25.6,14.9,5.3,17.2,15.8,13.7,8.9,20.3
Warrick Dunn,ATL,RB,228.4,15,15.2,24.8,14.4,9.1,,4.7,14.7,1.7,24.0,7.3,23.3,15.9,27.5,1.4,,20.6,27.9,11.1
Garrison Hearst,SF,RB,226.9,16,14.2,13.0,9.5,15.2,,23.3,12.4,29.0,8.1,5.8,18.0,11.8,13.6,35.2,5.3,6.7,11.7,8.3
Jimmy Smith,JAC,WR,226.9,16,14.2,20.4,19.3,,2.0,13.1,8.9,13.3,18.0,28.3,11.8,19.0,17.0,11.6,4.3,22.8,10.4,6.7
Isaac Bruce,LAR,WR,226.3,16,14.1,11.0,15.9,8.3,15.5,7.2,18.0,10.3,,6.0,40.3,20.1,15.9,13.0,15.7,4.9,8.9,15.3
Donovan McNabb,PHI,QB,223.7,10,22.4,16.0,29.3,36.2,16.7,33.2,,11.5,24.2,17.0,17.4,22.2,,,,,,
Brett Favre,GB,QB,221.7,16,13.9,20.0,16.3,22.2,9.9,26.5,18.4,3.6,,9.5,22.0,13.8,5.5,13.7,13.4,12.2,4.5,10.2
Rod Smith,DEN,WR,220.6,16,13.8,15.7,4.9,22.4,11.1,14.3,17.8,16.2,10.5,,15.2,17.9,19.3,5.6,9.8,11.3,11.4,17.2
Rod Gardner,WAS,WR,219.7,16,13.7,26.1,10.3,2.6,,19.1,8.0,6.5,8.8,14.7,23.0,15.7,11.6,19.6,18.6,14.9,9.3,10.9
Tampa Bay Buccaneers,TB,DST,219.0,16,13.7,5.0,24.0,20.0,20.0,25.0,11.0,13.0,15.0,9.0,,16.0,15.0,8.0,7.0,4.0,8.0,19.0
Keyshawn Johnson,TB,WR,218.8,16,13.7,12.6,7.7,9.9,10.6,25.1,10.4,6.8,4.1,34.3,,20.4,8.8,12.3,4.5,15.0,27.2,9.1
Chad Pennington,NYJ,QB,217.8,15,14.5,,2.5,-0.7,9.2,15.8,,17.0,11.2,22.2,6.9,25.3,17.5,16.9,14.2,12.3,23.4,24.1
James Stewart,DET,RB,217.4,14,15.5,,8.8,22.4,9.0,,7.3,34.0,27.6,13.1,16.1,12.1,24.3,13.0,11.6,,13.4,4.7
Chad Johnson,CIN,WR,215.6,16,13.5,0.0,15.8,3.0,0.0,13.2,14.1,,14.6,13.1,24.0,20.3,22.2,17.8,17.4,13.1,8.7,18.3
Edgerrin James,IND,RB,211.3,14,15.1,11.0,30.0,15.7,,16.0,9.1,25.5,17.7,,,15.2,23.5,6.5,13.5,9.2,4.5,13.9
Kerry Collins,NYG,QB,210.6,16,13.2,8.1,14.6,10.9,4.0,16.7,9.9,,9.9,14.2,19.6,7.9,8.6,18.9,16.5,7.5,30.3,13.0
Marcel Shipp,ARI,RB,208.7,15,13.9,0.0,3.9,10.1,30.1,,,5.7,17.2,5.1,8.5,17.6,23.5,13.3,17.0,35.8,13.5,7.4
Derrick Mason,TEN,WR,208.2,14,14.9,17.9,18.8,6.1,15.9,,,,28.8,9.1,14.7,14.5,8.9,29.6,11.7,14.6,17.6,0.0
Troy Brown,NE,WR,203.4,14,14.5,8.2,16.4,39.6,,,8.7,,12.4,6.8,22.0,10.3,13.3,21.1,7.8,15.3,0.8,20.7
Antowain Smith,NE,RB,201.5,16,12.6,4.0,7.9,17.2,11.0,2.8,10.9,,13.8,37.2,10.5,9.4,11.6,15.9,15.7,9.2,10.8,13.6
Brad Johnson,TB,QB,200.9,13,15.5,20.2,8.3,12.0,19.1,10.6,6.3,3.0,,32.5,,18.7,15.9,17.0,27.0,10.3,,
Travis Taylor,BAL,WR,194.4,16,12.2,7.3,3.8,,1.8,7.7,9.7,8.2,15.2,26.6,18.7,14.8,1.8,14.4,17.7,20.6,14.9,11.2
Todd Heap,BAL,TE,193.4,16,12.1,7.0,5.0,,25.4,9.3,7.2,20.6,13.1,11.0,10.5,1.6,8.4,12.0,13.7,7.9,13.1,27.6
Quincy Morgan,CLE,WR,193.1,16,12.1,36.1,6.2,9.0,0.0,11.4,3.6,21.1,8.0,19.8,,14.2,7.7,0.0,26.8,18.0,8.0,3.2
Philadelphia Eagles,PHI,DST,191.0,16,11.9,9.0,14.0,15.0,14.0,0.0,,17.0,8.0,9.0,-2.0,7.0,5.0,31.0,11.0,14.0,26.0,13.0
Joey Galloway,DAL,WR,188.9,16,11.8,15.0,19.8,14.0,4.0,18.9,19.4,7.0,16.2,11.6,,8.9,33.4,15.0,1.7,4.0,0.0,0.0
Drew Brees,LAC,QB,186.5,16,11.7,15.7,9.2,7.3,8.6,10.1,19.5,20.8,,7.7,1.9,20.9,2.4,8.7,4.1,5.9,19.4,24.3
Mark Brunell,JAC,QB,186.2,15,12.4,19.0,22.0,,8.2,15.9,1.2,5.0,12.5,21.5,8.2,16.2,9.8,14.6,7.5,21.6,3.0,
Tim Brown,LV,WR,185.9,16,11.6,14.6,13.4,,20.8,9.5,7.0,14.3,28.2,2.0,10.2,12.2,7.5,17.9,5.3,4.0,13.9,5.1
Curtis Conway,LAC,WR,185.5,12,15.5,17.1,28.6,16.2,16.4,19.6,24.0,10.5,,17.6,4.5,22.2,,,,8.8,0.0,
Matt Hasselbeck,SEA,QB,183.2,13,14.1,14.8,0.1,,,,,1.3,4.3,8.1,14.7,4.5,30.8,25.9,17.1,14.5,14.9,32.2
Jake Plummer,ARI,QB,182.3,16,11.4,16.6,9.0,16.9,10.8,12.3,,13.9,14.2,10.1,3.2,14.3,7.9,-2.5,16.3,17.6,11.8,9.9
Tony Gonzalez,KC,TE,182.3,16,11.4,19.7,12.4,2.7,39.0,6.5,9.1,10.8,11.7,,1.6,3.7,9.1,17.4,8.8,9.8,12.5,7.5
Michael Pittman,TB,RB,180.5,16,11.3,13.1,15.5,14.1,11.1,9.1,19.8,10.4,4.2,4.7,,9.8,9.3,10.4,11.5,20.3,3.4,13.8
Todd Pinkston,PHI,WR,180.3,15,12.0,6.7,6.6,21.8,13.0,6.1,,16.1,5.0,8.3,7.2,11.5,21.4,9.4,21.8,9.9,15.5,
Jerry Porter,LV,TE,178.4,16,11.2,3.2,18.2,,11.5,24.7,7.8,17.7,10.2,17.3,16.8,0.0,23.8,5.2,3.6,13.6,1.6,3.2
Tai Streets,SF,WR,177.6,15,11.8,,2.3,5.7,,3.7,10.6,14.0,14.2,20.1,8.1,15.8,14.5,12.6,15.6,1.1,17.0,22.3
Jon Kitna,CIN,QB,176.7,13,13.6,,,3.1,,7.8,1.3,,17.8,26.6,12.9,20.6,15.3,17.2,25.8,12.8,5.3,10.2
Green Bay Packers,GB,DST,176.0,16,11.0,5.0,4.0,16.0,11.0,17.0,14.0,18.0,,23.0,11.0,7.0,4.0,12.0,6.0,3.0,28.0,-3.0
Brian Griese,DEN,QB,175.2,13,13.5,13.7,14.2,16.8,17.5,18.8,15.3,24.3,11.1,,10.4,7.4,,,13.1,14.7,-2.1,
James Thrash,PHI,WR,174.1,16,10.9,11.2,22.7,21.3,14.4,12.2,,3.2,13.9,6.7,1.9,25.7,9.4,4.1,13.3,0.0,4.3,9.8
David Patten,NE,WR,174.0,16,10.9,11.0,10.5,23.8,16.5,27.1,3.8,,0.0,14.8,15.1,3.6,11.2,5.6,9.4,1.5,9.5,10.6
Brian Finneran,ATL,WR,173.8,16,10.9,4.0,13.6,25.7,,11.1,12.1,0.0,10.2,7.2,11.2,0.0,14.4,22.4,2.3,8.5,14.4,16.7
Jamel White,CLE,RB,173.2,14,12.4,9.2,11.0,17.1,20.9,11.0,17.2,20.9,12.7,6.7,,,,3.8,8.7,15.2,17.4,1.4
Amos Zereoue,PIT,RB,172.3,16,10.8,5.9,4.5,,2.3,14.9,8.5,8.7,17.3,22.3,14.0,9.3,6.7,1.4,11.6,13.1,5.1,26.7
Ed McCaffrey,DEN,WR,171.5,16,10.7,13.0,3.3,6.5,17.0,23.3,11.1,1.4,19.6,,11.4,7.6,4.9,19.6,6.2,3.1,5.3,18.2
Jeremy Shockey,NYG,TE,171.4,15,11.4,7.4,15.0,8.8,9.6,2.1,,,12.9,4.4,4.9,20.1,10.0,14.1,13.9,5.8,16.6,25.8
Wayne Chrebet,NYJ,WR,170.1,15,11.3,16.8,4.3,11.4,6.2,,,9.3,12.0,7.7,5.0,20.6,2.5,17.6,11.9,10.0,16.1,18.7
Darrell Jackson,SEA,WR,170.0,13,13.1,3.8,27.4,12.6,7.7,,10.3,0.0,6.2,,,,15.2,28.4,6.4,16.9,17.1,18.0
Muhsin Muhammad,CAR,WR,167.3,14,12.0,7.4,24.7,12.3,,,14.2,4.1,6.1,,15.2,8.9,0.0,8.9,24.9,10.9,13.2,16.5
Kevin Johnson,CLE,WR,166.6,16,10.4,22.9,15.0,18.0,5.3,7.6,3.1,6.2,12.3,2.7,,6.2,12.1,10.7,4.9,18.0,9.4,12.2
Atlanta Falcons,ATL,DST,166.0,16,10.4,0.0,6.0,13.0,,7.0,11.0,16.0,2.0,17.0,9.0,7.0,36.0,13.0,0.0,8.0,10.0,11.0
Tommy Maddox,PIT,QB,165.8,12,13.8,,,,7.0,20.7,8.6,13.5,12.0,16.4,33.6,7.0,,,7.6,10.4,13.2,15.8
Keenan McCardell,TB,WR,162.3,14,11.6,18.3,7.8,3.8,20.8,14.6,1.7,8.2,,,,15.6,4.8,27.7,20.9,4.5,10.5,3.1
Eddie Kennison,KC,WR,161.4,16,10.1,16.0,6.2,20.1,8.1,6.5,3.1,7.7,6.2,,22.2,12.4,9.4,12.5,3.9,10.9,12.2,4.0
Moe Williams,MIN,RB,159.5,16,10.0,5.4,16.2,12.2,28.6,,10.2,14.6,9.2,23.7,8.2,8.9,6.0,0.3,4.5,1.8,6.2,3.5
Stephen Davis,WAS,RB,159.2,12,13.3,28.0,13.6,10.5,,23.4,11.0,9.1,9.2,,,5.9,26.8,7.2,14.1,0.4,,
Carolina Panthers,CAR,DST,159.0,16,9.9,8.0,22.0,16.0,7.0,4.0,11.0,0.0,14.0,,1.0,6.0,0.0,20.0,14.0,5.0,14.0,17.0
Derrius Thompson,WAS,WR,158.0,16,9.9,15.8,1.9,3.6,,0.0,7.4,18.7,10.6,0.0,6.6,1.8,5.3,21.4,16.7,20.0,18.4,9.8
Tim Couch,CLE,QB,155.4,14,11.1,,,25.3,2.0,10.0,4.0,9.9,22.7,9.4,,20.2,7.6,-2.8,15.8,20.3,10.3,0.7
Steve Smith,CAR,WR,154.8,15,10.3,7.8,10.7,19.1,16.6,12.9,7.1,3.0,-2.0,,10.8,13.0,,1.3,25.4,8.7,13.7,6.7
Antonio Bryant,DAL,WR,153.3,16,9.6,8.7,11.7,7.9,7.7,9.7,13.5,18.6,2.4,1.9,,8.9,2.5,12.1,2.0,11.3,6.4,28.0
Mike Alstott,TB,RB,152.0,16,9.5,9.9,9.8,9.0,10.5,2.5,27.9,5.2,4.5,16.1,,4.1,4.8,14.4,9.5,16.0,2.2,5.6
Chris Chambers,MIA,WR,151.2,15,10.1,12.6,9.7,7.9,16.2,18.2,0.0,,,10.5,7.8,9.0,8.7,3.7,5.4,20.8,14.8,5.9
Emmitt Smith,DAL,RB,150.4,16,9.4,9.9,7.3,10.3,7.6,16.5,7.6,8.2,16.2,3.9,,2.2,15.5,15.0,18.6,4.0,5.6,2.0
Pittsburgh Steelers,PIT,DST,150.0,16,9.4,3.0,9.0,,11.0,1.0,17.0,12.0,12.0,11.0,7.0,1.0,3.0,3.0,13.0,15.0,22.0,10.0
Peter Warrick,CIN,WR,149.8,15,10.0,7.5,2.4,7.4,9.1,13.4,4.6,,5.1,21.6,14.3,4.0,7.7,6.7,20.2,,20.1,5.7
Corey Bradford,HOU,WR,149.6,16,9.4,19.9,3.4,0.5,28.7,,17.6,21.6,2.6,10.3,5.2,18.3,2.6,0.0,0.0,5.8,9.3,3.8
Donte' Stallworth,NO,WR,149.6,13,11.5,16.3,15.9,14.3,10.4,,,,4.9,,15.5,9.6,4.4,1.9,14.7,8.2,23.5,10.0
Miami Dolphins,MIA,DST,149.0,16,9.3,13.0,10.0,18.0,-4.0,13.0,15.0,6.0,,6.0,5.0,13.0,14.0,0.0,14.0,10.0,11.0,5.0
Lamar Smith,CAR,RB,148.4,11,13.5,8.4,28.7,30.6,20.3,7.6,9.8,3.9,8.2,,19.7,6.0,5.2,,,,,
William Green,CLE,RB,148.0,16,9.3,1.7,3.6,0.1,1.6,0.2,2.2,8.4,0.8,1.0,,12.0,17.4,16.8,23.4,18.3,7.8,32.7
Terry Glenn,GB,WR,147.7,15,9.9,8.0,21.1,9.5,2.7,23.4,4.9,2.5,,5.4,11.2,10.1,10.1,5.9,,7.6,6.7,18.6
Shannon Sharpe,DEN,TE,147.6,13,11.4,6.1,10.2,0.0,16.5,7.9,5.5,45.4,9.9,,2.0,,,,19.0,8.1,15.4,1.6
Las Vegas Raiders,LV,DST,147.0,16,9.2,4.0,11.0,,16.0,16.0,4.0,2.0,8.0,2.0,16.0,7.0,9.0,9.0,12.0,5.0,13.0,13.0
David Carr,HOU,QB,146.0,16,9.1,12.5,0.2,1.7,11.2,,23.7,13.0,12.8,4.9,6.9,26.4,11.5,5.6,1.9,3.9,2.5,7.3
Bubba Franks,GB,TE,145.4,16,9.1,1.7,2.3,21.2,12.5,7.5,15.6,4.9,,5.9,15.3,12.5,6.9,15.4,3.5,7.7,0.0,12.5
Jay Fiedler,MIA,QB,144.9,11,13.2,21.2,22.5,11.9,15.9,23.4,3.5,,,,,,,-1.4,10.8,14.5,13.3,9.3
Tennessee Titans,TEN,DST,144.0,16,9.0,12.0,2.0,16.0,0.0,0.0,8.0,,2.0,16.0,14.0,7.0,12.0,0.0,8.0,17.0,16.0,14.0
Reggie Wayne,IND,WR,142.6,15,9.5,5.5,3.7,12.3,,0.0,8.4,7.3,4.5,14.3,24.1,2.9,2.7,7.3,15.3,,28.4,5.9
Dennis Northcutt,CLE,WR,142.5,13,11.0,11.3,0.0,9.4,7.8,37.2,11.4,3.6,12.6,5.2,,19.1,19.3,1.4,,,,4.2
Anthony Thomas,CHI,RB,142.4,12,11.9,16.7,17.0,17.8,7.9,5.7,,14.7,3.1,20.4,17.3,12.1,6.1,3.6,,,,
Tim Dwight,LAC,WR,141.1,16,8.8,9.5,2.0,2.9,2.1,11.8,24.6,13.4,,1.8,9.0,11.6,3.2,2.8,5.8,13.1,18.3,9.2
New Orleans Saints,NO,DST,141.0,16,8.8,13.0,16.0,5.0,1.0,7.0,17.0,4.0,3.0,,13.0,5.0,5.0,11.0,14.0,2.0,12.0,13.0
Dez White,CHI,WR,139.7,16,8.7,8.6,3.5,13.1,4.8,13.0,,9.0,10.5,4.7,2.8,3.8,24.6,6.9,1.4,6.8,22.1,4.1
Baltimore Ravens,BAL,DST,138.0,16,8.6,6.0,2.0,,16.0,12.0,7.0,12.0,1.0,6.0,17.0,0.0,20.0,18.0,2.0,7.0,5.0,7.0
James Allen,HOU,RB,133.3,16,8.3,9.2,6.6,8.2,8.1,,7.2,13.9,5.8,6.6,7.0,13.2,0.9,21.3,1.9,7.6,3.2,12.6
Jerome Bettis,PIT,RB,131.3,12,10.9,1.5,5.6,,2.4,14.4,22.9,17.0,,,,0.6,24.6,10.7,3.0,21.2,7.4,
Billy Miller,HOU,TE,130.3,14,9.3,8.9,,,4.2,,10.7,13.8,16.8,8.6,4.9,8.1,11.0,8.1,6.3,15.7,6.0,7.2
Antonio Freeman,PHI,WR,130.0,15,8.7,8.4,6.5,23.8,2.4,12.8,,,1.5,10.7,15.4,5.7,12.6,4.6,4.4,7.6,12.2,1.4
Kevin Faulk,NE,RB,130.0,15,8.7,,14.2,9.2,1.8,7.4,3.9,,3.2,14.2,32.0,0.0,4.9,4.3,2.0,2.5,9.1,21.3
New England Patriots,NE,DST,129.0,16,8.1,16.0,25.0,5.0,3.0,4.0,0.0,,6.0,10.0,3.0,10.0,12.0,16.0,13.0,5.0,-1.0,2.0
Bill Schroeder,DET,WR,127.5,14,9.1,0.0,0.0,,20.8,,4.9,,6.6,5.3,0.0,20.7,6.1,4.7,3.6,19.6,10.0,25.2
Marcus Pollard,IND,TE,126.8,15,8.5,4.4,,4.5,,7.3,13.8,16.4,5.8,11.2,2.8,1.8,1.6,8.6,13.7,6.1,13.9,14.9
New York Giants,NYG,DST,125.0,16,7.8,4.0,15.0,11.0,4.0,4.0,3.0,,2.0,5.0,10.0,8.0,8.0,2.0,16.0,19.0,7.0,7.0
Rodney Peete,CAR,QB,124.7,14,8.9,9.0,16.4,8.8,4.0,8.4,8.3,,,,16.5,4.2,-0.4,5.3,20.7,6.5,8.8,8.2
Jeff Blake,BAL,QB,123.9,10,12.4,,,,,,,,20.4,11.4,9.0,7.9,2.3,14.5,15.9,18.1,8.9,15.5
Kevan Barlow,SF,RB,123.1,14,8.8,9.7,6.6,15.4,,5.0,12.8,8.1,24.6,6.0,11.6,6.2,1.0,,,2.4,5.0,8.7
Indianapolis Colts,IND,DST,123.0,16,7.7,11.0,3.0,15.0,,9.0,10.0,2.0,3.0,2.0,10.0,16.0,7.0,17.0,3.0,4.0,2.0,9.0
Kenny Watson,WAS,RB,122.7,16,7.7,5.7,4.1,0.0,,9.4,17.4,0.1,6.7,19.2,13.0,3.6,6.1,3.8,5.1,3.0,12.2,13.3
Dallas Cowboys,DAL,DST,122.0,16,7.6,9.0,15.0,3.0,11.0,6.0,4.0,7.0,6.0,9.0,,3.0,9.0,17.0,3.0,-1.0,5.0,16.0
Houston Texans,HOU,DST,121.0,16,7.6,13.0,5.0,7.0,5.0,,4.0,0.0,6.0,-1.0,5.0,7.0,11.0,3.0,41.0,2.0,7.0,6.0
Denver Broncos,DEN,DST,120.0,16,7.5,8.0,7.0,12.0,4.0,19.0,6.0,4.0,6.0,,0.0,21.0,8.0,1.0,5.0,1.0,7.0,11.0
Jerome Pathon,NO,WR,119.3,14,8.5,3.5,9.2,18.1,17.5,15.9,3.4,9.9,4.1,,6.2,11.8,7.9,0.0,2.1,9.7,,
Marc Bulger,LAR,QB,119.0,7,17.0,,,,,,23.3,12.1,,13.4,34.0,19.1,,,,16.7,0.4,
Washington Commanders,WAS,DST,119.0,16,7.4,3.0,-2.0,5.0,,13.0,6.0,2.0,9.0,15.0,3.0,7.0,8.0,5.0,1.0,3.0,18.0,23.0
Antwaan Randle El,PIT,WR,119.0,16,7.4,15.8,5.3,,10.9,8.8,5.9,4.6,2.9,6.0,8.4,9.6,2.8,0.0,13.9,2.7,8.8,12.6
Stacey Mack,JAC,RB,116.5,16,7.3,1.6,3.5,,26.8,6.2,0.0,0.4,9.8,10.2,11.6,11.4,7.5,1.4,2.0,9.1,7.3,7.7
Andre Davis,CLE,WR,115.7,16,7.2,10.4,13.7,26.9,5.6,12.3,1.4,1.3,11.9,6.1,,8.6,0.0,0.0,5.9,1.2,4.8,5.6
Ricky Proehl,LAR,WR,113.6,15,7.6,3.5,11.1,7.1,3.8,8.1,,5.7,,12.3,6.7,9.5,13.3,5.9,7.3,9.3,5.2,4.8
Kyle Brady,JAC,TE,113.1,16,7.1,1.1,11.0,,2.9,11.4,0.0,7.7,5.1,5.0,5.4,11.3,9.0,14.4,10.6,3.3,10.5,4.4
Jacksonville Jaguars,JAC,DST,112.0,16,7.0,6.0,6.0,,17.0,5.0,3.0,7.0,9.0,5.0,12.0,8.0,11.0,4.0,8.0,8.0,0.0,3.0
Alge Crumpler,ATL,TE,111.5,16,7.0,9.4,5.8,2.5,,1.9,5.9,5.6,10.2,2.1,4.5,11.1,11.5,6.6,10.5,18.5,0.0,5.4
