Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Derrick Mason,TEN,WR,254.5,16,15.9,8.1,18.1,8.3,27.4,16.3,12.4,16.5,16.5,,22.1,14.6,22.7,13.9,11.2,27.1,10.5,8.8
Jake Delhomme,CAR,QB,250.6,16,15.7,17.4,15.2,,9.6,17.2,6.4,4.2,17.7,24.7,23.9,12.7,15.0,15.8,11.1,15.6,25.8,18.3
Darrell Jackson,SEA,WR,248.9,16,15.6,16.8,10.0,16.7,,20.1,6.0,24.9,11.1,28.4,6.3,6.9,8.5,28.3,29.5,8.5,16.1,10.8
Isaac Bruce,LAR,WR,246.2,16,15.4,26.2,18.2,21.4,17.0,13.8,2.1,14.8,,15.9,15.4,14.8,28.0,3.8,5.7,7.7,23.8,17.6
Aaron Brooks,NO,QB,244.9,16,15.3,12.5,23.6,19.0,9.0,11.7,20.5,15.3,,7.2,18.5,13.8,16.6,18.8,11.9,16.5,16.3,13.7
Michael Clayton,TB,WR,244.3,16,15.3,12.3,12.1,5.5,19.8,12.5,22.2,17.8,,14.0,21.3,10.6,15.7,2.5,29.5,9.3,22.6,16.6
Drew Brees,LAC,QB,241.4,15,16.1,16.2,3.8,15.2,20.7,16.5,11.5,7.6,33.3,26.7,,19.5,25.4,2.4,12.5,7.3,22.8,
Rod Smith,DEN,WR,238.7,16,14.9,14.3,14.3,18.5,7.2,10.0,5.6,16.0,36.4,11.9,,5.6,17.9,11.6,17.7,19.5,18.6,13.6
Marc Bulger,LAR,QB,235.5,14,16.8,12.9,11.4,26.2,11.9,25.9,14.5,21.3,,16.8,14.6,13.5,24.4,1.8,,,13.7,26.6
Brandon Stokley,IND,WR,233.7,16,14.6,17.7,4.7,31.0,17.7,7.1,,16.2,5.5,5.4,30.2,1.7,28.7,29.3,8.4,4.8,25.3,0.0
Clinton Portis,WAS,RB,233.6,15,15.6,26.3,13.8,16.1,13.3,10.9,19.2,,15.7,21.4,15.3,4.3,2.7,31.2,26.2,14.0,3.2,
Thomas Jones,CHI,RB,233.5,14,16.7,28.5,22.9,32.1,13.2,,13.9,15.5,0.1,,,12.2,15.4,10.1,12.4,14.7,16.3,26.2
Los Angeles Rams,LAR,DST,233.0,16,14.6,12.0,8.0,11.0,17.0,11.0,26.0,16.0,,20.0,14.0,13.0,7.0,16.0,16.0,20.0,13.0,13.0
Rudi Johnson,CIN,RB,232.8,16,14.6,10.7,8.1,9.8,18.3,,6.7,17.9,14.1,15.4,14.2,7.3,33.7,6.9,12.4,17.0,12.4,27.9
Nate Burleson,MIN,WR,229.5,16,14.3,6.4,12.6,9.1,,10.6,19.4,11.3,17.1,7.8,32.2,18.2,4.1,13.1,8.2,30.4,20.1,8.9
Ahman Green,GB,RB,228.6,15,15.2,31.6,13.5,14.1,11.6,3.8,16.2,31.7,30.3,,17.2,1.5,,8.4,14.6,10.5,19.0,4.6
Andre Johnson,HOU,WR,228.4,16,14.3,9.8,17.7,13.6,23.5,41.0,10.6,,14.4,5.8,13.3,15.8,13.4,20.1,6.4,5.1,14.6,3.3
Willis McGahee,BUF,RB,225.7,15,15.1,5.3,-0.3,,,5.4,17.2,6.9,24.1,22.3,5.9,15.7,40.2,8.5,25.7,4.6,22.6,21.6
Jimmy Smith,JAC,WR,225.2,16,14.1,12.3,9.9,8.8,14.9,19.3,16.1,22.3,20.7,,23.9,4.9,10.8,9.2,20.5,24.7,3.7,3.2
Tom Brady,NE,QB,224.4,16,14.0,23.3,11.1,,20.1,8.9,9.9,12.9,12.8,15.5,15.5,16.5,7.2,9.3,18.6,10.6,18.9,13.3
Eric Moulds,BUF,WR,222.2,16,13.9,19.5,12.4,,28.6,11.4,15.3,15.6,13.0,15.5,9.6,5.9,17.3,17.7,6.8,9.7,16.2,7.7
Reuben Droughns,DEN,RB,222.1,16,13.9,0.0,1.2,5.7,4.2,31.1,25.0,15.0,17.2,13.6,,27.1,14.7,17.3,4.2,6.1,32.1,7.6
Jason Witten,DAL,TE,221.0,16,13.8,4.7,14.2,11.2,,6.5,8.9,25.2,23.4,15.7,34.3,5.9,2.7,11.1,9.9,12.6,11.0,23.7
Michael Pittman,TB,RB,220.7,13,17.0,,,,7.2,13.0,13.3,22.4,,35.8,11.8,22.6,32.3,16.0,14.8,14.1,8.4,9.0
Eddie Kennison,KC,WR,220.1,14,15.7,16.1,3.0,,,,9.1,8.2,10.0,15.9,25.1,24.9,3.9,28.9,20.7,29.1,13.9,11.3
Warrick Dunn,ATL,RB,219.0,16,13.7,18.3,17.4,13.7,13.6,18.5,1.3,14.1,11.0,,9.1,10.0,9.1,7.2,12.2,19.4,25.9,18.2
Michael Vick,ATL,QB,218.8,15,14.6,9.5,22.1,5.4,9.4,4.7,24.2,7.0,29.6,,15.2,23.0,27.4,4.7,8.9,21.0,,6.7
Jerry Porter,LV,TE,213.4,16,13.3,8.4,7.1,13.4,6.0,7.5,3.1,23.3,9.0,4.8,,9.3,37.5,15.7,5.3,40.8,15.7,6.5
Hines Ward,PIT,WR,212.9,16,13.3,16.9,27.1,24.6,11.8,12.1,16.6,,12.9,18.8,6.5,4.5,7.2,18.0,5.8,22.4,4.6,3.1
Priest Holmes,KC,RB,212.9,8,26.6,34.9,17.2,13.4,24.5,,22.2,43.0,41.5,16.2,,,,,,,,
Matt Hasselbeck,SEA,QB,210.3,14,15.0,11.7,7.9,18.1,,17.9,12.0,4.4,12.4,23.3,6.0,,8.0,32.2,22.7,14.0,,19.7
Deuce McAllister,NO,RB,210.2,14,15.0,7.7,-1.9,,,8.2,24.3,20.9,,18.1,18.7,23.9,15.0,1.3,28.0,10.8,12.8,22.4
Chris Chambers,MIA,WR,208.4,15,13.9,10.1,17.9,3.5,,15.4,5.6,23.3,5.9,19.8,,26.0,17.4,17.9,10.5,3.4,7.1,24.6
Fred Taylor,JAC,RB,206.9,14,14.8,6.1,5.4,16.2,10.9,17.8,22.7,22.4,2.9,,19.5,13.3,17.0,16.0,14.2,22.5,,
Nick Goings,CAR,RB,206.5,16,12.9,2.3,3.5,,1.0,2.8,11.7,4.2,4.5,14.7,12.2,35.2,15.3,28.8,16.8,18.0,20.6,14.9
Ashley Lelie,DEN,WR,204.9,16,12.8,12.8,8.3,17.3,1.3,13.2,12.5,14.2,21.4,18.1,,16.9,12.0,14.4,8.0,6.7,11.8,16.0
David Carr,HOU,QB,203.1,16,12.7,6.4,21.5,13.9,16.2,29.0,10.6,,16.5,10.8,1.6,14.2,15.0,3.9,10.6,13.6,7.9,11.4
Keyshawn Johnson,DAL,WR,201.4,16,12.6,20.1,7.7,3.3,,14.3,19.4,12.3,23.0,7.8,9.3,7.0,11.8,23.6,4.5,17.1,17.4,2.8
Randy Moss,MIN,WR,201.2,12,16.8,20.2,20.9,30.9,,26.0,16.9,,0.0,,,,14.0,5.1,18.4,20.2,11.0,17.6
T.J. Houshmandzadeh,CIN,WR,199.9,16,12.5,6.8,3.4,18.6,11.3,,0.0,2.3,12.1,1.8,12.9,4.4,25.6,34.7,26.5,8.3,12.1,19.1
Kevin Jones,DET,RB,193.3,15,12.9,8.0,8.0,0.8,,,0.5,12.5,14.7,3.3,10.8,13.0,13.2,31.8,21.6,19.4,20.1,15.6
Lee Evans,BUF,WR,192.8,16,12.1,3.2,7.5,,13.3,11.6,5.2,0.0,1.9,17.4,2.5,5.8,20.5,27.0,18.1,17.7,31.3,9.8
Byron Leftwich,JAC,QB,190.8,14,13.6,7.0,9.6,11.5,18.7,21.3,30.4,20.3,5.6,,,,11.4,15.1,16.5,13.7,1.3,8.4
Laveranues Coles,WAS,WR,188.7,16,11.8,5.7,17.4,9.2,17.2,5.5,9.2,,15.4,14.6,13.4,7.4,11.5,12.0,22.0,7.9,13.0,7.3
Jerome Bettis,PIT,RB,187.1,14,13.4,18.1,,1.2,12.9,9.4,6.8,,12.5,14.9,24.0,14.2,19.0,1.7,16.1,21.3,15.0,
Joey Harrington,DET,QB,187.1,16,11.7,10.1,18.7,15.0,,10.0,7.2,17.0,16.1,14.2,2.8,7.3,4.2,11.7,4.8,21.7,7.2,19.1
Larry Fitzgerald,ARI,WR,185.4,16,11.6,10.9,8.6,8.7,9.1,20.4,,17.3,0.4,20.2,1.2,22.2,4.1,3.2,8.7,19.7,24.0,6.7
Marshall Faulk,LAR,RB,184.4,14,13.2,18.5,15.1,23.0,15.6,6.5,15.9,21.5,,16.8,19.0,5.9,13.1,,,4.5,5.4,3.6
Buffalo Bills,BUF,DST,184.0,16,11.5,10.0,6.0,,2.0,7.0,17.0,7.0,4.0,8.0,3.0,15.0,10.0,20.0,21.0,25.0,15.0,14.0
Roy Williams,DET,WR,181.8,14,13.0,11.0,23.3,34.5,,4.8,,16.7,,6.3,8.4,3.9,7.1,11.6,2.3,29.4,6.3,16.2
Kerry Collins,LV,QB,181.3,14,13.0,,,11.1,-0.5,8.4,3.4,20.3,10.5,7.1,,18.2,26.3,25.7,4.6,33.8,14.7,-2.3
Baltimore Ravens,BAL,DST,180.0,16,11.3,3.0,20.0,16.0,1.0,17.0,,27.0,5.0,17.0,8.0,18.0,2.0,7.0,18.0,1.0,5.0,15.0
Randy McMichael,MIA,TE,178.1,16,11.1,21.9,15.3,10.1,10.1,10.2,6.4,17.8,21.7,4.6,,10.3,10.8,3.4,11.2,6.9,14.9,2.5
New England Patriots,NE,DST,177.0,16,11.1,7.0,13.0,,17.0,11.0,8.0,6.0,-1.0,12.0,20.0,7.0,21.0,18.0,11.0,5.0,13.0,9.0
Kevan Barlow,SF,RB,176.4,15,11.8,8.1,26.3,5.6,15.0,8.7,15.8,,8.2,15.9,20.1,9.4,5.0,9.9,,1.8,13.2,13.4
Pittsburgh Steelers,PIT,DST,176.0,16,11.0,11.0,2.0,18.0,14.0,5.0,8.0,,19.0,13.0,22.0,14.0,11.0,3.0,13.0,1.0,6.0,16.0
Emmitt Smith,ARI,RB,176.0,15,11.7,14.7,9.1,7.6,24.3,12.3,,23.6,7.9,11.5,18.7,4.0,2.1,,12.0,11.5,6.5,10.2
Eric Johnson,SF,TE,174.5,16,10.9,22.6,9.0,8.9,21.3,35.2,6.4,,1.9,10.4,13.1,1.9,12.7,3.5,2.8,15.3,3.7,5.8
Larry Johnson,KC,RB,173.9,8,21.7,,,,,,,,1.9,9.9,,,12.0,32.4,26.3,27.1,28.2,36.1
Vinny Testaverde,DAL,QB,173.2,16,10.8,18.2,10.9,12.5,,7.0,13.4,16.3,22.4,2.1,16.3,0.5,5.4,13.0,2.6,7.0,12.8,12.8
Chris Brown,TEN,RB,169.4,11,15.4,11.5,23.0,22.1,9.0,32.2,6.7,9.3,27.0,,4.8,,,10.4,13.4,,,
Donte' Stallworth,NO,WR,168.4,16,10.5,6.7,26.3,11.9,9.5,3.7,7.4,2.5,,0.0,4.7,28.2,6.6,13.4,16.3,10.9,14.2,6.1
Chad Pennington,NYJ,QB,167.6,13,12.9,16.8,18.4,,4.0,14.2,10.7,14.0,21.8,7.0,,,,13.8,3.2,22.0,8.8,12.9
Ben Roethlisberger,PIT,QB,167.0,14,11.9,,11.0,8.7,11.2,18.5,16.5,,16.1,12.3,7.2,9.1,5.6,20.8,1.6,12.5,15.9,
David Patten,NE,WR,166.5,16,10.4,18.6,5.9,,22.3,3.8,17.3,12.3,7.9,5.4,13.3,5.6,4.7,16.4,21.7,8.0,0.0,3.3
Jermaine Wiggins,MIN,TE,165.5,14,11.8,3.8,14.5,,,,22.6,9.6,5.7,11.3,21.4,19.1,9.5,11.3,6.3,9.9,7.7,12.8
Jamal Lewis,BAL,RB,164.2,12,13.7,5.7,18.2,30.2,13.3,11.6,,,,16.5,12.1,1.8,,,3.2,16.7,12.2,22.7
Jeremy Shockey,NYG,TE,163.6,15,10.9,5.9,8.6,9.1,18.4,15.4,,4.5,9.0,18.4,12.4,15.5,5.1,5.3,13.3,10.3,12.4,
Atlanta Falcons,ATL,DST,162.0,16,10.1,8.0,16.0,21.0,18.0,4.0,4.0,-2.0,11.0,,10.0,9.0,9.0,5.0,17.0,12.0,8.0,12.0
David Givens,NE,WR,161.4,15,10.8,12.0,18.0,,12.6,13.3,2.7,15.7,30.1,15.0,11.6,1.3,10.2,5.5,,0.0,8.4,5.0
Antonio Bryant,Multi,WR,161.2,15,10.8,17.2,8.4,9.3,,2.5,3.2,4.6,,8.3,4.6,6.6,33.1,30.5,7.7,6.0,3.5,15.7
Marcus Robinson,MIN,WR,160.7,16,10.0,14.4,3.4,0.0,,36.0,19.2,12.3,13.1,5.3,5.9,1.7,8.8,21.0,2.3,1.9,1.3,14.1
Santana Moss,NYJ,WR,160.6,15,10.7,10.3,13.7,,2.7,9.0,,3.2,5.7,28.0,10.5,4.5,21.9,1.6,6.7,26.1,11.2,5.5
Cincinnati Bengals,CIN,DST,160.0,16,10.0,3.0,18.0,6.0,5.0,,14.0,13.0,10.0,18.0,15.0,13.0,9.0,5.0,0.0,4.0,4.0,23.0
Billy Volek,TEN,QB,159.5,10,16.0,,,0.0,21.9,,,-0.4,14.8,,19.9,,,18.7,35.4,37.8,0.4,11.0
Alge Crumpler,ATL,TE,159.4,14,11.4,20.2,7.9,5.4,13.5,3.4,15.4,5.7,15.6,,21.8,20.7,20.3,1.5,3.2,4.8,,
Drew Bledsoe,BUF,QB,159.0,16,9.9,7.7,9.9,,8.4,14.4,12.5,-1.9,11.2,13.0,-2.2,17.2,9.0,27.8,4.0,12.6,11.8,3.6
Carson Palmer,CIN,QB,158.6,13,12.2,16.9,3.9,4.8,6.7,,7.9,9.9,5.9,18.6,8.4,12.6,21.0,26.0,16.0,,,
Derrick Blaylock,KC,RB,157.5,12,13.1,2.1,2.8,2.2,2.8,,1.3,40.6,5.7,,31.4,14.1,22.8,16.4,15.3,,,
Brian Griese,TB,QB,157.5,11,14.3,,,,,11.6,17.5,10.4,,19.9,13.1,12.9,20.8,6.9,20.6,4.7,19.1,
Justin McCareins,NYJ,WR,156.5,16,9.8,11.6,2.9,,2.1,5.2,8.4,14.3,14.6,10.7,5.0,19.1,4.3,8.7,11.8,13.0,12.6,12.2
Johnnie Morton,KC,WR,154.8,13,11.9,6.0,12.6,10.7,11.8,,18.1,8.8,20.5,19.5,7.9,15.7,8.2,3.3,11.7,,,
Onterrio Smith,MIN,RB,153.8,11,14.0,20.9,16.4,23.8,,,,,,17.5,11.4,6.1,12.0,10.8,19.7,4.4,,10.8
Philadelphia Eagles,PHI,DST,153.0,16,9.6,8.0,9.0,11.0,10.0,,20.0,8.0,10.0,6.0,13.0,10.0,17.0,10.0,6.0,11.0,5.0,-1.0
Keary Colbert,CAR,WR,152.4,15,10.2,,13.6,,8.0,21.5,7.9,14.1,14.0,7.2,7.7,4.8,22.2,3.2,9.6,5.3,7.4,5.9
Indianapolis Colts,IND,DST,152.0,16,9.5,6.0,8.0,4.0,4.0,17.0,,7.0,1.0,3.0,26.0,18.0,17.0,18.0,10.0,11.0,2.0,0.0
Chicago Bears,CHI,DST,151.0,16,9.4,7.0,16.0,8.0,6.0,,13.0,6.0,17.0,17.0,19.0,-2.0,12.0,14.0,2.0,5.0,11.0,0.0
Tampa Bay Buccaneers,TB,DST,149.0,16,9.3,9.0,11.0,5.0,1.0,11.0,8.0,12.0,,7.0,7.0,22.0,8.0,25.0,8.0,9.0,0.0,6.0
New York Jets,NYJ,DST,148.0,16,9.3,11.0,8.0,,22.0,7.0,8.0,9.0,11.0,0.0,6.0,7.0,16.0,10.0,7.0,11.0,1.0,14.0
Dennis Northcutt,CLE,WR,147.5,16,9.2,4.2,1.7,14.0,3.1,7.3,8.1,11.0,,1.9,8.9,4.5,13.7,15.1,8.6,10.1,21.4,13.9
Rod Gardner,WAS,WR,146.7,16,9.2,10.1,9.6,38.7,4.9,1.9,10.0,,19.7,-1.0,3.8,7.5,2.1,4.7,6.5,18.2,8.1,1.9
Kyle Boller,BAL,QB,145.2,16,9.1,3.2,7.3,13.4,10.5,-3.4,,1.9,11.6,5.8,17.0,18.2,0.7,5.9,24.7,8.6,7.9,11.9
Carolina Panthers,CAR,DST,145.0,16,9.1,2.0,11.0,,0.0,6.0,3.0,4.0,5.0,4.0,14.0,16.0,16.0,7.0,21.0,17.0,16.0,3.0
Washington Commanders,WAS,DST,142.0,16,8.9,15.0,6.0,1.0,6.0,12.0,13.0,,8.0,15.0,7.0,7.0,5.0,6.0,7.0,16.0,13.0,5.0
Eric Parker,LAC,WR,141.3,15,9.4,10.5,1.9,3.0,0.0,,19.6,8.7,15.1,6.6,,4.5,16.6,3.9,23.8,3.8,23.3,0.0
Josh McCown,ARI,QB,140.1,14,10.0,7.7,4.3,2.9,6.4,20.3,,8.8,8.3,11.4,3.9,,-1.5,,13.0,32.8,18.9,2.9
Arizona Cardinals,ARI,DST,139.0,16,8.7,7.0,8.0,21.0,18.0,8.0,,16.0,-4.0,13.0,8.0,-2.0,6.0,4.0,2.0,15.0,3.0,16.0
Brandon Lloyd,SF,WR,137.5,13,10.6,6.9,1.7,,,18.6,21.3,,11.3,17.5,17.2,1.7,3.5,8.4,9.8,15.1,4.5,
Houston Texans,HOU,DST,137.0,16,8.6,1.0,3.0,11.0,18.0,2.0,13.0,,18.0,1.0,1.0,5.0,7.0,2.0,2.0,23.0,25.0,5.0
Plaxico Burress,PIT,WR,134.8,11,12.3,2.3,5.0,8.0,10.9,25.6,13.8,,21.3,10.0,11.6,7.6,,,,,18.7,
Seattle Seahawks,SEA,DST,134.0,16,8.4,12.0,18.0,21.0,,7.0,4.0,13.0,3.0,11.0,5.0,19.0,3.0,3.0,5.0,-4.0,8.0,6.0
Jacksonville Jaguars,JAC,DST,131.0,16,8.2,9.0,9.0,9.0,2.0,0.0,9.0,5.0,3.0,,5.0,10.0,8.0,4.0,18.0,13.0,10.0,17.0
Chester Taylor,BAL,RB,129.8,16,8.1,1.4,7.6,3.0,3.3,4.3,,12.0,11.6,0.6,3.3,15.1,13.5,25.4,17.1,6.2,5.3,0.1
Cedrick Wilson,SF,WR,129.7,15,8.7,22.4,,11.7,5.9,8.5,8.6,,0.0,7.4,15.1,1.8,10.9,0.6,25.3,7.0,2.8,1.7
Steven Jackson,LAR,RB,127.2,14,9.1,3.0,1.0,1.5,11.8,9.5,10.8,6.5,,0.1,12.6,4.2,9.5,17.9,,,20.8,18.0
Amos Zereoue,LV,RB,125.9,15,8.4,,7.9,6.0,27.4,16.4,9.1,8.9,7.1,8.1,,2.1,1.9,5.3,7.7,3.5,9.2,5.3
Antwaan Randle El,PIT,WR,124.9,16,7.8,2.1,12.0,2.1,5.0,4.9,3.2,,10.4,2.8,2.9,3.7,5.7,12.1,2.1,30.3,6.5,19.1
Peerless Price,ATL,WR,124.9,16,7.8,11.8,4.7,4.5,4.2,13.4,8.7,4.1,20.9,,4.0,0.0,9.9,5.0,3.8,1.4,10.9,17.6
Lee Suggs,CLE,RB,124.2,10,12.4,,,,15.8,8.0,20.9,16.3,,7.3,1.8,10.7,,,,11.3,13.7,18.4
Amani Toomer,NYG,WR,123.7,15,8.3,8.1,11.4,17.6,6.4,10.6,,7.0,6.1,5.4,18.0,4.4,1.6,7.9,7.3,5.4,6.5,
Sammy Morris,MIA,RB,122.7,13,9.4,1.8,0.0,,-0.1,0.7,13.9,18.1,9.0,15.2,,1.6,,,9.6,25.3,10.4,17.2
Anquan Boldin,ARI,WR,122.6,10,12.3,,,,,,,,9.0,8.7,8.1,13.5,14.7,9.8,19.9,8.8,24.0,6.1
Marty Booker,MIA,WR,120.9,15,8.1,7.6,1.5,1.8,8.6,19.3,2.0,8.4,6.7,12.3,,4.0,5.0,14.6,14.5,7.5,7.1,
New Orleans Saints,NO,DST,120.0,16,7.5,4.0,8.0,7.0,10.0,7.0,4.0,10.0,,-3.0,11.0,-1.0,6.0,3.0,15.0,10.0,15.0,14.0
Detroit Lions,DET,DST,119.0,16,7.4,19.0,12.0,3.0,,18.0,-1.0,14.0,12.0,4.0,3.0,7.0,-3.0,13.0,2.0,6.0,8.0,2.0
New York Giants,NYG,DST,118.0,16,7.4,1.0,25.0,14.0,10.0,10.0,,2.0,10.0,8.0,3.0,3.0,4.0,0.0,8.0,6.0,7.0,7.0
Jabar Gaffney,HOU,WR,117.2,15,7.8,8.0,3.5,7.9,8.8,5.0,19.5,,13.3,14.6,7.1,1.5,0.0,4.1,,14.9,6.9,2.1
David Terrell,CHI,WR,116.9,16,7.3,19.6,-3.5,4.5,20.6,,2.0,0.0,2.4,11.0,2.1,10.6,5.4,13.4,4.8,7.1,3.0,13.9
Denver Broncos,DEN,DST,115.0,16,7.2,3.0,6.0,10.0,7.0,2.0,15.0,3.0,-1.0,8.0,,20.0,14.0,7.0,7.0,-1.0,11.0,4.0
Miami Dolphins,MIA,DST,114.0,16,7.1,8.0,11.0,7.0,9.0,3.0,2.0,6.0,-3.0,4.0,,10.0,24.0,1.0,7.0,9.0,14.0,2.0
Bubba Franks,GB,TE,112.1,16,7.0,4.7,1.9,7.5,5.1,15.2,4.9,7.8,1.7,,10.4,6.3,11.6,0.0,6.9,3.0,9.2,15.9
Antowain Smith,TEN,RB,111.8,11,10.2,3.1,,,,8.8,3.1,,,,2.6,19.9,12.1,8.3,8.9,12.3,13.2,19.5
Todd Pinkston,PHI,WR,109.6,14,7.8,10.6,0.0,5.2,4.5,,5.2,16.0,2.6,2.0,12.9,15.6,10.5,6.2,12.9,5.4,,
Daniel Graham,NE,TE,108.4,14,7.7,18.7,16.1,,11.5,7.1,8.5,4.1,0.0,0.0,1.9,11.3,4.4,2.4,,11.4,11.0,
Bryant Johnson,ARI,WR,108.1,16,6.8,5.0,6.9,11.3,1.7,7.5,,12.4,12.8,4.3,6.2,0.0,0.0,7.4,11.7,9.9,8.1,2.9
Jeff Garcia,CLE,QB,108.0,11,9.8,18.5,0.2,8.1,11.3,14.5,22.5,19.5,,4.3,3.4,7.5,,,-1.8,,,
Cleveland Browns,CLE,DST,107.0,16,6.7,16.0,10.0,2.0,8.0,7.0,9.0,3.0,,3.0,5.0,13.0,2.0,4.0,3.0,3.0,10.0,9.0
Joey Galloway,TB,WR,106.5,10,10.7,1.0,,,,,,,,6.0,1.4,6.3,6.4,16.3,24.8,11.7,24.8,7.8
Tim Rattay,SF,QB,106.3,9,11.8,13.0,,,18.0,28.1,14.5,,,16.9,6.3,2.5,4.1,2.9,,,,
Green Bay Packers,GB,DST,106.0,16,6.6,7.0,6.0,-4.0,7.0,-3.0,13.0,3.0,9.0,,3.0,6.0,23.0,2.0,6.0,10.0,0.0,18.0
Troy Edwards,JAC,WR,105.5,16,6.6,8.7,3.5,3.1,9.4,8.6,7.1,6.2,9.3,,0.0,4.4,6.5,20.0,7.0,3.2,3.4,5.1
