Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Cincinnati Bengals,CIN,DST,125.0,16,7.8,5.0,6.0,13.0,2.0,14.0,15.0,,18.0,5.0,7.0,2.0,5.0,-1.0,14.0,7.0,12.0,1.0
Heath Miller,PIT,TE,124.7,16,7.8,7.2,2.6,12.1,4.5,13.6,6.7,16.5,15.5,12.3,6.1,,3.0,3.2,1.1,13.2,2.8,4.3
Andre Roberts,ARI,WR,124.3,16,7.8,4.1,6.0,7.8,0.0,6.6,,1.8,0.0,10.5,10.7,8.1,3.4,17.1,8.8,18.7,13.5,7.2
Jacksonville Jaguars,JAC,DST,124.0,16,7.8,5.0,4.0,1.0,7.0,4.0,4.0,11.0,6.0,,18.0,5.0,9.0,-4.0,30.0,4.0,7.0,13.0
Alex Henery,PHI,K,124.0,16,7.8,7.0,7.0,10.0,11.0,6.0,8.0,,10.0,7.0,5.0,5.0,9.0,2.0,7.0,9.0,11.0,10.0
Darren McFadden,LV,RB,123.8,7,17.7,16.6,31.3,32.8,16.3,8.8,16.3,1.7,,,,,,,,,,
Jake Ballard,NYG,TE,122.4,14,8.7,7.9,2.3,2.5,12.3,16.2,13.1,,9.5,16.7,6.5,2.3,7.7,7.7,15.2,2.5,,
Pittsburgh Steelers,PIT,DST,122.0,16,7.6,-3.0,15.0,10.0,1.0,6.0,9.0,7.0,6.0,5.0,5.0,,13.0,12.0,14.0,1.0,13.0,8.0
Jason Avant,PHI,WR,121.9,16,7.6,7.0,3.9,7.3,12.9,20.9,5.8,,12.4,4.0,1.2,2.3,25.0,2.0,5.5,0.0,3.5,8.2
Atlanta Falcons,ATL,DST,121.0,16,7.6,13.0,5.0,5.0,3.0,6.0,8.0,6.0,,13.0,0.0,4.0,5.0,6.0,6.0,23.0,1.0,17.0
New York Giants,NYG,DST,121.0,16,7.6,6.0,13.0,9.0,8.0,11.0,7.0,,8.0,11.0,4.0,8.0,-4.0,3.0,7.0,5.0,14.0,11.0
Johnny Knox,CHI,WR,119.7,14,8.6,9.0,6.5,12.4,7.8,3.7,6.1,8.3,,2.4,2.8,18.7,24.5,10.3,6.7,0.5,,
Davone Bess,MIA,WR,119.6,16,7.5,14.2,6.2,10.2,5.1,,2.1,12.2,7.3,1.0,7.7,10.5,4.9,12.7,1.2,0.9,12.9,10.5
Toby Gerhart,MIN,RB,119.1,16,7.4,1.6,8.8,1.7,0.4,0.9,3.0,0.4,2.6,,0.0,3.5,14.3,21.3,19.9,21.8,10.9,8.0
Donald Brown,IND,RB,119.1,16,7.4,0.0,0.0,0.0,0.0,3.8,13.1,4.7,10.4,8.1,10.5,,16.7,12.6,3.2,23.3,6.8,5.9
Connor Barth,TB,K,118.0,16,7.4,8.0,6.0,11.0,7.0,3.0,17.0,4.0,,12.0,5.0,8.0,6.0,18.0,2.0,1.0,5.0,5.0
Stephen Hauschka,SEA,K,118.0,16,7.4,5.0,0.0,9.0,4.0,11.0,,3.0,7.0,8.0,16.0,6.0,5.0,8.0,14.0,8.0,5.0,9.0
Christian Ponder,MIN,QB,117.9,11,10.7,,,,,,4.8,15.9,13.8,,7.3,17.5,12.3,22.4,5.9,14.2,4.7,-0.9
Ryan Grant,GB,RB,117.7,15,7.9,5.5,6.9,9.2,,1.4,7.2,2.9,,1.6,3.3,1.6,7.0,5.6,22.8,13.1,9.8,19.8
Donald Driver,GB,WR,117.5,16,7.3,8.1,2.0,0.0,11.0,1.5,11.5,1.6,,3.8,6.6,11.2,2.5,19.4,11.5,8.7,4.9,13.2
Josh Cribbs,CLE,WR,117.3,16,7.3,2.0,7.1,13.9,10.0,,5.0,1.9,13.6,16.0,6.3,11.2,2.0,0.0,6.1,1.3,4.8,16.1
Kevin Smith,DET,RB,115.5,7,16.5,,,,,,,,,,4.9,42.1,8.7,20.0,,5.6,20.1,14.1
Mario Manningham,NYG,WR,115.3,12,9.6,8.9,8.6,,2.0,10.6,10.6,,18.3,12.3,19.7,1.4,,,14.2,8.7,,0.0
Brandon LaFell,CAR,WR,115.3,16,7.2,11.0,14.9,0.0,8.2,3.0,2.2,11.9,5.4,,2.8,8.1,9.6,9.4,4.8,0.0,19.3,4.7
Felix Jones,DAL,RB,114.6,12,9.6,13.6,4.0,18.5,12.6,,5.1,,,,,3.2,1.4,5.3,17.7,16.1,2.4,14.7
Blaine Gabbert,JAC,QB,114.3,15,7.6,,2.2,7.8,11.2,9.9,10.0,3.6,5.3,,7.5,9.4,3.5,15.7,12.4,4.1,6.3,5.4
Phil Dawson,CLE,K,114.0,16,7.1,5.0,9.0,5.0,10.0,,7.0,10.0,6.0,10.0,14.0,2.0,10.0,4.0,3.0,6.0,2.0,11.0
Dallas Cowboys,DAL,DST,113.0,16,7.1,8.0,8.0,9.0,2.0,,12.0,9.0,3.0,12.0,19.0,7.0,7.0,6.0,-2.0,9.0,3.0,1.0
Kansas City Chiefs,KC,DST,113.0,16,7.1,-1.0,-2.0,7.0,5.0,0.0,,35.0,12.0,-1.0,1.0,4.0,9.0,20.0,1.0,5.0,5.0,13.0
Jahvid Best,DET,RB,112.7,6,18.8,15.4,30.3,13.8,9.0,27.2,17.0,,,,,,,,,,,
James Starks,GB,RB,112.4,13,8.7,11.7,14.5,2.4,15.1,7.9,8.6,12.9,,8.5,10.4,15.1,1.9,0.5,,,2.9,
Shaun Suisham,PIT,K,112.0,16,7.0,1.0,6.0,13.0,4.0,8.0,5.0,13.0,11.0,8.0,6.0,,8.0,5.0,2.0,5.0,10.0,7.0
Nick Folk,NYJ,K,112.0,16,7.0,11.0,13.0,6.0,6.0,3.0,6.0,9.0,,12.0,2.0,8.0,4.0,13.0,5.0,7.0,2.0,5.0
Demaryius Thomas,DEN,WR,111.6,11,10.2,,,,,,,11.7,2.0,3.9,0.0,5.7,0.0,30.4,21.3,18.6,11.6,6.4
Austin Collie,IND,WR,111.4,16,7.0,0.0,5.4,7.9,3.6,7.0,1.8,3.2,9.4,7.2,7.1,,5.8,14.0,6.5,0.0,7.9,24.6
Miami Dolphins,MIA,DST,111.0,16,6.9,-1.0,3.0,3.0,2.0,,5.0,9.0,2.0,12.0,11.0,17.0,6.0,11.0,9.0,9.0,4.0,9.0
Scott Chandler,BUF,TE,110.9,14,7.9,23.3,9.6,9.0,2.8,1.4,0.7,,17.5,5.4,6.4,12.1,11.0,5.8,,,0.0,5.9
Josh Scobee,JAC,K,110.0,16,6.9,12.0,5.0,6.0,4.0,8.0,9.0,18.0,2.0,,6.0,5.0,7.0,2.0,5.0,2.0,5.0,14.0
Peyton Hillis,CLE,RB,109.7,10,11.0,14.7,25.7,,11.9,,1.4,,,,,,8.1,10.7,2.5,17.8,13.2,3.7
Dezmon Briscoe,TB,WR,109.7,16,6.9,3.4,8.2,0.0,0.0,3.8,6.9,19.3,,5.6,0.0,8.7,0.0,9.3,5.0,12.6,1.6,25.3
Preston Parker,TB,WR,107.1,16,6.7,6.4,15.8,2.1,18.0,2.3,10.9,8.2,,8.6,9.7,3.0,0.0,5.6,2.5,0.0,2.6,11.4
Anthony Fasano,MIA,TE,107.1,15,7.1,13.2,0.0,3.6,1.9,,2.3,10.2,0.0,17.8,9.0,8.8,5.2,10.6,8.6,10.8,,5.1
Tennessee Titans,TEN,DST,107.0,16,6.7,5.0,13.0,6.0,16.0,0.0,,-4.0,17.0,1.0,16.0,2.0,16.0,6.0,2.0,2.0,4.0,5.0
Lawrence Tynes,NYG,K,105.0,16,6.6,2.0,4.0,3.0,7.0,5.0,9.0,,8.0,6.0,8.0,5.0,7.0,11.0,9.0,5.0,9.0,7.0
Adam Vinatieri,IND,K,105.0,16,6.6,1.0,15.0,8.0,6.0,8.0,6.0,1.0,4.0,1.0,4.0,,8.0,6.0,4.0,11.0,14.0,8.0
Ryan Succop,KC,K,105.0,16,6.6,1.0,3.0,5.0,21.0,4.0,,4.0,12.0,4.0,4.0,3.0,12.0,4.0,6.0,14.0,7.0,1.0
Denver Broncos,DEN,DST,105.0,16,6.6,3.0,2.0,7.0,2.0,14.0,,7.0,1.0,8.0,8.0,17.0,7.0,14.0,10.0,-2.0,0.0,7.0
Jeremy Shockey,CAR,TE,104.5,15,7.0,8.1,8.6,6.0,6.1,5.1,10.0,7.2,7.1,,2.9,,5.1,3.6,9.0,11.5,9.4,4.8
Kevin Walter,HOU,WR,104.4,15,7.0,2.4,,12.5,0.0,19.1,11.2,6.5,12.0,1.5,1.6,,3.5,2.2,19.6,4.6,7.7,0.0
John Skelton,ARI,QB,103.4,8,12.9,,,,,,,,,16.7,22.1,-2.0,2.4,,19.8,15.2,14.5,14.7
Arizona Cardinals,ARI,DST,101.0,16,6.3,6.0,6.0,10.0,4.0,2.0,,1.0,6.0,11.0,10.0,4.0,7.0,9.0,6.0,5.0,6.0,8.0
Lavelle Hawkins,TEN,WR,100.0,16,6.3,0.0,5.2,3.6,5.8,7.3,,5.4,4.8,17.3,1.3,4.2,10.1,2.9,7.9,16.8,2.5,4.9
Roy Williams,CHI,WR,99.7,15,6.7,9.5,,0.0,2.5,2.1,8.0,15.9,,7.6,0.0,11.2,6.7,0.0,4.2,1.9,14.1,16.0
Joel Dreessen,HOU,TE,99.3,16,6.2,3.1,1.9,0.0,2.4,22.2,0.0,11.1,9.9,4.7,0.0,,9.0,7.3,11.2,3.9,7.8,4.8
Tony Scheffler,DET,TE,99.2,15,6.6,8.6,10.6,1.4,0.0,2.2,,3.5,12.8,,12.7,10.4,3.3,6.1,0.0,1.4,7.7,18.5
Washington Commanders,WAS,DST,99.0,16,6.2,14.0,7.0,6.0,13.0,,7.0,3.0,6.0,5.0,7.0,4.0,5.0,1.0,2.0,13.0,1.0,5.0
Kevin Kolb,ARI,QB,98.8,9,11.0,18.3,16.0,11.7,5.6,4.3,,18.3,8.6,,,,,15.9,0.1,,,
Michael Jenkins,MIN,WR,98.6,11,9.0,11.6,5.9,17.8,7.1,5.2,8.5,20.1,5.0,,7.9,5.0,4.5,,,,,
Dennis Pitta,BAL,TE,98.5,16,6.2,6.5,4.4,0.0,2.4,,2.9,4.3,10.4,9.6,8.9,0.0,9.9,3.6,11.9,5.5,0.0,18.2
New Orleans Saints,NO,DST,98.0,16,6.1,-2.0,12.0,3.0,9.0,4.0,0.0,17.0,12.0,2.0,3.0,,5.0,7.0,3.0,7.0,9.0,7.0
Legedu Naanee,CAR,RB,97.8,15,6.5,3.1,3.4,2.3,6.7,10.3,5.1,5.1,9.9,,15.5,7.1,4.7,12.9,4.9,3.6,3.2,
Nick Novak,LAC,K,97.0,15,6.5,,0.0,7.0,13.0,17.0,,0.0,15.0,5.0,3.0,7.0,8.0,3.0,4.0,7.0,3.0,5.0
Jay Feely,ARI,K,97.0,16,6.1,4.0,3.0,5.0,9.0,6.0,,2.0,10.0,7.0,3.0,1.0,11.0,8.0,3.0,8.0,4.0,13.0
Matt Cassel,KC,QB,96.9,9,10.8,7.4,-2.7,13.1,16.4,27.5,,2.2,9.8,13.9,9.3,,,,,,,
Brian Hartline,MIA,WR,96.8,16,6.1,14.7,5.6,12.7,6.1,,5.7,4.9,0.0,0.0,1.6,3.8,11.7,1.9,3.4,9.9,11.2,3.6
Cleveland Browns,CLE,DST,96.0,16,6.0,4.0,7.0,10.0,2.0,,4.0,15.0,2.0,1.0,9.0,5.0,4.0,3.0,9.0,7.0,4.0,10.0
Matt Prater,DEN,K,96.0,16,6.0,8.0,6.0,2.0,5.0,4.0,,6.0,4.0,9.0,5.0,5.0,11.0,10.0,11.0,5.0,2.0,3.0
Jacoby Jones,HOU,WR,95.9,16,6.0,7.3,7.8,1.0,0.0,1.9,17.6,4.3,8.9,4.8,16.9,,2.0,0.0,6.9,3.4,6.2,6.9
Devery Henderson,NO,WR,95.2,16,6.0,22.0,19.3,9.2,0.0,2.1,2.2,1.9,1.8,3.3,0.0,,11.7,0.0,6.6,1.4,6.0,7.7
Harry Douglas,ATL,WR,95.1,16,5.9,3.0,3.9,8.5,0.0,3.6,7.7,10.2,,0.0,21.6,9.1,12.5,8.3,3.2,2.2,1.3,0.0
Andre Johnson,HOU,WR,95.0,7,13.6,22.5,22.3,20.6,7.6,,,,,,,,4.2,13.7,,,,4.1
Sidney Rice,SEA,WR,94.9,9,10.5,,,18.9,16.9,7.8,,5.8,17.2,9.9,3.4,14.7,0.3,,,,,
Visanthe Shiancoe,MIN,TE,94.9,16,5.9,0.0,5.8,7.8,11.8,3.0,9.5,14.5,6.7,,4.3,6.2,5.4,7.6,12.3,0.0,0.0,0.0
Kendall Hunter,SF,RB,94.8,16,5.9,0.4,0.0,11.8,12.0,6.5,3.3,,2.6,2.5,11.4,5.2,3.7,4.8,5.9,4.6,9.4,10.7
Hines Ward,PIT,WR,94.1,14,6.7,11.7,7.3,4.7,2.9,24.4,7.7,5.1,,0.0,2.0,,6.1,8.0,-0.4,,7.2,7.4
Las Vegas Raiders,LV,DST,94.0,16,5.9,12.0,0.0,8.0,0.0,8.0,5.0,5.0,,-3.0,11.0,15.0,11.0,0.0,5.0,9.0,10.0,-2.0
Ben Obomanu,SEA,WR,93.9,16,5.9,4.5,7.5,3.2,11.5,17.1,,0.0,14.7,2.6,2.0,2.1,5.6,4.8,2.3,5.3,4.0,6.7
Minnesota Vikings,MIN,DST,93.0,16,5.8,6.0,4.0,5.0,3.0,16.0,-1.0,5.0,7.0,,1.0,7.0,4.0,7.0,5.0,0.0,7.0,17.0
Maurice Morris,DET,RB,92.6,13,7.1,4.9,,2.0,,1.8,3.8,8.3,13.5,,6.0,4.7,21.0,18.5,2.6,,4.2,1.3
Golden Tate,SEA,WR,92.6,16,5.8,7.8,3.2,3.5,0.0,5.1,,2.1,3.1,1.8,7.1,2.6,8.5,15.5,8.3,10.3,4.6,9.1
Mike Thomas,JAC,WR,92.6,15,6.2,13.5,5.9,15.5,12.3,7.9,7.6,1.8,5.4,,2.3,5.3,3.1,4.1,1.2,,5.6,1.1
Arrelious Benn,TB,WR,91.4,14,6.5,6.7,9.5,4.9,5.6,7.6,16.8,0.2,,3.8,6.7,13.4,0.7,6.4,1.7,,7.4,
Mark Ingram II,NO,RB,91.0,10,9.1,4.0,3.1,11.5,7.8,12.9,9.8,10.7,,,2.4,,17.4,11.4,,,,
Evan Moore,CLE,TE,90.4,15,6.0,12.5,8.6,3.9,2.5,,4.6,7.5,3.7,3.1,0.0,0.0,1.3,10.8,9.5,,14.5,7.9
Benjamin Watson,CLE,TE,90.0,13,6.9,13.5,3.6,11.4,16.8,,6.5,1.5,9.4,4.6,6.0,3.8,3.4,6.4,3.1,,,
Isaac Redman,PIT,RB,87.7,16,5.5,1.2,12.5,0.6,6.2,9.1,3.4,6.9,2.6,2.0,2.7,,5.0,5.1,3.5,-0.1,11.0,16.0
Jackie Battle,KC,RB,87.5,15,5.8,1.6,0.6,1.5,2.2,16.0,,7.6,13.0,5.9,6.1,4.6,2.0,1.5,7.9,11.4,5.6,
Sam Bradford,LAR,QB,87.0,10,8.7,4.0,16.7,8.8,8.6,,11.1,,,8.4,8.5,5.2,10.1,,5.6,,,
Andre Caldwell,CIN,WR,86.7,13,6.7,0.0,11.7,11.3,3.7,3.3,7.2,,7.1,13.2,5.5,15.3,5.4,0.0,3.0,,,
Brandon Gibson,LAR,WR,86.7,15,5.8,8.0,9.2,16.5,2.4,,8.8,,5.8,10.4,0.0,7.7,5.0,8.2,1.6,0.0,0.0,3.1
Marion Barber,CHI,RB,86.2,11,7.8,,,,7.7,2.0,10.5,9.9,,10.9,2.7,8.5,6.3,4.4,20.0,3.3,,
Kyle Orton,Multi,QB,85.7,9,9.5,13.5,13.6,10.9,17.6,-0.7,,,,,,,,0.0,,11.5,12.2,7.1
Marcedes Lewis,JAC,TE,85.0,15,5.7,4.8,,3.5,6.8,1.6,4.9,2.3,8.5,,0.6,13.4,8.7,5.7,9.7,6.0,2.2,6.3
Kevin Boss,LV,TE,82.8,12,6.9,,,5.6,11.8,,10.5,2.1,,,5.2,8.7,1.8,1.8,15.3,7.7,0.0,12.3
Indianapolis Colts,IND,DST,82.0,16,5.1,6.0,3.0,16.0,2.0,1.0,0.0,-2.0,1.0,8.0,5.0,,6.0,0.0,6.0,17.0,7.0,6.0
Mohamed Massaquoi,CLE,WR,81.4,14,5.8,10.7,7.5,10.6,10.6,,12.0,2.5,,0.0,,3.9,0.0,1.7,7.4,7.2,3.7,3.6
Daniel Thomas,MIA,RB,81.3,13,6.3,,10.7,21.2,,,6.9,7.3,,1.2,4.2,5.0,3.7,7.3,3.3,4.2,0.3,6.0
Danario Alexander,LAR,WR,81.1,10,8.1,,21.2,4.8,7.6,,15.1,2.9,,,,,,2.0,2.2,14.2,4.5,6.6
Kregg Lumpkin,TB,RB,80.6,16,5.0,1.9,0.0,1.4,5.5,2.1,1.3,11.2,,7.8,11.1,1.8,4.3,0.1,4.2,10.0,10.2,7.7
Carolina Panthers,CAR,DST,80.0,16,5.0,3.0,2.0,10.0,2.0,3.0,0.0,10.0,6.0,,2.0,4.0,7.0,5.0,4.0,12.0,12.0,-2.0
Jason Hill,JAC,WR,79.7,10,8.0,9.3,,1.5,5.4,22.8,10.9,10.2,7.5,,0.0,7.9,4.2,,,,,
Dallas Clark,IND,TE,79.2,11,7.2,7.9,13.2,3.2,7.6,1.7,15.3,0.0,13.7,4.1,,,,,2.2,,,10.3
Tampa Bay Buccaneers,TB,DST,79.0,16,4.9,8.0,5.0,14.0,7.0,-2.0,9.0,8.0,,2.0,-2.0,0.0,16.0,-2.0,4.0,9.0,-3.0,6.0
Lance Ball,DEN,RB,79.0,16,4.9,7.9,2.8,4.8,2.1,0.0,,1.4,5.7,1.4,9.6,6.4,1.9,5.9,9.0,16.5,1.2,2.4
Devin Aromashodu,MIN,WR,78.8,16,4.9,0.0,0.0,1.5,10.4,10.1,0.0,2.3,4.0,,0.0,5.2,2.8,15.0,8.7,4.9,5.6,8.3
Danny Woodhead,NE,RB,78.8,15,5.3,8.5,6.7,7.1,1.3,,4.9,,0.0,9.0,5.4,7.5,2.0,1.2,5.5,12.2,2.0,5.5
Jason Campbell,LV,QB,78.8,6,13.1,14.4,25.2,7.2,16.7,13.6,1.7,,,,,,,,,,,
Marcel Reece,LV,RB,78.3,12,6.5,12.4,5.4,0.0,,,,,,14.1,0.3,8.1,14.2,5.8,3.9,7.2,2.1,4.8
Chris Ogbonnaya,Multi,RB,77.5,13,6.0,,,,0.4,0.2,,10.8,11.1,3.1,12.9,21.4,3.0,8.0,3.1,1.3,2.2,0.0
Ricky Williams,BAL,RB,73.7,16,4.6,7.7,-1.8,6.3,2.9,,6.8,0.5,5.7,4.5,6.2,1.8,3.8,13.6,1.3,3.0,8.6,2.8
Joseph Addai,IND,RB,73.6,12,6.1,7.2,14.1,15.8,5.8,3.5,,3.9,,,,,2.3,5.1,1.6,4.7,7.7,1.9
Bernard Scott,CIN,RB,72.8,16,4.6,0.3,1.0,1.0,4.2,9.9,4.4,,10.6,2.4,3.8,4.0,2.3,3.0,3.9,8.0,2.8,11.2
Curtis Painter,IND,QB,72.3,9,8.0,,,0.4,17.2,19.0,10.9,-0.2,13.9,2.4,-0.3,,9.0,,,,,
Dane Sanzenbacher,CHI,WR,72.2,16,4.5,1.2,12.3,13.7,2.6,12.4,8.3,3.3,,0.0,0.0,0.0,0.0,0.0,0.0,4.6,9.1,4.7
Jeff King,ARI,TE,72.1,16,4.5,14.1,11.6,0.0,1.3,8.5,,2.0,5.9,0.0,6.6,0.0,3.7,0.0,4.6,3.4,7.2,3.2
Josh Brown,LAR,K,71.0,16,4.4,7.0,9.0,0.0,3.0,,3.0,0.0,3.0,11.0,6.0,0.0,7.0,0.0,7.0,7.0,0.0,8.0
Jacquizz Rodgers,ATL,RB,70.3,16,4.4,6.3,1.7,4.6,4.5,1.1,2.4,4.7,,7.0,4.8,0.2,5.1,1.5,12.3,2.4,3.8,7.9
Kahlil Bell,CHI,RB,70.0,10,7.0,2.4,-0.1,,0.0,,,0.0,,,,0.0,,3.4,11.4,21.8,19.9,11.2
Javon Ringer,TEN,RB,69.2,12,5.8,,13.1,3.1,0.4,8.8,,5.8,15.2,3.5,3.6,6.5,3.8,3.3,2.1,,,
Kyle Rudolph,MIN,TE,68.9,15,4.6,0.0,2.5,6.9,7.4,0.0,4.0,0.0,3.5,,6.7,9.7,,8.9,1.0,3.5,10.3,4.5
Jeremy Kerley,NYJ,WR,68.8,14,4.9,0.0,0.0,-0.2,0.0,12.5,3.8,6.9,,6.3,11.9,,,0.3,0.2,3.6,9.2,14.3
Kellen Davis,CHI,TE,68.6,16,4.3,4.3,0.0,10.2,0.0,11.5,4.7,0.0,,0.9,0.0,7.4,10.5,6.0,0.0,2.0,11.1,0.0
Devin Hester,CHI,WR,68.3,16,4.3,9.0,2.7,9.2,0.0,8.2,20.1,8.0,,2.2,0.0,0.0,0.0,6.5,0.0,0.0,0.0,2.4
John Kuhn,GB,RB,66.5,16,4.2,9.2,7.8,1.7,1.8,1.6,0.1,7.3,,1.6,8.9,7.1,8.5,0.7,4.6,2.1,0.0,3.5
Earl Bennett,CHI,WR,66.1,11,6.0,3.1,1.9,,,,,,,20.5,14.1,10.5,1.5,1.5,0.0,3.0,5.9,4.1
Brad Smith,BUF,WR,65.7,15,4.4,-1.4,2.0,0.6,4.5,7.2,2.6,,6.2,0.0,0.0,6.5,18.0,14.2,0.0,3.5,1.8,
Kyle Williams,SF,WR,65.3,13,5.0,,8.2,,1.4,0.0,0.0,,0.0,2.2,2.4,16.4,0.0,17.1,8.9,7.3,1.4,
LaRod Stephens-Howling,ARI,RB,65.1,14,4.7,2.2,,,2.0,0.5,,15.6,1.7,0.4,5.8,0.4,3.3,13.8,4.5,4.4,1.2,9.3
Jason Snelling,ATL,RB,65.0,15,4.3,9.2,1.8,2.3,,4.3,2.9,2.8,,1.5,10.5,2.5,2.1,1.6,1.5,8.8,6.8,6.4
Donte' Stallworth,WAS,WR,65.0,11,5.9,,3.6,,0.0,,6.0,,0.2,,,15.0,0.0,2.4,13.6,5.5,16.9,1.8
Donovan McNabb,MIN,QB,65.0,6,10.8,6.8,10.3,13.5,14.1,13.2,7.1,,,,,,,,,,,
D.J. Ware,NYG,RB,64.3,15,4.3,1.3,2.2,,1.2,3.5,1.9,,1.6,2.3,11.8,3.4,14.8,5.1,6.8,1.2,3.5,3.7
Vincent Brown,LAC,WR,63.9,14,4.6,,,0.0,4.6,0.0,,0.0,0.0,11.9,20.7,1.8,8.0,9.2,0.0,2.3,5.4,0.0
Cadillac Williams,LAR,RB,63.4,11,5.8,19.0,7.0,8.9,,,6.4,0.4,0.0,1.7,,,,,4.9,3.2,4.2,7.7
Emmanuel Sanders,PIT,WR,63.4,11,5.8,10.0,7.0,4.1,2.0,0.0,4.2,15.6,12.0,,,,4.5,1.6,,,,2.4
John Kasay,NO,K,63.0,16,3.9,4.0,3.0,3.0,2.0,3.0,2.0,8.0,3.0,3.0,2.0,,7.0,4.0,1.0,6.0,6.0,6.0
Randall Cobb,GB,WR,63.0,15,4.2,11.5,2.5,2.3,9.5,4.6,1.6,-0.2,,0.0,4.6,2.1,4.1,0.0,6.5,9.7,4.2,
Earnest Graham,TB,RB,62.9,7,9.0,15.1,8.9,10.6,8.1,3.0,15.1,2.1,,,,,,,,,,
Jarett Dillard,JAC,WR,62.2,14,4.4,,3.5,0.0,3.6,1.3,1.7,,2.2,,11.0,5.9,6.0,3.4,9.5,1.2,11.1,1.8
Chaz Schilens,LV,WR,62.1,15,4.1,0.0,1.9,7.1,0.0,10.5,0.0,,,4.0,0.0,8.1,9.8,14.9,2.4,3.4,0.0,0.0
Rian Lindell,BUF,K,62.0,8,7.8,11.0,8.0,11.0,2.0,7.0,7.0,,13.0,3.0,,,,,,,,
Kenny Britt,TEN,WR,61.9,3,20.6,30.6,28.5,2.8,,,,,,,,,,,,,,
Tim Hightower,WAS,RB,61.9,5,12.4,18.7,11.6,19.0,3.8,,,8.8,,,,,,,,,,
Daniel Fells,DEN,TE,60.6,16,3.8,6.2,1.9,6.2,8.9,7.7,,11.1,1.5,1.6,0.0,0.0,2.9,0.0,0.0,0.0,10.2,2.4
Lance Kendricks,LAR,TE,60.4,15,4.0,2.8,3.6,3.7,7.3,,11.1,0.0,1.2,1.7,,4.1,4.7,0.0,3.6,4.9,3.3,8.4
Chad Henne,MIA,QB,59.9,4,15.0,34.5,11.4,14.8,-0.8,,,,,,,,,,,,,
Dan Orlovsky,IND,QB,58.6,8,7.3,,,,,,,1.4,,0.8,0.7,,,20.0,7.4,7.0,12.0,9.3
Todd Heap,ARI,TE,58.3,8,7.3,6.0,1.8,12.1,8.1,,,,,,,,,,0.0,13.9,4.9,11.5
Charles Clay,MIA,TE,57.3,14,4.1,,,0.0,5.4,,0.0,3.9,2.6,8.0,1.4,16.9,0.9,0.0,0.0,4.0,7.1,7.1
Delanie Walker,SF,TE,57.3,15,3.8,0.9,11.8,1.9,5.0,11.7,9.1,,0.0,3.2,12.9,0.0,0.0,1.4,-0.6,0.0,0.0,
Thomas Jones,KC,RB,57.1,16,3.6,0.3,4.0,4.3,3.7,8.2,,1.9,1.0,0.5,0.4,4.8,5.4,3.6,1.2,8.5,5.1,4.2
Randy McMichael,LAC,TE,57.1,15,3.8,5.0,1.6,9.1,5.5,6.9,,7.5,3.1,1.3,0.0,0.0,4.4,3.3,2.7,2.9,3.8,
Justin Forsett,SEA,RB,56.3,16,3.5,4.1,6.0,1.1,7.1,0.9,,2.3,2.3,4.2,0.3,10.3,1.2,0.5,4.2,3.1,4.5,4.2
Jordan Norwood,CLE,WR,55.8,14,4.0,1.6,0.0,0.0,2.9,,0.0,0.0,8.2,1.6,3.4,6.1,16.9,5.9,4.1,5.1,,
Derek Hagan,Multi,WR,55.2,10,5.5,,11.1,2.3,6.7,2.3,0.0,0.0,,,,,,,4.8,9.2,2.9,15.9
Leonard Pope,KC,TE,54.7,15,3.7,5.4,2.9,12.2,1.4,2.8,,0.0,2.1,1.9,4.8,5.6,1.9,0.0,,9.2,2.3,2.2
Stevan Ridley,NE,RB,54.4,16,3.4,0.0,0.9,6.0,17.0,1.3,1.9,,0.0,2.2,0.4,0.0,0.4,3.3,0.0,6.5,6.4,8.1
Jacoby Ford,LV,WR,54.0,8,6.8,2.9,,,3.0,6.5,7.3,3.8,,21.5,5.1,,,,,,,3.9
Jason Hanson,DET,K,54.0,16,3.4,3.0,6.0,2.0,4.0,3.0,1.0,1.0,6.0,,1.0,7.0,1.0,2.0,4.0,4.0,5.0,4.0
Patrick Crayton,LAC,WR,53.8,13,4.1,,,9.7,1.3,2.0,,1.3,8.0,1.5,6.4,0.0,2.1,1.5,12.7,,4.0,3.3
Riley Cooper,PHI,WR,53.5,16,3.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,18.5,10.1,14.4,3.9,2.8,3.8,0.0
Montario Hardesty,CLE,RB,52.8,10,5.3,1.8,0.1,11.6,12.1,,7.3,14.2,0.6,,,,,0.0,5.3,,,-0.2
Jon Baldwin,KC,WR,52.4,11,4.8,,,,,,,2.4,19.2,2.2,2.5,4.6,4.6,1.7,4.8,2.7,2.0,5.7
Donald Jones,BUF,WR,52.3,8,6.5,8.3,6.4,15.3,5.1,4.5,,,,1.6,11.1,0.0,,,,,,
Greg Salas,LAR,WR,52.2,6,8.7,3.1,4.7,,,,15.7,5.3,10.5,12.9,,,,,,,,
Jerricho Cotchery,PIT,WR,52.0,13,4.0,,,,0.0,0.0,0.0,0.0,2.0,7.7,10.9,,0.0,0.0,11.3,14.3,0.0,5.8
