Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Matt Ryan,ATL,QB,248.1,16,15.5,19.4,23.0,15.2,22.8,18.8,,21.7,9.3,7.0,12.4,14.2,12.7,16.1,12.2,8.3,17.9,17.1
Anquan Boldin,SF,WR,246.0,16,15.4,39.8,1.7,11.7,20.0,4.1,5.8,12.4,9.6,,5.3,17.6,26.4,18.8,15.3,7.3,19.2,31.0
Eddie Lacy,GB,RB,242.5,15,16.2,12.2,1.0,,,10.7,13.5,21.8,21.2,21.0,10.4,12.8,27.8,5.9,18.0,27.1,23.0,16.1
Vincent Jackson,TB,WR,242.4,16,15.2,22.4,12.7,6.4,4.7,,32.4,35.8,12.9,3.1,5.8,32.5,8.1,10.5,16.0,16.8,14.8,7.5
Chris Johnson,TEN,RB,240.2,16,15.0,7.0,10.7,10.1,5.1,18.0,8.4,21.0,,32.0,10.3,21.4,11.1,22.1,11.5,18.1,10.3,23.1
Reggie Bush,DET,RB,239.2,14,17.1,29.1,9.9,,27.3,10.9,24.5,12.4,24.2,,14.3,5.4,14.0,27.2,,18.1,4.4,17.5
Ryan Tannehill,MIA,QB,238.5,16,14.9,13.2,14.9,14.1,10.8,16.9,,14.3,10.9,14.4,15.4,14.8,18.0,21.4,23.6,24.4,3.3,8.1
Larry Fitzgerald,ARI,WR,236.2,16,14.8,28.0,5.3,11.4,18.8,7.3,22.1,3.7,14.8,,5.3,18.1,22.6,18.2,27.6,10.9,4.8,17.3
Fred Jackson,BUF,RB,234.7,16,14.7,14.8,17.5,14.9,14.7,25.3,8.8,18.5,13.3,10.9,9.2,5.9,,23.8,7.8,9.8,19.2,20.3
Adrian Peterson,MIN,RB,232.7,14,16.6,33.1,9.7,21.5,26.0,,11.3,7.6,17.3,26.7,21.7,6.5,19.8,23.1,2.7,,5.7,
Danny Woodhead,LAC,RB,223.4,16,14.0,3.6,14.4,13.6,25.6,20.5,13.3,17.6,,18.8,14.4,5.7,23.0,5.5,19.4,5.2,9.8,13.0
Giovani Bernard,CIN,RB,222.9,16,13.9,4.0,19.5,19.9,13.5,6.9,22.0,10.9,3.7,26.4,23.5,12.6,,7.6,18.8,12.6,8.7,12.3
T.Y. Hilton,IND,WR,220.9,16,13.8,5.0,18.4,3.3,9.1,31.0,9.3,4.7,,37.1,20.0,9.4,8.8,9.6,2.7,15.8,10.2,26.5
Keenan Allen,LAC,WR,219.6,15,14.6,,5.4,0.6,13.0,23.5,25.7,9.7,,26.8,8.1,7.5,21.4,16.6,20.9,16.9,9.6,13.9
Tony Gonzalez,ATL,TE,218.9,16,13.7,12.6,7.3,6.4,38.9,19.7,,5.0,5.6,20.1,5.9,15.3,8.3,14.2,11.5,18.2,20.3,9.6
Carson Palmer,ARI,QB,217.3,16,13.6,17.1,11.7,3.5,10.5,4.7,15.9,10.8,13.8,,13.4,24.5,20.6,18.0,14.7,13.1,2.8,22.2
Le'Veon Bell,PIT,RB,216.9,13,16.7,,,,24.4,,8.6,10.9,16.1,17.9,18.6,12.8,11.8,26.6,13.0,21.7,17.9,16.6
Joique Bell,DET,RB,216.7,16,13.5,26.2,12.2,23.2,6.2,9.1,4.3,8.6,12.4,,4.1,18.7,2.5,21.8,20.7,5.7,31.4,9.6
Julius Thomas,DEN,TE,215.8,14,15.4,28.0,16.7,12.7,8.3,33.2,12.2,15.1,5.9,,18.6,13.3,,,14.5,8.9,19.8,8.6
Kendall Wright,TEN,WR,213.9,16,13.4,3.1,18.4,13.1,10.6,13.4,11.9,18.8,,9.9,14.8,17.0,22.3,13.7,3.7,27.0,6.2,10.0
Jordan Cameron,CLE,TE,213.7,15,14.3,25.8,14.5,30.6,25.1,6.6,11.4,18.5,12.1,1.4,,8.9,6.2,8.3,27.1,5.3,,11.9
Robert Griffin III,WAS,QB,213.0,13,16.4,19.6,22.9,12.7,14.1,,13.5,26.3,4.0,11.3,27.6,23.0,5.4,21.1,11.5,,,
Vernon Davis,SF,TE,213.0,15,14.2,27.8,5.0,,9.8,17.8,38.0,10.2,14.2,,1.2,13.3,15.0,18.2,10.1,18.9,0.0,13.5
Pierre Thomas,NO,RB,211.2,16,13.2,9.9,8.8,12.7,8.8,30.1,7.0,,12.4,16.0,30.1,13.4,18.0,6.1,6.8,15.3,6.5,9.3
Ryan Mathews,LAC,RB,210.4,16,13.2,13.5,6.6,5.8,14.3,0.8,10.2,17.0,,3.4,13.1,16.3,14.5,14.2,22.5,19.8,20.9,17.5
Wes Welker,DEN,WR,208.8,13,16.1,25.7,12.9,21.4,26.6,15.9,18.3,16.6,20.1,,5.1,15.2,7.1,6.8,17.1,,,
Joe Flacco,BAL,QB,207.6,16,13.0,18.5,13.0,6.8,11.9,10.1,20.3,14.0,,20.5,8.0,8.5,12.9,14.7,20.0,10.2,12.4,5.8
Jason Witten,DAL,TE,206.1,16,12.9,27.0,4.2,11.7,9.3,25.1,5.7,8.8,3.5,24.2,4.7,,19.7,8.3,8.0,17.1,3.3,25.5
Torrey Smith,BAL,WR,203.8,16,12.7,13.2,15.5,14.2,27.6,18.1,2.2,9.1,,12.8,15.6,14.2,9.4,21.3,4.1,10.9,9.9,5.7
Brian Hartline,MIA,WR,201.6,16,12.6,26.4,11.8,15.6,6.4,10.0,,12.9,7.7,6.9,10.7,11.5,12.8,27.7,16.1,12.0,7.3,5.8
Harry Douglas,ATL,WR,199.7,16,12.5,13.3,8.3,-0.1,11.8,2.6,,27.9,24.1,11.2,9.9,25.4,16.9,13.3,4.0,8.7,9.6,12.8
Mike Wallace,MIA,WR,199.3,16,12.5,2.5,26.5,4.2,5.4,17.5,,13.8,7.9,14.2,5.5,7.9,23.7,21.2,3.9,23.8,7.8,13.5
Marques Colston,NO,WR,199.3,15,13.3,17.8,10.3,12.1,16.6,3.5,2.1,,4.8,,23.7,13.0,8.0,6.7,33.5,23.2,11.3,12.7
Michael Floyd,ARI,WR,199.1,16,12.4,12.2,5.2,8.9,13.7,11.1,15.4,10.8,12.0,,5.1,31.3,17.4,20.9,4.6,5.3,10.1,15.1
Seattle Seahawks,SEA,DST,196.0,16,12.3,9.0,22.0,10.0,17.0,8.0,11.0,11.0,11.0,3.0,8.0,17.0,,13.0,5.0,24.0,11.0,16.0
Geno Smith,NYJ,QB,194.9,16,12.2,14.9,4.3,24.6,8.3,22.1,4.8,20.5,3.2,12.4,,-3.9,4.0,-0.6,21.8,13.1,27.4,18.0
Victor Cruz,NYG,WR,194.8,14,13.9,34.8,19.8,5.5,32.4,9.8,10.8,10.0,15.6,,6.7,19.0,2.7,14.0,9.2,4.5,,
Frank Gore,SF,RB,190.9,16,11.9,14.5,4.0,12.3,19.3,14.1,10.1,24.4,18.7,,12.3,7.6,4.4,10.9,11.0,8.6,17.3,1.4
Greg Olsen,CAR,TE,190.6,16,11.9,10.6,21.4,9.4,,12.9,3.9,8.7,11.1,16.6,2.4,16.2,14.4,13.5,12.0,13.8,7.5,16.2
Carolina Panthers,CAR,DST,190.0,16,11.9,8.0,5.0,23.0,,8.0,11.0,17.0,9.0,19.0,14.0,7.0,6.0,16.0,1.0,14.0,14.0,18.0
Marvin Jones Jr.,CIN,WR,188.7,16,11.8,3.1,6.5,12.8,0.0,6.7,19.5,15.7,44.2,10.6,1.9,1.8,,3.2,14.7,15.8,15.1,17.1
Charles Clay,MIA,TE,188.4,16,11.8,10.4,22.0,8.0,16.2,14.2,,7.7,8.8,6.5,6.1,21.0,6.7,15.0,28.7,1.6,7.2,8.3
Maurice Jones-Drew,JAC,RB,187.0,15,12.5,4.5,3.8,14.2,3.8,10.6,15.4,7.6,18.2,,17.4,13.5,26.4,14.4,14.3,,10.9,12.0
Golden Tate,SEA,WR,186.9,16,11.7,9.1,2.9,16.7,4.7,17.1,8.3,11.7,26.3,5.9,22.6,3.6,,8.5,12.5,4.5,5.4,27.1
Riley Cooper,PHI,WR,184.3,16,11.5,3.4,10.5,4.9,4.5,0.0,22.0,14.8,3.3,38.7,25.2,6.7,,7.8,12.4,8.9,14.3,6.9
Antonio Gates,LAC,TE,184.2,16,11.5,6.9,18.4,16.5,29.6,14.4,6.8,9.1,,11.3,10.2,15.2,5.1,7.1,9.0,4.3,7.2,13.1
Zac Stacy,LAR,RB,183.4,14,13.1,0.4,,,0.0,7.8,11.0,18.7,13.9,35.8,14.8,,16.7,8.1,11.2,21.3,15.9,7.8
Emmanuel Sanders,PIT,WR,181.5,16,11.3,12.7,12.8,7.9,9.7,,16.0,1.7,23.8,15.8,7.8,1.2,17.2,16.3,16.5,8.8,8.7,4.6
Kansas City Chiefs,KC,DST,180.0,16,11.3,23.0,8.0,23.0,13.0,16.0,25.0,8.0,4.0,22.0,,2.0,-3.0,0.0,14.0,19.0,1.0,5.0
Stephen Gostkowski,NE,K,179.0,16,11.2,12.0,7.0,14.0,14.0,7.0,14.0,10.0,10.0,13.0,,9.0,10.0,14.0,9.0,8.0,13.0,15.0
Alfred Morris,WAS,RB,178.3,16,11.1,10.4,14.0,13.3,7.1,,14.1,9.5,15.3,18.1,13.9,9.3,5.2,14.3,3.1,7.6,14.8,8.3
Ray Rice,BAL,RB,178.1,15,11.9,21.1,5.5,,1.7,26.2,7.9,11.2,,6.8,11.6,23.8,3.7,13.0,15.9,7.4,8.3,14.0
Rashad Jennings,LV,RB,174.5,15,11.6,0.2,4.4,3.5,19.6,4.1,3.1,,0.8,30.6,12.7,22.8,16.2,17.3,,25.3,10.2,3.7
Darren Sproles,NO,RB,173.4,15,11.6,17.0,12.2,9.6,31.2,7.1,13.3,,4.0,1.2,25.8,7.5,,11.3,9.1,14.2,5.0,4.9
Rod Streater,LV,WR,172.5,16,10.8,12.9,7.2,7.2,3.8,14.6,7.6,,8.5,14.8,1.6,21.2,12.3,8.7,26.0,9.9,1.2,15.0
Greg Jennings,MIN,WR,172.4,15,11.5,6.3,13.4,7.3,24.2,,9.4,8.1,1.9,11.6,4.8,,4.9,20.8,10.3,33.3,6.7,9.4
Eli Manning,NYG,QB,170.5,16,10.7,28.8,10.5,4.2,7.9,15.4,7.6,12.5,9.7,,7.3,13.5,15.0,11.4,10.4,-3.8,12.0,8.1
Matt Prater,DEN,K,170.0,16,10.6,7.0,13.0,17.0,12.0,18.0,5.0,10.0,9.0,,4.0,11.0,7.0,5.0,17.0,9.0,14.0,12.0
Aaron Rodgers,GB,QB,169.5,9,18.8,24.6,34.9,12.2,,15.8,16.7,23.6,22.5,2.0,,,,,,,,17.2
Martellus Bennett,CHI,TE,168.9,16,10.6,13.9,26.6,3.0,17.0,10.6,12.8,7.7,,7.6,6.9,6.8,16.2,3.4,9.3,11.1,13.5,2.5
Jay Cutler,CHI,QB,168.7,11,15.3,17.3,18.6,11.5,17.6,23.0,20.5,-0.9,,,12.0,,,,,19.7,14.4,15.0
Arizona Cardinals,ARI,DST,168.0,16,10.5,10.0,5.0,5.0,12.0,24.0,5.0,6.0,16.0,,12.0,7.0,13.0,5.0,20.0,14.0,12.0,2.0
Nate Washington,TEN,WR,167.9,16,10.5,8.6,8.0,21.1,26.5,6.0,2.5,9.2,,0.0,5.9,7.3,9.5,13.1,4.4,16.2,23.7,5.9
Ryan Fitzpatrick,TEN,QB,167.6,11,15.2,,,,8.1,21.9,6.1,,,,23.9,15.5,23.4,15.4,9.3,30.3,9.3,4.4
Cincinnati Bengals,CIN,DST,167.0,16,10.4,2.0,10.0,12.0,5.0,15.0,7.0,1.0,24.0,6.0,12.0,26.0,,12.0,-1.0,2.0,19.0,15.0
Jerricho Cotchery,PIT,WR,165.7,16,10.4,13.4,8.4,8.2,21.3,,0.0,8.1,6.9,34.6,11.1,13.8,0.0,8.6,16.7,1.2,1.9,11.5
Andre Ellington,ARI,RB,165.3,15,11.0,2.3,14.2,8.5,8.1,12.3,20.2,3.3,24.2,,9.3,3.3,9.1,,14.3,19.8,9.2,7.2
DeAngelo Williams,CAR,RB,163.6,15,10.9,11.0,8.5,12.7,,8.9,16.7,6.9,12.1,7.4,10.6,4.5,6.7,,7.3,25.8,13.7,10.8
San Francisco 49ers,SF,DST,163.0,16,10.2,5.0,6.0,1.0,13.0,22.0,12.0,14.0,12.0,,11.0,5.0,15.0,9.0,6.0,15.0,11.0,6.0
Steve Smith,CAR,WR,162.5,15,10.8,17.1,10.2,7.0,,10.0,13.1,17.9,8.2,9.2,12.3,10.2,11.9,8.1,16.9,5.0,5.4,
Adam Vinatieri,IND,K,162.0,15,10.8,3.0,8.0,11.0,14.0,10.0,13.0,16.0,,7.0,,15.0,3.0,20.0,4.0,13.0,13.0,12.0
Justin Tucker,BAL,K,162.0,16,10.1,9.0,2.0,14.0,8.0,18.0,5.0,11.0,,6.0,9.0,10.0,15.0,19.0,3.0,23.0,1.0,9.0
Cecil Shorts,JAC,WR,161.7,13,12.4,7.0,17.3,22.3,13.1,18.4,0.0,16.0,14.4,,6.2,4.2,15.1,18.4,9.3,,,
Chad Henne,JAC,QB,161.3,15,10.8,1.4,14.5,5.9,,7.8,7.8,11.2,13.2,,3.1,10.2,9.9,13.8,16.0,15.7,15.6,15.2
Stephen Hauschka,SEA,K,160.0,16,10.0,7.0,9.0,9.0,13.0,17.0,8.0,13.0,2.0,9.0,19.0,13.0,,10.0,5.0,13.0,4.0,9.0
Doug Baldwin,SEA,WR,158.4,16,9.9,16.4,6.1,10.5,6.9,13.0,8.8,2.6,2.2,19.5,12.6,14.3,,17.7,6.6,19.4,1.8,0.0
Eddie Royal,LAC,WR,158.2,15,10.6,17.4,34.0,5.4,7.2,3.6,0.4,16.9,,15.6,5.6,4.0,12.7,,4.3,7.6,9.4,14.1
Phil Dawson,SF,K,158.0,16,9.9,10.0,3.0,1.0,5.0,10.0,13.0,8.0,6.0,,12.0,10.0,10.0,12.0,16.0,17.0,11.0,14.0
Mike Glennon,TB,QB,158.0,13,12.2,,,,5.6,,18.9,17.5,15.2,16.0,7.3,17.6,16.2,3.5,7.6,13.2,4.6,14.8
Nick Novak,LAC,K,157.0,16,9.8,4.0,18.0,6.0,13.0,5.0,15.0,6.0,,6.0,9.0,12.0,11.0,5.0,14.0,9.0,15.0,9.0
Mason Crosby,GB,K,157.0,16,9.8,4.0,8.0,13.0,,20.0,16.0,7.0,15.0,8.0,7.0,9.0,8.0,6.0,11.0,9.0,7.0,9.0
James Jones,GB,WR,156.7,14,11.2,0.0,26.8,13.4,,22.7,2.0,,,2.7,8.4,7.5,15.0,10.9,5.9,13.9,17.4,10.1
C.J. Spiller,BUF,RB,154.8,15,10.3,8.5,14.7,2.0,7.7,12.6,8.6,3.7,,17.5,6.4,3.6,,23.7,5.8,7.8,13.9,18.3
Dwayne Bowe,KC,WR,154.3,15,10.3,7.0,15.6,1.4,15.8,7.5,7.6,11.6,1.7,13.7,,15.7,16.1,8.6,17.0,5.4,9.6,
Los Angeles Rams,LAR,DST,154.0,16,9.6,9.0,2.0,2.0,2.0,15.0,29.0,4.0,8.0,7.0,23.0,,13.0,6.0,3.0,12.0,15.0,4.0
Delanie Walker,TEN,TE,153.1,15,10.2,7.0,8.0,9.9,10.4,8.3,6.9,14.2,,3.3,16.2,25.1,9.6,1.5,,19.3,7.5,5.9
Dan Bailey,DAL,K,153.0,16,9.6,13.0,14.0,7.0,3.0,12.0,7.0,5.0,17.0,11.0,5.0,,6.0,7.0,4.0,24.0,6.0,12.0
Donald Brown,IND,RB,150.1,16,9.4,0.0,3.0,2.5,9.6,12.0,5.4,9.5,,4.9,17.3,22.4,0.9,14.4,6.9,3.8,25.0,12.5
Roddy White,ATL,WR,150.1,13,11.6,3.9,5.1,3.6,5.8,8.5,,,,,3.0,10.6,4.4,24.3,15.4,10.3,32.1,23.1
Cordarrelle Patterson,MIN,RB,149.7,16,9.4,2.0,3.4,6.9,1.9,,2.3,5.4,4.6,4.3,10.2,5.8,13.4,10.1,25.7,16.0,15.2,22.5
Dan Carpenter,BUF,K,149.0,16,9.3,3.0,13.0,13.0,11.0,8.0,8.0,11.0,5.0,7.0,4.0,16.0,,7.0,8.0,11.0,14.0,10.0
Steven Jackson,ATL,RB,148.4,12,12.4,17.2,7.8,,,,,,4.3,10.6,5.0,8.5,16.9,21.4,9.1,20.3,12.9,14.4
Jared Cook,LAR,TE,146.1,16,9.1,31.1,2.0,9.4,8.5,5.6,6.5,7.3,6.1,12.6,2.7,,18.0,7.9,7.9,1.8,4.7,14.0
Terrance Williams,DAL,WR,146.0,16,9.1,5.2,5.5,0.0,12.1,27.3,10.7,19.1,14.9,5.3,9.1,,2.0,3.3,5.6,8.6,12.4,4.9
Hakeem Nicks,NYG,WR,145.6,15,9.7,16.4,12.3,0.0,6.3,23.2,11.0,4.8,12.1,,8.9,9.0,,5.4,18.5,1.5,9.2,7.0
Denarius Moore,LV,WR,145.5,13,11.2,15.3,0.0,24.4,10.6,19.4,19.2,,5.2,13.2,7.5,9.1,,,,6.6,4.7,10.3
Marlon Brown,BAL,WR,145.2,14,10.4,16.5,14.5,2.6,13.4,,9.9,6.2,,24.4,2.0,,1.1,2.2,22.2,7.1,9.1,14.0
Ben Tate,HOU,RB,145.1,14,10.4,8.2,13.1,7.3,3.5,4.0,11.8,7.5,,8.9,9.4,15.7,7.7,28.2,7.6,12.2,,
New England Patriots,NE,DST,145.0,16,9.1,5.0,16.0,12.0,4.0,12.0,5.0,12.0,14.0,10.0,,3.0,10.0,2.0,1.0,6.0,28.0,5.0
Trent Richardson,Multi,RB,144.9,16,9.1,9.7,12.9,9.5,13.6,5.6,6.3,1.7,,7.3,6.5,10.3,4.6,1.9,13.8,20.2,8.8,12.2
Rashard Mendenhall,ARI,RB,144.1,15,9.6,7.4,17.4,5.1,4.4,13.0,5.2,8.2,,,4.1,11.7,14.8,7.6,10.1,20.8,8.3,6.0
Nick Folk,NYJ,K,144.0,16,9.0,12.0,4.0,10.0,9.0,13.0,6.0,13.0,13.0,16.0,,2.0,3.0,3.0,16.0,10.0,6.0,8.0
Jay Feely,ARI,K,144.0,16,9.0,6.0,15.0,1.0,8.0,11.0,2.0,13.0,9.0,,9.0,9.0,19.0,3.0,4.0,15.0,10.0,10.0
Terrelle Pryor Sr.,LV,WR,143.4,11,13.0,19.9,10.0,18.8,,19.9,12.2,,16.1,16.9,8.8,,,,1.2,0.4,,19.2
Brandon LaFell,CAR,WR,143.2,16,9.0,0.0,5.3,20.3,,8.7,21.6,6.5,5.3,13.4,8.8,18.9,5.6,12.6,4.2,9.7,2.3,0.0
Buffalo Bills,BUF,DST,143.0,16,8.9,15.0,8.0,4.0,15.0,4.0,5.0,14.0,0.0,6.0,6.0,19.0,,7.0,5.0,12.0,21.0,2.0
DeAndre Hopkins,HOU,WR,142.2,16,8.9,11.6,24.7,12.0,4.7,4.3,5.7,16.6,,8.4,12.9,1.7,1.8,9.7,10.6,8.2,1.8,7.5
Tim Wright,TB,TE,141.3,16,8.8,0.0,0.0,1.6,9.1,,16.1,3.5,15.8,15.8,2.9,2.3,15.5,3.7,10.1,21.2,6.7,17.0
Jacquizz Rodgers,ATL,RB,141.3,15,9.4,1.2,8.5,11.3,14.8,21.8,,26.2,3.9,8.4,10.9,4.0,5.8,3.3,7.6,8.1,5.5,
Coby Fleener,IND,TE,140.8,16,8.8,1.7,16.9,3.3,18.7,3.5,4.6,14.8,,11.4,9.3,18.7,15.5,8.0,8.1,0.0,2.8,3.5
Bilal Powell,NYJ,RB,140.1,16,8.8,10.4,15.0,17.8,13.8,5.7,8.0,0.6,7.9,2.9,,3.8,9.5,8.9,4.8,9.6,12.0,9.4
Josh McCown,CHI,QB,136.1,8,17.0,,,,,,,15.5,,20.9,6.5,12.5,18.5,22.2,39.5,,0.5,
Rueben Randle,NYG,WR,136.1,16,8.5,15.1,4.4,6.0,1.7,27.6,16.5,11.0,0.0,,14.0,12.7,9.4,5.0,4.7,0.0,8.0,0.0
Shaun Suisham,PIT,K,135.8,16,8.5,1.0,5.0,12.0,9.0,,15.0,14.0,5.0,7.0,11.0,13.0,10.0,0.8,4.0,13.0,8.0,8.0
Jarrett Boykin,GB,WR,135.1,16,8.4,0.0,0.0,0.0,,0.0,5.3,24.3,13.9,2.5,19.2,15.1,17.0,0.0,4.3,14.3,16.4,2.8
Indianapolis Colts,IND,DST,135.0,16,8.4,6.0,7.0,11.0,23.0,12.0,3.0,11.0,,1.0,3.0,4.0,3.0,10.0,-4.0,17.0,17.0,11.0
Robbie Gould,CHI,K,135.0,16,8.4,8.0,7.0,11.0,10.0,4.0,12.0,13.0,,9.0,7.0,12.0,3.0,9.0,13.0,8.0,5.0,4.0
Shane Vereen,NE,RB,134.5,8,16.8,22.9,,,,,,,,,,15.2,17.1,18.5,34.2,5.1,8.0,13.5
E.J. Manuel,BUF,QB,133.5,10,13.4,16.3,15.1,19.7,4.8,6.6,,,,,9.9,18.7,,18.7,2.3,21.4,,
Garrett Graham,HOU,TE,131.5,13,10.1,12.7,12.0,0.0,17.9,4.5,4.5,6.8,,8.6,3.8,24.6,8.2,6.6,21.3,,,
Graham Gano,CAR,K,131.0,16,8.2,1.0,11.0,10.0,,8.0,5.0,14.0,7.0,12.0,6.0,7.0,11.0,9.0,8.0,13.0,6.0,3.0
