Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Ryan Succop,KC,K,105.0,16,6.6,1.0,3.0,5.0,21.0,4.0,,4.0,12.0,4.0,4.0,3.0,12.0,4.0,6.0,14.0,7.0,1.0
Darren McFadden,LV,RB,104.8,7,15.0,15.6,24.3,29.8,12.3,6.8,15.3,0.7,,,,,,,,,,
Denarius Moore,LV,WR,103.9,13,8.0,0.0,23.1,11.7,7.9,0.0,0.6,0.4,,6.1,24.3,1.4,,,,2.6,15.4,10.4
John Skelton,ARI,QB,103.4,8,12.9,,,,,,,,,16.7,22.1,-2.0,2.4,,19.8,15.2,14.5,14.7
Donald Brown,IND,RB,103.1,16,6.4,0.0,0.0,0.0,0.0,3.8,11.1,4.7,9.4,7.1,6.5,,15.7,11.6,2.2,22.3,4.8,3.9
Doug Baldwin,SEA,WR,102.6,16,6.4,14.3,0.4,2.1,8.4,19.6,,0.0,7.3,3.1,5.0,6.0,6.0,2.1,15.3,1.3,7.7,4.0
Arizona Cardinals,ARI,DST,101.0,16,6.3,6.0,6.0,10.0,4.0,2.0,,1.0,6.0,11.0,10.0,4.0,7.0,9.0,6.0,5.0,6.0,8.0
Deion Branch,NE,WR,100.2,14,7.2,9.3,12.9,0.0,6.4,13.4,6.9,,9.6,2.1,11.8,1.9,12.5,3.7,0.0,,9.7,
Nate Burleson,DET,WR,100.2,16,6.3,8.0,9.3,1.2,1.6,1.0,9.4,1.1,3.2,,7.3,12.3,5.0,9.3,2.6,14.1,9.4,5.4
Miles Austin,DAL,WR,100.2,10,10.0,15.0,32.1,,,,7.4,1.6,2.7,5.3,,,,,12.8,11.3,10.0,2.0
Titus Young,DET,WR,100.2,16,6.3,0.0,8.9,5.1,4.1,1.4,1.4,0.0,12.6,,7.4,7.4,3.3,7.1,14.7,8.5,3.9,14.4
Robert Meachem,NO,WR,99.8,16,6.2,13.0,7.7,11.1,5.9,3.8,2.3,2.6,1.2,0.0,12.9,,0.0,18.7,1.5,2.6,13.5,3.0
Washington Commanders,WAS,DST,99.0,16,6.2,14.0,7.0,6.0,13.0,,7.0,3.0,6.0,5.0,7.0,4.0,5.0,1.0,2.0,13.0,1.0,5.0
Early Doucet,ARI,WR,98.9,16,6.2,16.5,2.0,5.0,4.2,9.2,,9.0,8.0,7.8,8.4,5.0,1.4,0.0,13.3,3.7,4.7,0.7
Kevin Kolb,ARI,QB,98.8,9,11.0,18.3,16.0,11.7,5.6,4.3,,18.3,8.6,,,,,15.9,0.1,,,
Ryan Grant,GB,RB,98.7,15,6.6,4.5,3.9,9.2,,0.4,5.2,2.9,,1.6,2.3,1.6,4.0,4.6,21.8,10.1,7.8,18.8
New Orleans Saints,NO,DST,98.0,16,6.1,-2.0,12.0,3.0,9.0,4.0,0.0,17.0,12.0,2.0,3.0,,5.0,7.0,3.0,7.0,9.0,7.0
Nick Novak,LAC,K,97.0,15,6.5,,0.0,7.0,13.0,17.0,,0.0,15.0,5.0,3.0,7.0,8.0,3.0,4.0,7.0,3.0,5.0
Jay Feely,ARI,K,97.0,16,6.1,4.0,3.0,5.0,9.0,6.0,,2.0,10.0,7.0,3.0,1.0,11.0,8.0,3.0,8.0,4.0,13.0
Jerome Simpson,CIN,WR,96.5,16,6.0,4.4,13.6,0.6,2.6,4.0,10.1,,7.4,10.3,0.0,15.2,1.5,0.0,9.8,1.4,10.2,5.4
Toby Gerhart,MIN,RB,96.1,16,6.0,1.6,7.8,0.7,0.4,0.9,1.0,0.4,2.6,,0.0,2.5,12.3,13.3,16.9,17.8,10.9,7.0
Matt Prater,DEN,K,96.0,16,6.0,8.0,6.0,2.0,5.0,4.0,,6.0,4.0,9.0,5.0,5.0,11.0,10.0,11.0,5.0,2.0,3.0
Cleveland Browns,CLE,DST,96.0,16,6.0,4.0,7.0,10.0,2.0,,4.0,15.0,2.0,1.0,9.0,5.0,4.0,3.0,9.0,7.0,4.0,10.0
Matt Cassel,KC,QB,95.9,9,10.7,6.4,-2.7,13.1,16.4,27.5,,2.2,9.8,13.9,9.3,,,,,,,
David Nelson,BUF,WR,95.8,16,6.0,6.6,14.3,8.4,1.8,6.6,6.2,,4.7,9.6,9.1,0.0,10.7,3.4,2.0,6.0,4.1,2.3
Fred Davis,WAS,TE,95.6,12,8.0,10.5,14.6,2.3,3.4,,9.5,14.0,9.4,4.2,2.8,3.2,11.8,9.9,,,,
Las Vegas Raiders,LV,DST,94.0,16,5.9,12.0,0.0,8.0,0.0,8.0,5.0,5.0,,-3.0,11.0,15.0,11.0,0.0,5.0,9.0,10.0,-2.0
Jermaine Gresham,CIN,TE,93.6,14,6.7,11.8,0.8,5.1,13.0,8.1,2.3,,,,8.3,4.8,12.8,3.7,4.5,1.6,11.6,5.2
Kevin Smith,DET,RB,93.5,7,13.4,,,,,,,,,,2.9,38.1,5.7,14.0,,4.6,18.1,10.1
Minnesota Vikings,MIN,DST,93.0,16,5.8,6.0,4.0,5.0,3.0,16.0,-1.0,5.0,7.0,,1.0,7.0,4.0,7.0,5.0,0.0,7.0,17.0
Steve Breaston,KC,WR,93.0,16,5.8,2.6,0.7,5.5,9.1,17.0,,6.4,4.2,11.5,3.3,7.3,4.4,4.1,4.4,7.5,4.1,0.9
Mike Williams,TB,WR,91.4,16,5.7,11.0,0.9,4.3,9.6,0.8,5.9,7.5,,4.6,4.3,14.3,12.4,9.3,3.5,3.1,3.9,3.1
LaDainian Tomlinson,NYJ,RB,90.9,14,6.5,8.9,1.5,21.4,0.1,1.5,4.6,5.1,,10.8,6.0,,,2.1,12.4,2.1,6.5,7.9
Dexter McCluster,KC,RB,90.4,16,5.7,4.7,2.9,6.2,3.8,1.8,,3.5,0.8,4.4,9.3,4.8,3.9,16.7,0.1,2.5,10.4,14.6
Kellen Winslow,TB,TE,90.3,16,5.6,6.6,4.4,2.0,3.3,5.4,4.0,8.5,,8.9,3.3,13.2,5.2,4.1,3.8,5.7,4.3,7.6
Jared Cook,TEN,TE,89.9,16,5.6,0.7,3.7,1.2,15.3,5.9,,8.2,4.0,2.7,1.8,5.1,3.8,0.0,0.0,8.3,22.9,6.3
Damian Williams,TEN,WR,89.2,15,6.0,0.5,,1.9,6.4,12.6,,0.5,6.0,9.4,16.7,1.6,9.3,6.2,6.2,1.5,8.3,2.1
Peyton Hillis,CLE,RB,87.7,10,8.8,8.7,21.7,,6.9,,1.4,,,,,,6.1,9.7,2.5,16.8,11.2,2.7
Sam Bradford,LAR,QB,87.0,10,8.7,4.0,16.7,8.8,8.6,,11.1,,,8.4,8.5,5.2,10.1,,5.6,,,
Kyle Orton,Multi,QB,85.7,9,9.5,13.5,13.6,10.9,17.6,-0.7,,,,,,,,0.0,,11.5,12.2,7.1
Owen Daniels,HOU,TE,85.7,15,5.7,1.2,8.5,13.6,12.9,8.9,1.3,7.1,6.0,3.2,3.1,,3.1,3.5,10.0,2.9,0.4,
Jahvid Best,DET,RB,85.7,6,14.3,11.4,24.3,8.8,7.0,23.2,11.0,,,,,,,,,,,
Jake Ballard,NYG,TE,84.4,14,6.0,5.9,1.3,1.5,9.3,13.2,8.1,,5.5,12.7,3.5,1.3,4.7,4.7,11.2,1.5,,
Greg Little,CLE,WR,84.4,16,5.3,1.2,3.8,2.4,5.7,,7.2,3.1,2.0,3.3,9.4,5.9,13.0,1.8,2.5,19.1,4.0,0.0
Greg Olsen,CAR,TE,84.0,16,5.3,7.8,3.4,13.7,11.0,8.1,4.2,0.4,13.3,,2.5,2.3,2.4,2.1,11.3,1.5,0.0,0.0
James Starks,GB,RB,83.4,13,6.4,11.7,11.5,-0.6,10.1,5.9,6.6,9.9,,7.5,7.4,9.1,1.9,0.5,,,1.9,
Ed Dickson,BAL,TE,82.8,16,5.2,11.9,2.5,5.1,4.5,,2.0,2.3,4.6,0.8,19.9,2.1,1.5,4.7,1.9,9.6,7.4,2.0
Johnny Knox,CHI,WR,82.7,14,5.9,6.0,4.5,8.4,4.8,1.7,4.1,5.3,,1.4,1.8,15.7,20.5,5.3,3.7,-0.5,,
Santana Moss,WAS,WR,82.4,12,6.9,7.6,12.1,7.0,9.9,,3.8,1.7,,,,,2.9,4.2,14.1,10.0,4.6,4.5
Indianapolis Colts,IND,DST,82.0,16,5.1,6.0,3.0,16.0,2.0,1.0,0.0,-2.0,1.0,8.0,5.0,,6.0,0.0,6.0,17.0,7.0,6.0
Felix Jones,DAL,RB,81.6,12,6.8,10.6,3.0,15.5,7.6,,3.1,,,,,2.2,0.4,4.3,11.7,13.1,2.4,7.7
Marion Barber,CHI,RB,81.2,11,7.4,,,,7.7,1.0,9.5,9.9,,9.9,2.7,8.5,6.3,4.4,18.0,3.3,,
Donald Driver,GB,WR,80.5,16,5.0,4.1,1.0,0.0,8.0,0.5,8.5,0.6,,1.8,3.6,7.2,1.5,15.4,7.5,6.7,2.9,11.2
Mark Ingram II,NO,RB,80.0,10,8.0,4.0,3.1,9.5,5.8,10.9,8.8,9.7,,,1.4,,15.4,11.4,,,,
Carolina Panthers,CAR,DST,80.0,16,5.0,3.0,2.0,10.0,2.0,3.0,0.0,10.0,6.0,,2.0,4.0,7.0,5.0,4.0,12.0,12.0,-2.0
Demaryius Thomas,DEN,WR,79.6,11,7.2,,,,,,,8.7,1.0,2.9,0.0,3.7,0.0,26.4,14.3,11.6,7.6,3.4
Brandon LaFell,CAR,WR,79.3,16,5.0,7.0,10.9,0.0,4.2,2.0,1.2,9.9,4.4,,1.8,5.1,4.6,6.4,2.8,0.0,16.3,2.7
Tampa Bay Buccaneers,TB,DST,79.0,16,4.9,8.0,5.0,14.0,7.0,-2.0,9.0,8.0,,2.0,-2.0,0.0,16.0,-2.0,4.0,9.0,-3.0,6.0
Kendall Hunter,SF,RB,78.8,16,4.9,0.4,0.0,9.8,10.0,6.5,3.3,,2.6,2.5,10.4,4.2,2.7,2.8,3.9,2.6,8.4,8.7
Jason Campbell,LV,QB,78.8,6,13.1,14.4,25.2,7.2,16.7,13.6,1.7,,,,,,,,,,,
Jackie Battle,KC,RB,78.5,15,5.2,0.6,0.6,0.5,2.2,14.0,,7.6,13.0,4.9,6.1,3.6,2.0,1.5,5.9,10.4,5.6,
Mario Manningham,NYG,WR,76.3,12,6.4,4.9,5.6,,1.0,5.6,5.6,,12.3,9.3,13.7,0.4,,,12.2,5.7,,0.0
Josh Cribbs,CLE,WR,76.3,16,4.8,1.0,4.1,10.9,5.0,,3.0,0.9,11.6,11.0,3.3,8.2,1.0,0.0,4.1,0.3,2.8,9.1
Anthony Fasano,MIA,TE,75.1,15,5.0,8.2,0.0,2.6,0.9,,1.3,8.2,0.0,15.8,6.0,6.8,3.2,6.6,5.6,8.8,,1.1
Dezmon Briscoe,TB,WR,74.7,16,4.7,1.4,4.2,0.0,0.0,1.8,4.9,13.3,,4.6,0.0,6.7,0.0,8.3,2.0,9.6,0.6,17.3
Heath Miller,PIT,TE,73.7,16,4.6,4.2,1.6,7.1,1.5,10.6,2.7,12.5,8.5,7.3,3.1,,2.0,1.2,-0.9,8.2,1.8,2.3
Andre Roberts,ARI,WR,73.3,16,4.6,2.1,3.0,3.8,0.0,3.6,,0.8,0.0,5.5,6.7,5.1,1.4,11.1,6.8,12.7,7.5,3.2
Tony Scheffler,DET,TE,73.2,15,4.9,7.6,9.6,0.4,0.0,1.2,,1.5,9.8,,9.7,8.4,1.3,4.1,0.0,0.4,4.7,14.5
Scott Chandler,BUF,TE,72.9,14,5.2,18.3,7.6,7.0,0.8,0.4,-0.3,,15.5,2.4,3.4,7.1,5.0,2.8,,,0.0,2.9
Curtis Painter,IND,QB,72.3,9,8.0,,,0.4,17.2,19.0,10.9,-0.2,13.9,2.4,-0.3,,9.0,,,,,
Joel Dreessen,HOU,TE,71.3,16,4.5,2.1,0.9,0.0,1.4,17.2,0.0,9.1,7.9,2.7,0.0,,8.0,6.3,8.2,1.9,3.8,1.8
Josh Brown,LAR,K,71.0,16,4.4,7.0,9.0,0.0,3.0,,3.0,0.0,3.0,11.0,6.0,0.0,7.0,0.0,7.0,7.0,0.0,8.0
Jason Avant,PHI,WR,69.9,16,4.4,4.0,2.9,3.3,6.9,11.9,2.8,,7.4,2.0,0.2,1.3,17.0,1.0,3.5,0.0,1.5,4.2
Isaac Redman,PIT,RB,69.7,16,4.4,1.2,11.5,0.6,5.2,6.1,2.4,3.9,1.6,1.0,1.7,,3.0,5.1,3.5,-0.1,10.0,13.0
Daniel Thomas,MIA,RB,69.3,13,5.3,,9.7,18.2,,,5.9,5.3,,1.2,4.2,5.0,2.7,7.3,1.3,4.2,0.3,4.0
Davone Bess,MIA,WR,68.6,16,4.3,9.2,4.2,5.2,2.1,,0.1,5.2,4.3,0.0,3.7,8.5,2.9,8.7,-0.8,0.9,9.9,4.5
Jeremy Shockey,CAR,TE,67.5,15,4.5,5.1,5.6,3.0,4.1,2.1,6.0,3.2,6.1,,1.9,,2.1,2.6,7.0,9.5,7.4,1.8
Preston Parker,TB,WR,67.1,16,4.2,2.4,9.8,1.1,13.0,1.3,8.9,4.2,,5.6,7.7,2.0,0.0,2.6,-0.5,0.0,1.6,7.4
Maurice Morris,DET,RB,66.6,13,5.1,2.9,,1.0,,0.8,2.8,6.3,12.5,,5.0,3.7,12.0,13.5,1.6,,3.2,1.3
Kevin Walter,HOU,WR,65.4,15,4.4,1.4,,9.5,0.0,14.1,5.2,3.5,7.0,0.5,0.6,,1.5,1.2,13.6,2.6,4.7,0.0
Donovan McNabb,MIN,QB,65.0,6,10.8,6.8,10.3,13.5,14.1,13.2,7.1,,,,,,,,,,,
Jacoby Jones,HOU,WR,64.9,16,4.1,4.3,4.8,0.0,0.0,0.9,13.6,2.3,5.9,2.8,14.9,,1.0,0.0,3.9,2.4,4.2,3.9
Devery Henderson,NO,WR,63.2,16,4.0,16.0,16.3,6.2,0.0,1.1,1.2,0.9,0.8,1.3,0.0,,6.7,0.0,3.6,0.4,3.0,5.7
John Kasay,NO,K,63.0,16,3.9,4.0,3.0,3.0,2.0,3.0,2.0,8.0,3.0,3.0,2.0,,7.0,4.0,1.0,6.0,6.0,6.0
Lance Ball,DEN,RB,63.0,16,3.9,6.9,2.8,1.8,1.1,0.0,,1.4,4.7,1.4,9.6,4.4,1.9,3.9,5.0,14.5,1.2,2.4
Sidney Rice,SEA,WR,62.9,9,7.0,,,10.9,13.9,3.8,,3.8,10.2,6.9,1.4,11.7,0.3,,,,,
Roy Williams,CHI,WR,62.7,15,4.2,5.5,,0.0,1.5,1.1,5.0,11.9,,4.6,0.0,6.2,3.7,0.0,2.2,0.9,8.1,12.0
Andre Johnson,HOU,WR,62.0,7,8.9,15.5,15.3,13.6,3.6,,,,,,,,2.2,9.7,,,,2.1
Rian Lindell,BUF,K,62.0,8,7.8,11.0,8.0,11.0,2.0,7.0,7.0,,13.0,3.0,,,,,,,,
Brian Hartline,MIA,WR,61.8,16,3.9,10.7,3.6,8.7,3.1,,2.7,2.9,0.0,0.0,0.6,2.8,7.7,0.9,2.4,6.9,7.2,1.6
Arrelious Benn,TB,WR,61.4,14,4.4,2.7,8.5,1.9,4.6,4.6,13.8,0.2,,1.8,4.7,8.4,-0.3,3.4,0.7,,6.4,
Danny Woodhead,NE,RB,60.8,15,4.1,7.5,4.7,4.1,1.3,,2.9,,0.0,6.0,4.4,5.5,2.0,1.2,4.5,11.2,2.0,3.5
Ricky Williams,BAL,RB,60.7,16,3.8,6.7,-1.8,5.3,2.9,,6.8,0.5,3.7,3.5,3.2,0.8,2.8,13.6,1.3,2.0,6.6,2.8
Michael Jenkins,MIN,WR,60.6,11,5.5,8.6,2.9,8.8,6.1,1.2,4.5,17.1,3.0,,4.9,1.0,2.5,,,,,
Chad Henne,MIA,QB,59.9,4,15.0,34.5,11.4,14.8,-0.8,,,,,,,,,,,,,
Bernard Scott,CIN,RB,59.8,16,3.7,0.3,1.0,1.0,2.2,7.9,3.4,,7.6,2.4,3.8,4.0,0.3,3.0,1.9,8.0,2.8,10.2
Visanthe Shiancoe,MIN,TE,58.9,16,3.7,0.0,2.8,6.8,5.8,2.0,4.5,10.5,3.7,,3.3,4.2,2.4,3.6,9.3,0.0,0.0,0.0
Joseph Addai,IND,RB,58.6,12,4.9,5.2,10.1,14.8,4.8,2.5,,1.9,,,,,2.3,4.1,1.6,2.7,6.7,1.9
Dan Orlovsky,IND,QB,58.6,8,7.3,,,,,,,1.4,,0.8,0.7,,,20.0,7.4,7.0,12.0,9.3
Dennis Pitta,BAL,TE,58.5,16,3.7,4.5,2.4,0.0,1.4,,0.9,1.3,4.4,4.6,4.9,0.0,7.9,2.6,8.9,2.5,0.0,12.2
Golden Tate,SEA,WR,57.6,16,3.6,6.8,1.2,1.5,0.0,3.1,,1.1,1.1,0.8,4.1,1.6,7.5,11.5,5.3,6.3,1.6,4.1
Austin Collie,IND,WR,57.4,16,3.6,0.0,2.4,2.9,1.6,5.0,0.8,1.2,4.4,3.2,3.1,,2.8,7.0,2.5,0.0,4.9,15.6
Ben Obomanu,SEA,WR,56.9,16,3.6,2.5,3.5,1.2,8.5,11.1,,0.0,10.7,0.6,1.0,1.1,2.6,2.8,1.3,4.3,2.0,3.7
Evan Moore,CLE,TE,56.4,15,3.8,9.5,7.6,1.9,1.5,,1.6,3.5,1.7,1.1,0.0,0.0,0.3,8.8,5.5,,9.5,3.9
Harry Douglas,ATL,WR,56.1,16,3.5,1.0,1.9,3.5,0.0,1.6,5.7,6.2,,0.0,13.6,5.1,10.5,4.3,1.2,1.2,0.3,0.0
Danario Alexander,LAR,WR,55.1,10,5.5,,18.2,2.8,4.6,,9.1,0.9,,,,,,1.0,1.2,11.2,2.5,3.6
Kevin Boss,LV,TE,54.8,12,4.6,,,3.6,7.8,,9.5,1.1,,,3.2,3.7,0.8,0.8,10.3,4.7,0.0,9.3
Jason Hill,JAC,WR,54.7,10,5.5,5.3,,0.5,3.4,17.8,8.9,6.2,6.5,,0.0,4.9,1.2,,,,,
Chris Ogbonnaya,Multi,RB,54.5,13,4.2,,,,0.4,0.2,,5.8,6.1,2.1,10.9,19.4,2.0,3.0,3.1,0.3,1.2,0.0
Jason Hanson,DET,K,54.0,16,3.4,3.0,6.0,2.0,4.0,3.0,1.0,1.0,6.0,,1.0,7.0,1.0,2.0,4.0,4.0,5.0,4.0
Legedu Naanee,CAR,RB,53.8,15,3.6,2.1,1.4,1.3,2.7,6.3,3.1,2.1,4.9,,7.5,4.1,1.7,10.9,2.9,1.6,1.2,
Lavelle Hawkins,TEN,WR,53.0,16,3.3,0.0,2.2,1.6,3.8,3.3,,2.4,1.8,12.3,0.3,3.2,5.1,0.9,4.9,8.8,0.5,1.9
Benjamin Watson,CLE,TE,53.0,13,4.1,10.5,1.6,6.4,10.8,,3.5,0.5,6.4,2.6,3.0,1.8,1.4,3.4,1.1,,,
Devin Aromashodu,MIN,WR,52.8,16,3.3,0.0,0.0,0.5,9.4,8.1,0.0,1.3,2.0,,0.0,4.2,1.8,9.0,4.7,2.9,3.6,5.3
LaRod Stephens-Howling,ARI,RB,52.1,14,3.7,1.2,,,1.0,0.5,,13.6,1.7,0.4,3.8,0.4,2.3,12.8,2.5,2.4,0.2,9.3
Thomas Jones,KC,RB,52.1,16,3.3,0.3,4.0,3.3,3.7,6.2,,1.9,1.0,0.5,0.4,4.8,4.4,3.6,1.2,7.5,5.1,4.2
Tim Hightower,WAS,RB,51.9,5,10.4,15.7,10.6,14.0,2.8,,,8.8,,,,,,,,,,
John Kuhn,GB,RB,51.5,16,3.2,7.2,6.8,0.7,0.8,0.6,0.1,6.3,,0.6,6.9,6.1,7.5,0.7,4.6,1.1,0.0,1.5
Stevan Ridley,NE,RB,51.4,16,3.2,0.0,0.9,5.0,16.0,1.3,1.9,,0.0,1.2,0.4,0.0,0.4,3.3,0.0,6.5,6.4,8.1
Marcel Reece,LV,RB,51.3,12,4.3,9.4,2.4,0.0,,,,,,11.1,0.3,6.1,9.2,4.8,-0.1,4.2,1.1,2.8
Kahlil Bell,CHI,RB,51.0,10,5.1,2.4,-0.1,,0.0,,,0.0,,,,0.0,,3.4,6.4,16.8,15.9,6.2
Brandon Gibson,LAR,WR,50.7,15,3.4,5.0,5.2,11.5,1.4,,4.8,,3.8,5.4,0.0,3.7,3.0,4.2,0.6,0.0,0.0,2.1
John Beck,WAS,QB,50.7,4,12.7,,,,,,12.1,18.2,5.3,15.1,,,,,,,,
Kellen Davis,CHI,TE,50.6,16,3.2,2.3,0.0,9.2,0.0,8.5,2.7,0.0,,-0.1,0.0,6.4,8.5,4.0,0.0,1.0,8.1,0.0
Mohamed Massaquoi,CLE,WR,50.4,14,3.6,7.7,4.5,8.6,4.6,,9.0,1.5,,0.0,,1.9,0.0,0.7,4.4,4.2,1.7,1.6
Andre Caldwell,CIN,WR,49.7,13,3.8,0.0,8.7,5.3,1.7,1.3,3.2,,3.1,8.2,2.5,12.3,2.4,0.0,1.0,,,
Joe Webb III,MIN,QB,49.4,11,4.5,-0.2,,0.0,0.0,,0.1,,0.0,,1.5,,,0.7,22.3,0.0,20.8,4.2
Cadillac Williams,LAR,RB,49.4,11,4.5,14.0,4.0,7.9,,,3.4,-0.6,0.0,1.7,,,,,4.9,2.2,4.2,7.7
Jake Locker,TEN,QB,49.3,5,9.9,,,,0.0,,,0.5,,,,14.7,,,24.9,9.2,,
Jacquizz Rodgers,ATL,RB,49.3,16,3.1,3.3,1.7,2.6,3.5,1.1,1.4,1.7,,6.0,3.8,0.2,3.1,0.5,10.3,1.4,1.8,6.9
Mike Thomas,JAC,WR,48.6,15,3.2,5.5,2.9,11.5,7.3,4.9,3.6,0.8,2.4,,1.3,2.3,1.1,2.1,0.2,,2.6,0.1
Hines Ward,PIT,WR,48.1,14,3.4,6.7,3.3,1.7,1.9,17.4,4.7,2.1,,0.0,1.0,,2.1,3.0,-1.4,,3.2,2.4
Marcedes Lewis,JAC,TE,46.0,15,3.1,2.8,,1.5,3.8,0.6,2.9,1.3,4.5,,-0.4,6.4,4.7,2.7,7.7,3.0,1.2,3.3
Delone Carter,IND,RB,45.5,16,2.8,2.5,4.6,1.1,2.1,9.4,4.5,12.9,4.7,-1.2,1.4,,0.0,0.0,0.6,1.9,-0.1,1.1
Kyle Williams,SF,WR,45.3,13,3.5,,7.2,,0.4,0.0,0.0,,0.0,1.2,1.4,11.4,0.0,15.1,4.9,3.3,0.4,
Dallas Clark,IND,TE,45.2,11,4.1,3.9,9.2,1.2,4.6,0.7,9.3,0.0,7.7,2.1,,,,,1.2,,,5.3
Dane Sanzenbacher,CHI,WR,45.2,16,2.8,0.2,9.3,8.7,1.6,6.4,7.3,1.3,,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.1,2.7
Jeff King,ARI,TE,45.1,16,2.8,12.1,9.6,0.0,0.3,3.5,,1.0,2.9,0.0,2.6,0.0,1.7,0.0,1.6,2.4,6.2,1.2
Kenny Britt,TEN,WR,44.9,3,15.0,25.6,19.5,-0.2,,,,,,,,,,,,,,
Vincent Brown,LAC,WR,44.9,14,3.2,,,0.0,2.6,0.0,,0.0,0.0,7.9,15.7,0.8,5.0,8.2,0.0,1.3,3.4,0.0
Matt Flynn,GB,QB,44.1,5,8.8,,,,-2.2,,,,,,7.5,,,,-0.2,,-0.2,39.2
Olindo Mare,CAR,K,44.0,16,2.8,3.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,,0.0,3.0,3.0,5.0,3.0,4.0,6.0,2.0
T.J. Yates,HOU,QB,43.7,6,7.3,,,,,,,,,,,,2.5,10.5,19.6,6.0,3.2,1.9
Chris Ivory,NO,RB,43.4,6,7.2,,,,,,,,1.8,6.7,,,,,5.3,7.4,3.5,18.7
Donte' Stallworth,WAS,WR,43.0,11,3.9,,1.6,,0.0,,3.0,,0.2,,,11.0,0.0,1.4,9.6,3.5,11.9,0.8
Kyle Rudolph,MIN,TE,42.9,15,2.9,0.0,1.5,3.9,4.4,0.0,2.0,0.0,1.5,,3.7,6.7,,7.9,0.0,1.5,8.3,1.5
Brad Smith,BUF,WR,42.7,15,2.9,-1.4,2.0,0.6,2.5,7.2,2.6,,3.2,0.0,0.0,3.5,14.0,7.2,0.0,0.5,0.8,
Devin Hester,CHI,WR,42.3,16,2.6,6.0,1.7,6.2,0.0,3.2,15.1,4.0,,1.2,0.0,0.0,0.0,3.5,0.0,0.0,0.0,1.4
Earl Bennett,CHI,WR,42.1,11,3.8,1.1,0.9,,,,,,,15.5,8.1,7.5,0.5,0.5,0.0,2.0,4.9,1.1
Daniel Fells,DEN,TE,41.6,16,2.6,3.2,0.9,4.2,6.9,4.7,,9.1,0.5,0.6,0.0,0.0,1.9,0.0,0.0,0.0,8.2,1.4
Emmanuel Sanders,PIT,WR,41.4,11,3.8,8.0,5.0,2.1,1.0,0.0,3.2,10.6,7.0,,,,2.5,0.6,,,,1.4
Charles Clay,MIA,TE,41.3,14,3.0,,,0.0,3.4,,0.0,2.9,1.6,5.0,0.4,12.9,-0.1,0.0,0.0,3.0,6.1,6.1
Javon Ringer,TEN,RB,41.2,12,3.4,,11.1,1.1,0.4,2.8,,4.8,10.2,2.5,2.6,3.5,-0.2,1.3,1.1,,,
Vince Young,PHI,QB,40.5,5,8.1,,,,,,-1.8,,,,,12.8,22.0,7.5,,0.0,,
Jeremy Kerley,NYJ,WR,39.8,14,2.8,0.0,0.0,-0.2,0.0,9.5,1.8,2.9,,2.3,7.9,,,-0.7,0.2,1.6,4.2,10.3
Kregg Lumpkin,TB,RB,39.6,16,2.5,0.9,0.0,0.4,2.5,1.1,1.3,5.2,,3.8,6.1,0.8,1.3,0.1,2.2,5.0,6.2,2.7
Evan Royster,WAS,RB,39.6,6,6.6,,,,,,,,,,,,0.3,0.3,5.0,3.6,14.7,15.7
Chaz Schilens,LV,WR,39.1,15,2.6,0.0,0.9,3.1,0.0,8.5,0.0,,,2.0,0.0,7.1,5.8,8.9,1.4,1.4,0.0,0.0
Neil Rackers,HOU,K,39.0,16,2.4,4.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,,2.0,2.0,2.0,1.0,1.0,1.0
Jason Snelling,ATL,RB,39.0,15,2.6,4.2,0.8,0.3,,2.3,1.9,1.8,,1.5,8.5,1.5,1.1,1.6,0.5,4.8,2.8,5.4
Montario Hardesty,CLE,RB,38.8,10,3.9,1.8,0.1,8.6,7.1,,5.3,12.2,0.6,,,,,0.0,3.3,,,-0.2
Delanie Walker,SF,TE,38.3,15,2.6,-0.1,9.8,0.9,2.0,9.7,7.1,,0.0,1.2,6.9,0.0,0.0,1.4,-0.6,0.0,0.0,
Randall Cobb,GB,WR,38.0,15,2.5,9.5,0.5,1.3,7.5,2.6,0.6,-1.2,,0.0,1.6,1.1,2.1,0.0,4.5,5.7,2.2,
Ryan Longwell,MIN,K,38.0,16,2.4,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,,1.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0
Kellen Clemens,LAR,QB,37.5,3,12.5,,,,,,,,,,,,,,,14.1,4.6,18.8
Riley Cooper,PHI,WR,37.5,16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.5,7.1,9.4,2.9,1.8,2.8,0.0
D.J. Ware,NYG,RB,37.3,15,2.5,0.3,2.2,,0.2,2.5,1.9,,0.6,2.3,6.8,1.4,6.8,3.1,3.8,0.2,2.5,2.7
Louis Murphy,LV,WR,37.0,11,3.4,,,,,,0.0,0.0,,2.3,0.0,0.0,5.3,3.1,8.0,8.4,0.0,9.9
Earnest Graham,TB,RB,36.9,7,5.3,7.1,3.9,3.6,5.1,3.0,13.1,1.1,,,,,,,,,,
