Player,Team,Position,Points,Games,Avg,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17
Blair Walsh,MIN,K,57.0,9,6.3,16.0,6.0,6.0,7.0,7.0,,5.0,4.0,4.0,2.0,,,,,,,
Jared Cook,GB,TE,56.7,10,5.7,1.2,5.1,2.0,,,,,,,,17.5,1.2,3.4,2.0,11.5,5.2,7.6
Alfred Blue,HOU,RB,56.0,14,4.0,0.4,1.1,1.2,2.8,3.9,1.3,4.3,4.1,,2.3,,,5.1,6.0,1.0,17.0,5.5
New York Jets,NYJ,DST,56.0,16,3.5,9.0,2.0,6.0,2.0,2.0,-1.0,12.0,4.0,1.0,7.0,,0.0,-3.0,3.0,2.0,-3.0,13.0
Charles Sims,TB,RB,55.9,7,8.0,11.6,4.3,21.4,2.5,,,,,,,,,,6.5,3.4,6.2,
Kyle Juszczyk,BAL,RB,55.3,16,3.5,3.3,1.3,0.7,8.6,3.5,4.5,0.7,,0.2,3.7,4.7,3.3,1.1,6.1,3.0,9.5,1.1
Justin Hardy,ATL,WR,54.8,16,3.4,0.5,7.3,9.6,0.0,0.0,4.5,1.6,1.8,0.0,0.0,,6.2,1.0,7.9,2.1,0.0,12.3
Matt Moore,MIA,QB,54.7,4,13.7,,,,,,,,,,,,,,1.9,23.4,15.2,14.2
Torrey Smith,SF,WR,54.7,12,4.6,2.3,13.0,5.0,0.8,0.0,15.1,2.2,,2.8,3.6,,9.9,0.0,0.0,,,
Austin Hooper,ATL,TE,54.6,14,3.9,1.9,9.9,0.0,10.7,1.9,0.0,0.0,6.6,12.1,1.3,,1.8,0.0,1.0,7.4,,
Aldrick Robinson,ATL,WR,54.3,16,3.4,0.0,5.4,0.9,11.8,0.0,1.3,0.0,0.0,0.0,0.7,,0.0,8.8,5.7,13.1,2.0,4.6
Richard Rodgers,GB,TE,54.1,16,3.4,2.7,3.5,7.9,,1.1,2.5,1.2,0.0,9.4,4.7,4.8,0.0,2.6,1.3,1.5,9.0,1.9
Robbie Gould,NYG,K,54.0,10,5.4,,,,,,,5.0,,4.0,3.0,5.0,3.0,2.0,4.0,6.0,14.0,8.0
Kamar Aiken,BAL,WR,53.3,16,3.3,2.4,0.0,1.0,2.4,0.0,8.4,7.0,,1.4,2.5,5.0,4.0,5.6,1.5,8.9,0.0,3.2
Jared Goff,LAR,QB,53.2,7,7.6,,,,,,,,,,,6.5,16.6,6.3,9.6,5.4,4.0,4.8
C.J. Prosise,SEA,RB,52.5,6,8.8,1.6,,,,,,2.7,12.3,2.0,18.8,15.1,,,,,,
Josh McCown,CLE,QB,52.1,5,10.4,,14.4,,,,,,20.6,,-3.6,7.8,12.9,,,,,
Justin Forsett,Multi,RB,51.6,9,5.7,6.6,6.1,6.2,,,0.5,5.8,,,,,,,3.0,7.3,7.1,9.0
Jamize Olawale,LV,RB,51.4,16,3.2,6.2,4.9,0.0,0.0,8.9,0.0,1.2,7.8,0.4,,16.2,1.3,0.0,1.3,1.7,0.0,1.5
Jacob Tamme,ATL,TE,50.0,8,6.3,8.1,16.0,4.3,7.3,0.6,2.6,8.2,2.9,,,,,,,,,
James Starks,GB,RB,49.4,9,5.5,1.8,2.4,1.3,,6.7,,,,,11.9,15.6,9.3,0.1,0.3,,,
John Kuhn,NO,RB,48.7,16,3.0,0.4,2.0,6.3,20.2,,0.0,0.3,2.2,2.4,0.0,2.2,1.2,8.0,0.8,1.2,1.5,0.0
Cleveland Browns,CLE,DST,48.0,16,3.0,1.0,4.0,12.0,4.0,0.0,3.0,4.0,1.0,-4.0,5.0,1.0,3.0,,4.0,0.0,4.0,6.0
Brice Butler,DAL,WR,47.9,16,3.0,2.1,0.0,0.0,12.6,3.0,8.5,,2.4,1.4,0.0,5.9,0.0,0.0,0.0,2.6,8.6,0.8
Justin Hunter,Multi,WR,47.9,13,3.7,0.0,,,,6.9,9.5,3.5,1.2,7.0,,0.0,8.1,2.7,0.0,2.1,0.0,6.9
Josh Bellamy,CHI,WR,47.4,16,3.0,0.0,0.0,0.0,0.0,1.9,0.7,4.2,0.9,,0.0,4.2,6.1,12.5,6.0,7.5,1.6,1.8
Jay Cutler,CHI,QB,46.8,5,9.4,11.8,2.3,,,,,,14.3,,6.0,12.4,,,,,,
Dion Lewis,NE,RB,46.2,7,6.6,,,,,,,,,,,6.4,7.8,5.8,2.4,11.4,6.2,6.2
Josh Brown,NYG,K,46.0,5,9.2,,11.0,9.0,5.0,12.0,9.0,,,,,,,,,,,
Deonte Thompson,CHI,WR,45.9,16,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,0.0,1.5,12.9,0.9,3.8,15.0,10.9,0.0
Paul Richardson Jr.,SEA,WR,45.8,15,3.1,1.6,5.0,0.0,3.2,,0.0,1.5,4.3,2.0,6.2,1.1,2.2,,0.0,0.0,12.2,6.5
Corey Brown,CAR,WR,45.7,16,2.9,1.6,3.0,7.7,13.3,2.3,2.3,,0.8,1.6,0.8,0.0,0.0,-0.3,2.2,5.7,1.7,3.0
Bryan Walters,JAC,WR,45.5,10,4.6,,,,0.0,,0.0,,8.4,-2.0,,,0.0,4.6,11.1,3.6,7.0,12.8
Ladarius Green,PIT,TE,45.4,6,7.6,,,,,,,,,,4.5,0.0,7.7,20.0,3.5,9.7,,
Levine Toilolo,ATL,TE,44.9,16,2.8,0.0,3.1,0.0,0.0,0.0,14.4,1.0,0.0,9.7,0.0,,2.3,4.7,2.4,3.5,1.5,2.3
Cobi Hamilton,PIT,WR,43.9,11,4.0,,,,,,10.6,5.1,,0.0,4.4,2.1,1.0,2.1,2.0,2.6,1.1,12.9
Wendell Smallwood,PHI,RB,43.7,13,3.4,0.1,1.6,13.9,,0.0,2.5,1.3,-2.5,2.5,7.0,9.9,5.2,1.9,0.3,,,
Dwayne Washington,DET,RB,43.7,12,3.6,6.1,3.1,4.0,1.9,,,,,2.6,,3.1,1.9,5.0,7.9,5.0,3.1,0.0
Erik Swoope,IND,TE,43.2,16,2.7,0.0,0.0,0.0,0.0,0.0,5.2,6.1,4.0,1.2,,0.0,4.0,2.5,0.0,12.5,5.0,2.7
Aaron Ripkowski,GB,RB,42.1,16,2.6,0.0,0.0,0.0,,1.7,0.7,2.1,3.8,1.2,0.0,0.9,8.6,8.3,0.2,0.0,0.0,14.6
C.J. Uzomah,CIN,TE,41.9,10,4.2,6.9,2.4,4.1,6.5,6.8,1.1,0.0,,,0.0,,,,,,5.3,8.8
Eddie Lacy,GB,RB,40.8,5,8.2,8.3,5.0,11.0,,8.9,7.6,,,,,,,,,,,
Virgil Green,DEN,TE,40.7,12,3.4,4.8,6.1,,,,3.6,0.0,7.5,4.7,3.4,,0.0,0.0,0.0,1.4,,9.2
Rod Streater,SF,WR,40.1,16,2.5,0.0,1.8,2.4,0.0,0.0,2.1,0.0,,0.0,1.6,0.0,6.6,0.0,1.2,8.1,15.3,1.0
Kenyan Drake,MIA,RB,39.0,16,2.4,0.0,8.8,5.8,1.5,3.0,0.0,0.0,,1.1,0.9,0.2,0.9,1.0,1.6,1.6,11.6,1.0
Jordan Taylor,DEN,WR,38.9,16,2.4,0.0,2.5,0.0,1.4,0.0,-1.4,0.0,4.0,1.1,10.2,,7.1,0.0,3.3,2.0,3.1,5.6
Alfred Morris,DAL,RB,38.9,14,2.8,3.5,6.7,8.6,3.4,3.3,0.2,,0.6,5.6,2.4,0.3,1.2,1.1,0.0,,,2.0
Darrius Heyward-Bey,PIT,WR,38.4,10,3.8,0.0,1.2,0.0,9.6,0.0,12.0,10.5,,0.0,,,,,,,0.0,5.1
Geronimo Allison,GB,WR,38.2,10,3.8,,,,,,,,9.1,0.0,2.2,0.0,0.0,0.0,0.0,1.2,8.6,17.1
Andre Holmes,LV,WR,37.6,16,2.4,0.0,7.1,1.3,0.0,2.3,8.1,1.0,0.5,3.7,,0.0,0.0,0.0,0.0,2.8,10.8,0.0
Chester Rogers,IND,WR,36.8,14,2.6,,0.0,0.0,4.9,3.9,8.3,4.0,,0.0,,0.0,0.0,0.0,2.6,3.9,0.0,9.2
Eric Decker,NYJ,WR,35.9,3,12.0,10.7,21.6,3.6,,,,,,,,,,,,,,
Jimmy Garoppolo,NE,QB,35.5,6,5.9,14.6,21.3,,,-0.3,,,-0.1,,,,,,,,0.0,0.0
Randy Bullock,Multi,K,35.0,5,7.0,2.0,,,,,,,,,,,,11.0,,8.0,5.0,9.0
Mychal Rivera,LV,TE,34.2,13,2.6,,,,0.6,0.0,2.1,1.8,11.1,1.1,,0.0,2.3,7.2,4.1,2.0,0.0,1.9
Landry Jones,PIT,QB,33.9,8,4.2,,,,0.0,-0.2,-0.1,13.2,,,0.0,,0.0,-0.1,,,,21.1
Corey Grant,JAC,RB,33.9,11,3.1,0.0,8.0,0.0,0.0,,,,,,,0.0,0.0,0.2,1.3,0.0,3.7,20.7
Jordan Norwood,DEN,WR,33.7,14,2.4,0.0,3.9,0.0,3.5,3.4,6.4,1.3,1.4,12.6,3.3,,-2.0,0.0,,-2.3,2.2,
Peyton Barber,TB,RB,33.6,15,2.2,0.0,,0.0,0.0,0.6,,14.4,0.1,7.5,3.8,2.2,2.5,0.6,0.0,0.0,0.0,1.9
Charles Johnson,MIN,WR,33.2,16,2.1,1.0,2.5,0.0,8.0,0.7,,0.0,0.0,1.4,0.0,0.0,2.2,5.1,1.1,7.5,2.1,1.6
Marcedes Lewis,JAC,TE,32.9,10,3.3,5.8,8.7,3.5,1.7,,0.0,1.6,4.3,3.3,1.4,2.6,,,,,,
Shane Vereen,NYG,RB,32.7,5,6.5,7.6,6.1,14.5,,,,,,,,,,,1.5,3.0,,
Luke Willson,SEA,TE,32.4,11,3.0,3.6,1.1,1.9,0.0,,1.4,,,,,1.7,1.6,,1.6,9.4,0.0,10.1
Bryce Petty,NYJ,QB,32.3,6,5.4,,,,,,,,,0.8,8.5,,,5.4,12.2,7.4,-2.0,
Tanner McEvoy,SEA,WR,32.2,14,2.3,0.0,,0.0,10.7,,2.2,1.5,1.7,0.0,,0.0,0.0,1.9,11.6,0.0,0.0,2.6
Bennie Fowler III,DEN,WR,32.0,13,2.5,,,1.8,0.0,2.3,9.7,1.2,0.0,0.9,0.0,,14.1,,1.0,0.0,1.0,0.0
Ben Koyack,JAC,TE,31.6,14,2.3,0.0,0.0,,,,0.0,0.0,6.6,0.0,5.0,0.0,3.3,0.9,2.9,0.7,2.2,10.0
Kenjon Barner,PHI,RB,31.6,13,2.4,4.2,0.2,10.2,,0.0,0.6,0.0,1.9,6.3,0.0,1.7,1.7,0.7,,4.1,,
DuJuan Harris,SF,RB,31.3,10,3.1,,,,,,,6.7,,20.7,1.4,0.4,1.5,0.8,0.0,0.0,1.9,-2.1
Jalin Marshall,NYJ,WR,31.2,10,3.1,0.0,4.0,0.9,,,1.6,0.0,0.0,13.4,0.0,,1.6,,,,,9.7
Kenneth Farrow,LAC,RB,30.7,13,2.4,,1.3,0.0,0.0,,0.5,1.3,1.2,2.4,0.0,,-0.3,1.5,10.8,4.3,7.7,
Jeff Janis,GB,WR,30.6,16,1.9,0.0,0.0,0.0,,0.0,2.4,1.9,11.0,3.0,0.0,0.0,1.2,1.9,7.9,0.0,1.3,0.0
Alex Collins,SEA,RB,30.4,11,2.8,,0.0,4.1,0.1,,7.6,0.2,,0.0,0.2,,0.0,,5.1,,6.7,6.4
Jaron Brown,ARI,WR,30.2,7,4.3,2.3,14.8,6.4,1.2,0.0,5.5,0.0,,,,,,,,,,
Andre Roberts,DET,WR,29.8,16,1.9,1.3,0.0,0.0,1.3,0.0,8.3,2.5,0.0,3.2,,2.9,2.9,5.5,0.0,0.0,1.9,0.0
Seth DeValve,CLE,TE,29.7,12,2.5,0.0,0.0,0.0,,,,,1.0,0.0,9.0,1.3,5.4,,1.6,1.1,2.6,7.7
Bobby Rainey,NYG,RB,29.6,15,2.0,0.0,,2.9,10.0,10.4,3.9,0.4,,0.0,0.0,0.0,-2.0,0.0,1.4,0.0,1.8,0.8
Mike Tolbert,CAR,RB,29.6,16,1.9,1.2,2.5,2.9,0.4,0.2,1.2,,0.2,0.1,0.0,2.1,2.4,2.1,0.0,11.6,0.3,2.4
Ricardo Louis,CLE,WR,29.5,16,1.8,0.0,0.0,5.5,4.3,2.3,9.0,1.0,4.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.2
Lance Dunbar,DAL,RB,29.3,13,2.3,2.1,4.2,6.1,2.6,,,,,0.0,0.0,2.6,0.6,0.0,2.7,3.0,0.0,5.4
Xavier Grimble,PIT,TE,29.3,13,2.3,0.0,9.6,0.0,2.4,2.3,1.6,2.4,,1.5,1.0,,,,0.0,0.0,8.5,0.0
Kevin White,CHI,WR,29.1,4,7.3,4.9,6.5,9.2,8.5,,,,,,,,,,,,,
Demetrius Harris,KC,TE,28.8,16,1.8,3.0,0.0,2.4,1.7,,1.6,1.5,2.8,0.0,0.0,0.0,2.0,1.1,0.0,0.0,12.7,0.0
Kerwynn Williams,ARI,RB,28.8,10,2.9,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,3.4,12.3,1.1,12.0
Harry Douglas,TEN,WR,28.5,11,2.6,3.1,0.0,3.0,,,,,,5.8,0.0,0.8,7.0,,1.5,0.0,7.3,0.0
Cody Core,CIN,WR,28.5,8,3.6,,,,,0.0,,,,,0.0,,0.0,6.8,1.3,2.3,7.9,10.2
Paxton Lynch,DEN,QB,28.4,3,9.5,,,,10.4,12.7,,,,,,,,5.3,,,,
Josh Hill,NO,TE,28.4,9,3.2,0.0,,,,,9.3,1.1,0.8,6.0,0.0,0.0,10.4,0.8,,,,
Darren Fells,ARI,TE,28.4,14,2.0,0.0,5.1,2.5,1.7,,1.3,0.0,,,0.0,2.7,0.0,1.4,1.7,1.8,0.0,10.2
Jacoby Brissett,NE,QB,28.3,3,9.4,,4.9,14.9,8.5,,,,,,,,,,,,,
Charone Peake,NYJ,WR,28.1,15,1.9,0.0,0.0,0.0,4.5,1.1,6.8,1.3,1.8,0.0,1.9,,,0.0,1.5,2.8,3.2,3.2
Cameron Artis-Payne,CAR,RB,28.0,3,9.3,,,6.3,1.2,20.5,,,,,,,,,,,,
Nick Foles,KC,QB,28.0,3,9.3,,,,,,,,16.8,11.2,,,,,,,,0.0
Austin Seferian-Jenkins,Multi,TE,27.9,9,3.1,9.5,2.4,,,2.7,,,,0.0,,,1.4,3.9,5.0,0.8,2.2,
Kapri Bibbs,DEN,RB,27.4,12,2.3,1.1,0.7,0.0,1.4,0.0,0.0,0.0,0.4,14.5,2.2,,2.2,4.9,,,,
Benny Cunningham Jr.,LAR,RB,27.2,11,2.5,1.3,1.4,4.4,0.0,,3.3,1.4,,6.7,6.2,0.9,1.7,-0.1,,,,
Josh Huff,Multi,WR,26.8,10,2.7,0.0,0.4,4.0,,9.0,0.0,5.9,1.4,,,,,,2.7,0.0,3.4,
Marquess Wilson,CHI,WR,26.5,3,8.8,,,,,,,,,,,4.0,22.5,0.0,,,,
Daniel Brown,Multi,TE,26.4,8,3.3,,,,,0.0,0.0,,,,,,9.9,2.3,7.2,1.3,2.9,2.8
Jonathan Grimes,HOU,RB,26.4,10,2.6,0.0,2.6,3.9,,,,,1.1,,,,1.4,6.3,1.7,2.5,0.0,6.9
Jerell Adams,NYG,TE,26.2,13,2.0,,0.0,,0.0,3.7,0.0,1.0,,3.9,9.3,0.0,0.0,1.5,2.1,3.3,1.4,
Ronnie Hillman,Multi,RB,25.9,8,3.2,,,,,,,0.1,3.4,6.7,0.2,0.9,,,,3.4,0.6,10.6
Josh Ferguson,IND,RB,25.6,16,1.6,3.4,6.1,4.6,6.6,2.3,0.0,0.0,0.0,1.4,,0.0,0.0,1.1,0.0,0.1,0.0,0.0
Darren Waller,BAL,TE,25.5,12,2.1,,,,,0.0,0.0,0.0,,2.7,8.4,0.0,2.4,2.0,6.8,1.6,1.6,0.0
Orleans Darkwa,NYG,RB,25.3,10,2.5,0.0,0.7,12.7,10.8,1.1,,0.0,,0.0,0.0,0.0,0.0,,,,,
Roger Lewis,NYG,WR,25.2,13,1.9,,,,0.0,0.0,8.9,1.2,,9.5,0.7,1.3,2.3,1.3,0.0,0.0,0.0,0.0
Andre Johnson,TEN,WR,25.0,8,3.1,4.5,7.4,0.0,4.8,8.3,0.0,0.0,0.0,,,,,,,,,
Vincent Jackson,TB,WR,24.8,5,5.0,2.8,6.4,5.2,5.3,5.1,,,,,,,,,,,,
Ed Dickson,CAR,TE,24.4,16,1.5,0.0,0.0,2.8,2.7,0.0,9.8,,0.0,2.7,3.1,0.0,0.0,0.0,0.0,3.3,0.0,0.0
MarQueis Gray,MIA,TE,24.4,16,1.5,0.0,0.0,0.0,0.0,0.0,9.6,0.0,,2.0,2.8,1.0,2.2,0.0,0.0,4.3,2.5,0.0
Ameer Abdullah,DET,RB,24.3,2,12.2,20.5,3.8,,,,,,,,,,,,,,,
Anthony Fasano,TEN,TE,24.3,16,1.5,0.0,0.6,0.0,0.0,1.5,8.0,1.5,0.0,1.4,7.4,0.0,0.0,,2.2,0.0,1.7,0.0
Freddie Martino,TB,WR,24.2,13,1.9,,,0.0,0.0,,,0.0,0.0,1.4,10.8,0.0,0.0,7.6,0.0,3.0,0.0,1.4
Danny Woodhead,LAC,RB,24.1,2,12.1,20.5,3.6,,,,,,,,,,,,,,,
Andre Ellington,ARI,RB,24.1,16,1.5,1.8,1.6,0.0,0.9,1.9,2.5,0.7,2.1,,-0.1,2.8,2.9,2.0,0.0,1.4,0.0,3.6
Braxton Miller,HOU,WR,23.4,10,2.3,1.1,0.6,,,1.7,2.3,0.0,3.3,,1.5,11.1,1.8,0.0,,,,
Brent Celek,PHI,TE,22.5,16,1.4,1.6,0.0,7.6,,0.0,0.0,1.2,0.0,0.0,1.4,2.4,0.0,0.0,1.7,1.0,4.2,1.4
A.J. Derby,Multi,TE,22.0,10,2.2,0.0,,,0.0,0.0,0.0,,,0.0,3.2,,6.3,0.8,6.2,5.5,,
Walter Powell,BUF,WR,21.2,9,2.4,,0.0,4.3,4.2,0.0,0.0,3.3,7.4,1.4,,,0.6,,,,,
Stephen Anderson,HOU,TE,20.8,13,1.6,4.0,2.5,0.0,,,,0.0,2.7,,7.2,1.9,1.3,0.0,0.0,1.2,0.0,0.0
Larry Donnell,NYG,TE,20.7,14,1.5,8.0,4.4,2.6,0.0,,6.4,-0.7,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Cecil Shorts,TB,WR,20.7,9,2.3,0.0,1.7,,,,,0.0,0.0,2.5,4.8,8.7,1.1,1.9,,,,
Ka'Deem Carey,CHI,RB,20.6,12,1.7,0.4,1.1,,,2.2,5.0,6.2,0.3,,2.0,0.0,2.3,0.8,0.2,0.1,,
Brandon Tate,BUF,WR,20.5,15,1.4,0.0,0.0,0.0,0.4,0.0,0.0,4.1,4.1,,,5.8,1.3,1.8,0.0,3.0,0.0,0.0
Reggie Bush,BUF,RB,20.2,13,1.6,-0.4,0.0,,,0.3,0.6,9.9,3.6,3.2,,3.1,0.0,0.3,0.4,,-0.8,0.0
Jaelen Strong,HOU,WR,20.1,8,2.5,0.0,0.0,2.0,5.6,6.4,4.1,2.0,0.0,,,,,,,,,
Arrelious Benn,JAC,WR,20.1,15,1.3,0.0,1.4,0.0,0.6,,11.6,4.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Tyler Higbee,LAR,TE,20.0,16,1.3,0.7,0.0,0.0,0.0,0.0,0.0,0.9,,3.6,0.0,1.4,0.0,2.6,1.3,2.0,7.5,0.0
Chris Harper,SF,WR,19.8,9,2.2,0.0,,,,,,,,,0.0,4.5,4.2,1.1,1.3,4.1,0.6,4.0
Jeff Heuerman,DEN,TE,18.6,12,1.6,,,3.4,2.4,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,4.7,3.1
John Phillips,Multi,TE,18.2,16,1.1,0.0,0.0,7.9,0.0,0.0,4.6,0.0,0.0,,0.0,0.5,0.0,0.0,1.3,1.4,2.5,0.0
Jarius Wright,MIN,WR,18.2,8,2.3,,,0.0,,5.2,,,,,1.4,,0.0,,0.0,0.7,0.0,10.9
Denard Robinson,JAC,RB,18.1,13,1.4,0.7,1.9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.9,6.9,,,,1.7
Nick O'Leary,BUF,TE,17.9,16,1.1,0.0,0.0,3.3,3.0,0.0,3.9,1.2,3.5,0.0,,0.0,0.0,1.3,1.7,0.0,0.0,0.0
Tom Savage,HOU,QB,17.6,3,5.9,,,,,,,,,,,,,,,10.4,8.1,-0.9
Brandon Myers,TB,TE,17.4,16,1.1,6.9,0.0,1.2,0.0,1.7,,0.0,0.0,2.0,1.1,0.0,0.0,0.0,1.4,0.0,3.1,0.0
Paul Turner,PHI,WR,17.1,4,4.3,,,,,,,,,,,,0.0,11.0,2.1,,,4.0
Crockett Gillmore,BAL,TE,17.1,7,2.4,1.0,2.7,0.0,2.6,10.8,0.0,0.0,,,,,,,,,,
Neal Sterling,JAC,TE,17.0,10,1.7,0.0,0.0,0.0,1.5,,,,,,0.0,0.0,2.6,6.8,4.2,1.9,,
Greg Salas,BUF,WR,16.9,2,8.5,0.0,16.9,,,,,,,,,,,,,,,
Kevin Hogan,CLE,QB,16.7,4,4.2,,,,,,,16.4,0.2,,0.1,,0.0,,,,,
Terron Ward,ATL,RB,16.7,5,3.3,,,,,,,,6.2,3.0,-0.1,,,,2.4,5.2,,
James Wright,CIN,WR,16.5,16,1.0,0.6,1.5,1.5,0.0,0.0,0.6,0.0,0.0,,0.0,3.2,3.8,3.0,0.0,1.0,1.3,0.0
Derek Anderson,CAR,QB,16.5,6,2.8,,,0.1,12.9,5.5,,,,,,,0.0,-2.0,0.0,,,
Rhett Ellison,MIN,TE,16.3,15,1.1,0.0,0.0,2.3,0.7,,,0.0,0.0,7.0,1.8,0.3,2.6,1.1,0.5,0.0,0.0,0.0
Arian Foster,MIA,RB,16.3,4,4.1,11.5,0.9,,,,2.5,1.4,,,,,,,,,,
Brittan Golden,ARI,WR,16.2,12,1.4,,,,,0.0,0.0,0.0,3.9,,0.0,0.0,0.4,0.0,7.4,1.3,2.7,0.5
Andy Janovich,DEN,RB,16.2,11,1.5,8.8,1.6,2.0,0.0,0.2,0.0,1.8,0.0,0.0,1.4,,0.4,,,,,
Jordan Cameron,MIA,TE,16.0,3,5.3,1.6,13.4,1.0,,,,,,,,,,,,,,
C.J. Spiller,Multi,RB,15.8,7,2.3,,,,8.7,,5.0,,,0.0,0.4,,0.0,1.7,0.0,,,
Matt Cassel,TEN,QB,15.7,4,3.9,,-0.1,,,,,,0.6,,,,,,,,7.0,8.2
Pharoh Cooper,LAR,WR,15.6,10,1.6,,,,,0.0,,,,0.8,1.1,1.5,0.0,1.3,3.7,3.6,0.0,3.6
Dominique Jones,MIA,TE,15.6,9,1.7,,,,,1.4,1.3,0.0,,11.7,0.0,0.0,0.0,1.2,0.0,,,
Chris Johnson,ARI,RB,15.5,4,3.9,0.2,11.4,0.5,3.4,,,,,,,,,,,,,
Akeem Hunt,HOU,RB,15.3,8,1.9,,,,,,,,,,5.8,-0.2,1.9,0.0,1.9,1.5,4.4,0.0
Markus Wheaton,PIT,WR,15.1,3,5.0,,,0.7,11.5,2.9,,,,,,,,,,,,
Patrick DiMarco,ATL,RB,14.7,16,0.9,1.3,0.0,0.0,2.3,1.8,0.8,0.8,0.0,6.6,0.0,,0.0,0.0,0.0,0.0,1.1,0.0
Mack Brown,WAS,RB,14.5,9,1.6,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0
Tyler Kroft,CIN,TE,14.2,14,1.0,0.0,5.0,0.0,0.0,4.4,2.9,0.8,1.1,,0.0,0.0,0.0,0.0,0.0,0.0,,
David Johnson,PIT,TE,13.5,16,0.8,21.2,15.8,24.6,12.4,32.0,33.3,21.1,14.3,2.0,24.6,31.5,26.1,34.0,14.6,24.8,31.6,5.9
Antone Smith,TB,RB,13.4,3,4.5,,,,,,,5.7,3.0,4.7,,,,,,,,
Demarcus Ayers,PIT,WR,13.1,2,6.6,,,,,,,,,,,,,,,,1.4,11.7
Mike Davis,SF,RB,13.0,8,1.6,0.1,1.5,0.0,0.0,0.4,2.4,8.1,,0.5,,,,,,,,
Alan Cross,TB,TE,12.8,14,0.9,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,6.8,1.5,1.3,0.0,1.2,1.0,0.0
Lucky Whitehead,DAL,WR,12.5,15,0.8,0.0,0.0,0.3,0.8,0.9,6.6,,1.7,0.2,1.0,0.0,1.5,-1.4,,-0.4,0.0,1.3
Jamaal Charles,KC,RB,12.4,3,4.1,,,,0.7,,11.7,0.0,,,,,,,,,,
Tommylee Lewis,NO,WR,12.2,12,1.0,,0.4,5.9,1.8,,3.4,0.0,0.0,,,,0.7,0.0,0.0,0.0,0.0,0.0
Ryan Grant,WAS,WR,12.1,16,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.2,,0.0,0.9,0.0,3.0,0.0,0.0,4.0,0.0
Darren McFadden,DAL,RB,11.9,3,4.0,,,,,,,,,,,,,,,1.3,4.9,5.7
Keith Mumphery,HOU,WR,11.9,11,1.1,,,0.0,0.0,,0.0,,,,0.0,2.2,0.0,0.0,2.6,1.6,1.7,3.8
Jonathan Williams,BUF,RB,11.9,11,1.1,,,0.2,0.0,,0.1,,7.2,0.0,,3.1,1.2,0.0,,1.0,0.0,-0.9
T.J. Jones,DET,WR,11.8,3,3.9,,,,,,,,,,,,,6.4,,,1.4,4.0
Marcel Reece,SEA,RB,11.8,4,3.0,,,,,,,,,,,,,,4.8,1.4,2.0,3.6
Joshua Perkins,ATL,TE,11.7,8,1.5,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,1.3,10.4,0.0
Jeremy Ross,Multi,WR,11.7,6,2.0,,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,11.7
Cody Latimer,DEN,WR,11.6,12,1.0,0.0,2.2,1.5,0.0,0.0,0.0,,,,0.0,,,1.5,2.1,0.0,0.0,4.3
Gavin Escobar,DAL,TE,11.0,16,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.7,0.0,3.1,0.0,0.0,0.0,0.0,0.0,1.2
Rashard Higgins,CLE,WR,10.7,16,0.7,0.0,0.0,0.0,0.0,0.0,1.9,2.9,1.5,0.0,0.0,0.0,4.4,,0.0,0.0,0.0,0.0
Derek Watt,LAC,RB,10.7,16,0.7,0.0,0.0,1.1,0.0,0.2,1.3,0.0,5.8,0.0,0.0,,0.0,0.2,0.0,0.0,2.1,0.0
Maurice Harris,WAS,WR,10.6,10,1.1,,,,,,,0.0,0.0,,4.3,1.9,2.1,0.3,0.0,0.0,0.0,2.0
Fitzgerald Toussaint,PIT,RB,10.6,16,0.7,0.6,1.8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.8,0.0,0.6,0.0,0.0,4.8
Blake Bell,SF,TE,10.5,13,0.8,0.0,1.1,0.0,0.0,0.9,,0.0,,0.0,0.0,0.0,0.0,0.0,3.5,5.0,,
Leonte Carroo,MIA,WR,10.4,14,0.7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,
Aaron Burbridge,SF,WR,10.3,16,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.5,2.9
Brandon Bostick,NYJ,TE,10.3,16,0.6,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.9,0.0,0.0,,2.4,1.7,2.7,0.0,0.0,1.2
